id	abundance	counts	length	biotype	type	zScore	pValue	call
FBgn0000326	8.01110888897233	169	1665	protein_coding	genic	3.61158509095363	3.31284099555662e-05	present
FBgn0000330	6.54657632271393	107	1290	protein_coding	genic	3.41179539731314	7.02521722719212e-05	present
FBgn0000337	0.0589118267201123	1.20248	1611	protein_coding	genic	-1.24994182982506	0.194709247524715	absent
FBgn0000339	66.4377174589715	570	677.14288627762	protein_coding	genic	5.70505289056224	1.26607623150727e-09	present
FBgn0000346	34.0402392411983	1251.9988	2902.89599989861	protein_coding	genic	5.04327721957501	4.9815482225998e-08	present
FBgn0000351	0.481256180550546	9	1476	protein_coding	genic	0.828602650787956	0.0443404155228467	present
FBgn0000352	4.58244214860506	249.0001	4288.67067913687	protein_coding	genic	3.0587875342869	0.000241916779592124	present
FBgn0000355	0	0	336	protein_coding	genic	NA	1	absent
FBgn0000356	0	0	343	protein_coding	genic	NA	1	absent
FBgn0000357	3.69440914771568	22	470	protein_coding	genic	2.84561472058558	0.000482514760106464	present
FBgn0000358	0	0	472	protein_coding	genic	NA	1	absent
FBgn0000359	0	0	937	protein_coding	genic	NA	1	absent
FBgn0000360	0.169187596163536	2	933	protein_coding	genic	-0.205932450956171	0.126617054750082	absent
FBgn0000370	116.70846721435	2711.9904277767	1834.02797177136	protein_coding	genic	6.2626163818094	4.1209905527063e-11	present
FBgn0000376	1.46718670707403	68.000000610875	3657.99999947984	protein_coding	genic	1.93173108847232	0.00581213976179599	present
FBgn0000377	3.40925186519133	93	2153	protein_coding	genic	2.76611950244608	0.000617518000059228	present
FBgn0000382	4.80204547466639	287.0005	4717.11596415768	protein_coding	genic	3.1051120458631	0.000207052519384474	present
FBgn0000384	9.88935325799804	255.7162	2040.84733905614	protein_coding	genic	3.82002733135927	1.45254642876356e-05	present
FBgn0000392	139.490735868955	6867.12	3885.52259909699	protein_coding	genic	6.43908580108056	1.30840261871239e-11	present
FBgn0000394	3.84493660114029	62.00004	1272.6909461725	protein_coding	genic	2.88513558157205	0.000425895510572336	present
FBgn0000395	1.61655690527099	85	4150	protein_coding	genic	2.02767299065795	0.00463659129998402	present
FBgn0000404	61.6443678873082	1869.995	2394.23739555549	protein_coding	genic	5.6309515606452	1.95090398236854e-09	present
FBgn0000405	78.3181713842232	2434.9982	2453.89668422398	protein_coding	genic	5.86786119556722	4.80549543471368e-10	present
FBgn0000406	0.490986087777851	8	1286	protein_coding	genic	0.848412186550806	0.0431298416408397	present
FBgn0000411	12.1947247085038	415.0003	2685.94167634088	protein_coding	genic	4.02739577587313	6.13929129935291e-06	present
FBgn0000412	175.987616223381	3639.0002896008	1631.99998129598	protein_coding	genic	6.66908634299147	2.80197336906641e-12	present
FBgn0000414	0.648830455641138	67.0000000164638	8150.11512978913	protein_coding	genic	1.12427266457415	0.0284003586279325	present
FBgn0000416	147.295364579059	6002	3216.08174868733	protein_coding	genic	6.49296092686572	9.16195918809793e-12	present
FBgn0000422	10.8267588690842	259.9999	1895.37385049472	protein_coding	genic	3.90964938355352	1.00616203930312e-05	present
FBgn0000426	63.8533373999912	233	288	protein_coding	genic	5.66579038894571	1.59309594108155e-09	present
FBgn0000427	0.913475044199507	43.94872	3797.25455544818	protein_coding	genic	1.46280552940048	0.015623141323264	present
FBgn0000439	0.154152370332597	5	2560	protein_coding	genic	-0.298034927727737	0.134364059485575	absent
FBgn0000442	0.255812211234654	7.79176	2404	protein_coding	genic	0.203209197215787	0.0913274521234059	absent
FBgn0000447	275.838669876691	4426.005	1266.41754408608	protein_coding	genic	7.11382182558695	1.22869364361204e-13	present
FBgn0000448	1.28506440443512	69.5977	4274.54764017018	protein_coding	genic	1.80056918995796	0.00781271465106016	present
FBgn0000449	0.197409956180177	4.49216	1796	protein_coding	genic	-0.0532612914346278	0.113480254871584	absent
FBgn0000451	0.753628123581866	18.9999731	1989.83037994712	protein_coding	genic	1.27244663410108	0.0221212038561946	present
FBgn0000454	63.0828017197647	1431	1790.39488414063	protein_coding	genic	5.65377493919348	1.70862928845666e-09	present
FBgn0000455	22.1476081325119	456	1625.01801508126	protein_coding	genic	4.61792520975927	4.21923079822517e-07	present
FBgn0000459	0.73788170619038	27	2888	protein_coding	genic	1.25154865399573	0.0229397934474481	present
FBgn0000463	2.06281307057905	94.00004	3596.56846382361	protein_coding	genic	2.26891691192086	0.00253345715747134	present
FBgn0000464	3.53568155789102	338.9994	7567.38716996885	protein_coding	genic	2.80215758202044	0.000552577834641024	present
FBgn0000473	0.052793320140662	1	1495	protein_coding	genic	-1.35846172716257	0.198737325292982	absent
FBgn0000477	0.526675019325098	7	1049	protein_coding	genic	0.917850370599458	0.0390465004738228	present
FBgn0000479	2.02476029784555	106.99993	4170.90257077148	protein_coding	genic	2.25049075611212	0.00265803579330486	present
FBgn0000482	3.22903207929421	122	2982	protein_coding	genic	2.71237505706665	0.000727193229609395	present
FBgn0000489	141.72049051803	3367.004	1875.12901316194	protein_coding	genic	6.45477608686431	1.17977547597988e-11	present
FBgn0000490	3.8436285801132	178.0000042619	3655.0958205729	protein_coding	genic	2.88479922030686	0.000426350787534478	present
FBgn0000492	0.0332600141636281	1	2373	protein_coding	genic	-1.81569380115277	0.210156350834668	absent
FBgn0000499	61.482328050642	2076	2665	protein_coding	genic	5.62834355187015	1.98062573068786e-09	present
FBgn0000500	0.607123181617612	3	390	protein_coding	genic	1.05852197658349	0.0315485048788306	present
FBgn0000504	1.32187842335592	64.999993	3880.98499948462	protein_coding	genic	1.82851961297498	0.0073447186056163	present
FBgn0000520	2.12143426599242	49	1823	protein_coding	genic	2.29664547861496	0.0023555446925094	present
FBgn0000524	2.27109658237336	105	3649	protein_coding	genic	2.36410942756268	0.0019674139327181	present
FBgn0000527	0.586018325827327	22	2963	protein_coding	genic	1.02351006534345	0.0333173356108787	present
FBgn0000529	0	0	1578.5	protein_coding	genic	NA	1	absent
FBgn0000533	0.630903386173378	10	1251	protein_coding	genic	1.09654465312523	0.0297004443712593	present
FBgn0000535	0.0455608755111827	3.0000023503	5196.96392297295	protein_coding	genic	-1.50426696990704	0.203288022860153	absent
FBgn0000536	33.4165341112157	916.0004167657	2163.48772497072	protein_coding	genic	5.02497657050817	5.48085637308992e-08	present
FBgn0000541	28.1067475007265	3087.998637115	8671.34920023009	protein_coding	genic	4.85373101665317	1.31890514634782e-07	present
FBgn0000542	0.607425642706675	50.99995	6626.69216578969	protein_coding	genic	1.05901684335447	0.0315239655877524	present
FBgn0000543	12.8620170327879	330	2025	protein_coding	genic	4.08012067464102	4.89988160145212e-06	present
FBgn0000546	0.570635579706127	31.00003	4287.69056244166	protein_coding	genic	0.997184042218679	0.0346898456957275	present
FBgn0000547	2.05543622377332	145.244	5577.1761673872	protein_coding	genic	2.26536853073664	0.00255704577271346	present
FBgn0000551	0.430114971355963	3	550.499416666227	protein_coding	genic	0.717422039511212	0.0515014750422157	absent
FBgn0000552	0	0	473	protein_coding	genic	NA	1	absent
FBgn0000557	5.13096766591902	157.000363801	2415.02454448983	protein_coding	genic	3.17067487189299	0.000165554598860462	present
FBgn0000559	259.891125759523	8667.993	2632.37204230252	protein_coding	genic	7.05488985762052	1.88035881713399e-13	present
FBgn0000560	6.93310864655092	112	1275	protein_coding	genic	3.46856552280131	5.69585777591289e-05	present
FBgn0000562	1.78321934116474	96.00000572	4248.99931440606	protein_coding	genic	2.12477887964198	0.00365812801131551	present
FBgn0000564	0	0	523	protein_coding	genic	NA	1	absent
FBgn0000565	4.92632488669802	48	769.021276595745	protein_coding	genic	3.13039893562948	0.000190029656424384	present
FBgn0000566	16.54579449115	249.0003	1187.77016584352	protein_coding	genic	4.32935434851429	1.62791689928048e-06	present
FBgn0000567	0.581829366130824	42.9999	5833	protein_coding	genic	1.01641338981445	0.0336837277374353	present
FBgn0000568	1.82659057352274	104.99998	4536.99365949178	protein_coding	genic	2.14855713624623	0.00344743143733709	present
FBgn0000575	4.7693259561298	113	1870	protein_coding	genic	3.09834643599971	0.00021183876012905	present
FBgn0000576	0.240314091027415	7	2299	protein_coding	genic	0.141362417300464	0.0966191941821727	absent
FBgn0000577	0.936376071270503	31.00001497	2612.95400268146	protein_coding	genic	1.48730812712571	0.0149060875658773	present
FBgn0000578	5.84909965646693	300.000516	4048.11786421369	protein_coding	genic	3.30030835916363	0.000105132077100141	present
FBgn0000579	254.04838200171	6689.95690151762	2078.39005035614	protein_coding	genic	7.03238525717086	2.2101368681369e-13	present
FBgn0000581	12.8063064158558	1486.00400093236	9158.32935695801	protein_coding	genic	4.07581866904602	4.99136604335318e-06	present
FBgn0000588	3.15704054441158	61	1525	protein_coding	genic	2.69006196716636	0.000777656813718392	present
FBgn0000591	0.13377290442422	1	590	protein_coding	genic	-0.438361975558976	0.145745283132507	absent
FBgn0000592	8.23754871340269	163	1561.74375	protein_coding	genic	3.63916921922514	2.97743071596964e-05	present
FBgn0000594	0.404489499604303	8	1561	protein_coding	genic	0.656632694168595	0.0556710463982266	absent
FBgn0000606	1.10846343678725	17.2324	1227	protein_coding	genic	1.65426938137911	0.0106758547645551	present
FBgn0000611	11.9649024986749	344.000200032531	2269.18392964059	protein_coding	genic	4.00856917970722	6.64979427510449e-06	present
FBgn0000615	2051.63839006492	62858.01	2418.13185832359	protein_coding	genic	9.09956235399056	9.87290389877725e-21	present
FBgn0000617	10.8575468458599	130	945	protein_coding	genic	3.91245541332485	9.94538658927737e-06	present
FBgn0000618	9.50035349012744	39	324	protein_coding	genic	3.78031507829547	1.70501858498211e-05	present
FBgn0000625	0.161402890818588	5	2445	protein_coding	genic	-0.252546174352725	0.130560351806845	absent
FBgn0000629	5.96406503903681	177	2342.34608737221	protein_coding	genic	3.31957300115801	9.81397720344721e-05	present
FBgn0000633	0.055386676217747	4	5700	protein_coding	genic	-1.31100667359	0.1970458823944	absent
FBgn0000635	5.34540551319188	289.00012	4267.14630876996	protein_coding	genic	3.21119391905158	0.000143891558862136	present
FBgn0000636	9.59305617885823	331	2723.27296097574	protein_coding	genic	3.78992478021592	1.64038935315788e-05	present
FBgn0000639	0	0	3244	protein_coding	genic	NA	1	absent
FBgn0000640	1.48271405078123	14	745.230808301744	protein_coding	genic	1.94214756127688	0.00567351475066927	present
FBgn0000644	0.302012807182231	3	784	protein_coding	genic	0.367510315105399	0.0776405918895551	absent
FBgn0000658	0.0468125822125086	2	3372	protein_coding	genic	-1.47744742052786	0.202521335800708	absent
FBgn0000659	0	0	3752.8	protein_coding	genic	NA	1	absent
FBgn0000662	5.40852927139151	162.000000026659	2364.04640991827	protein_coding	genic	3.22281223687954	0.000138180983748045	present
FBgn0000667	3.03887518905702	129.353249	3359.5773620032	protein_coding	genic	2.65231016566917	0.000870231760734245	present
FBgn0000709	4.29610185959622	253	4648	protein_coding	genic	2.99493547755976	0.000298814082251073	present
FBgn0000711	4.52854211384151	125	2178.57126052366	protein_coding	genic	3.0470817003152	0.000251539899684677	present
FBgn0000715	0.379451988511008	6	1248	protein_coding	genic	0.593398998818464	0.0601882660973524	absent
FBgn0000719	0.860785421809495	53.99997	4951.29478170748	protein_coding	genic	1.40401093855379	0.0174513844080431	present
FBgn0000721	3.67149126895847	187.00002014794	4019.93769128793	protein_coding	genic	2.83945519326914	0.000491929224999356	present
FBgn0000723	4.17538284852233	165.2978547	3124.57592587491	protein_coding	genic	2.96673003874381	0.000327641668941282	present
FBgn0000808	0.500396967663717	13.000010847726	2050.45014139867	protein_coding	genic	0.86720010427134	0.0420003386374163	present
FBgn0000810	8.81839553390287	321	2873	protein_coding	genic	3.70659937565316	2.28664742221345e-05	present
FBgn0000826	2.87003685855599	34	935	protein_coding	genic	2.5957415154008	0.00102746372673782	present
FBgn0000927	0.191940694577553	5	2056	protein_coding	genic	-0.0810649720336629	0.115889622225055	absent
FBgn0000928	4.63152953776902	195	3323	protein_coding	genic	3.06933256152674	0.000233538020223387	present
FBgn0000964	1.66761876025363	70	3313	protein_coding	genic	2.05845028708432	0.00430493781335582	present
FBgn0000996	7.2666981703483	259.2278	2815.55892254498	protein_coding	genic	3.51507001887023	4.78574331515936e-05	present
FBgn0001075	0.298227005184924	63	16673	protein_coding	genic	0.355028952880418	0.0786561682516143	absent
FBgn0001077	1.83088558218226	37	1595	protein_coding	genic	2.1508836681207	0.00342738664895534	present
FBgn0001078	1.93457542614072	129.58563	5286.78130554005	protein_coding	genic	2.2053986378354	0.00298551121923979	present
FBgn0001079	1.41306339471547	55	3072	protein_coding	genic	1.89453631166591	0.00633042200702204	present
FBgn0001083	0.0419930905082679	2	3759	protein_coding	genic	-1.58496531329939	0.20541490618661	absent
FBgn0001084	2.5962499281127	48.99999	1489.59999411743	protein_coding	genic	2.49652648652811	0.00136523719877169	present
FBgn0001085	0.759321186465128	35	3638	protein_coding	genic	1.27989357810329	0.0218347038055318	present
FBgn0001086	40.7009767489495	937	1817	protein_coding	genic	5.22012881227461	1.9463392527619e-08	present
FBgn0001087	6.85748252463465	323.000035	3717.56035351942	protein_coding	genic	3.45771151274945	5.93032906283864e-05	present
FBgn0001089	14.0997238358537	386.9446294	2165.9996636809	protein_coding	genic	4.17104236096894	3.30063046289143e-06	present
FBgn0001090	37.3884550081539	946	1996.9803207715	protein_coding	genic	5.13612199462565	3.05304900054527e-08	present
FBgn0001091	35.8252309868067	529.4493	1166.42158352439	protein_coding	genic	5.09385327129553	3.81931899068174e-08	present
FBgn0001092	43.9792472350718	682.551	1224.91931769029	protein_coding	genic	5.29679026142222	1.28293770875287e-08	present
FBgn0001098	29.0632967493131	734	1993.29396419289	protein_coding	genic	4.88685083016981	1.1153611971052e-07	present
FBgn0001099	457.243998469529	5296.4658	914.236016692281	protein_coding	genic	7.61397690879245	2.89327680732411e-15	present
FBgn0001104	6.14519279698759	147	1888	protein_coding	genic	3.3491794405678	8.82295418997497e-05	present
FBgn0001105	62.611700310259	1705	2149.26048228552	protein_coding	genic	5.64635886031054	1.78395657819138e-09	present
FBgn0001108	16.7205418904434	926	4371	protein_coding	genic	4.3397539597851	1.55275363605844e-06	present
FBgn0001112	0.783456752749198	27	2720	protein_coding	genic	1.31085990409327	0.0206723927689603	present
FBgn0001114	0.845361392125789	33	3081	protein_coding	genic	1.38611698370988	0.0180387294284879	present
FBgn0001120	0.6365001097604	6	744	protein_coding	genic	1.10528552896088	0.0292862884046226	present
FBgn0001122	11.5451248039849	309.000000127632	2112.41875940875	protein_coding	genic	3.9732248134127	7.71858194029219e-06	present
FBgn0001123	35.1501725549818	652.000600409625	1463.99873802479	protein_coding	genic	5.07502737480267	4.21753623621778e-08	present
FBgn0001124	425.766041255378	8110	1503.38427294984	protein_coding	genic	7.54338923078006	4.98466477302035e-15	present
FBgn0001125	165.315669834968	2893.995	1381.66871286993	protein_coding	genic	6.60718247130507	4.26394079617075e-12	present
FBgn0001128	9.19813046425209	216.0957	1854.2433406017	protein_coding	genic	3.74832101167229	1.93788749734828e-05	present
FBgn0001133	7.08723387520968	154	1715	protein_coding	genic	3.49032442189013	5.25161019436948e-05	present
FBgn0001134	0	0	3892	protein_coding	genic	NA	1	absent
FBgn0001137	1.7118842087838	33.3805	1539	protein_coding	genic	2.08437838601413	0.00404137825769275	present
FBgn0001138	0.0403610399438964	2	3911	protein_coding	genic	-1.62419336408496	0.206355389758771	absent
FBgn0001139	30.2703294592227	1133.99890122	2956.75713844845	protein_coding	genic	4.92711927174821	9.08415886872638e-08	present
FBgn0001142	3.18920274916754	70.00009	1732.35397389005	protein_coding	genic	2.70009235688182	0.0007545953303107	present
FBgn0001145	11.0588643365888	221.00001	1577.25506582301	protein_coding	genic	3.93064024411308	9.22231296045862e-06	present
FBgn0001147	0.460209991896732	12	2058	protein_coding	genic	0.784350496850418	0.0471168195991736	present
FBgn0001148	0.268455828606427	5	1470	protein_coding	genic	0.25094955236734	0.0872868740107742	absent
FBgn0001149	275.141936877025	2291.004	657.187395486155	protein_coding	genic	7.11132058502379	1.25117204024566e-13	present
FBgn0001150	0	0	1601	protein_coding	genic	NA	1	absent
FBgn0001168	4.42952117200605	114	2031.27272727273	protein_coding	genic	3.02520060584507	0.000270473705026161	present
FBgn0001169	10.6214787939725	553.9993	4116.65429457	protein_coding	genic	3.89070770879718	1.0880448732295e-05	present
FBgn0001170	0	0	1483	protein_coding	genic	NA	1	absent
FBgn0001174	0.361217453594003	2	437	protein_coding	genic	0.544662763382593	0.0637882922815201	absent
