id	abundance	counts	length	biotype	type	zScore	pValue	call
FBgn0000071	0.116000227288474	2	1266.2	protein_coding	genic	-0.706201431435467	0.258415252756161	absent
FBgn0000075	0.578601900275335	12	1523.11447013331	protein_coding	genic	0.625212895123783	0.0904204050824687	absent
FBgn0000077	0.386036935917502	5	951.201	protein_coding	genic	0.289936154888041	0.131230238099378	absent
FBgn0000078	6.08024562172468	111.455	1346.2	protein_coding	genic	2.57399864102291	0.00170919294411172	present
FBgn0000079	10.315489937486	189.5448	1349.43872305052	protein_coding	genic	3.01194351169117	0.000441331830781349	present
FBgn0000083	21.5749085998876	310.87965	1058.21638932461	protein_coding	genic	3.62328006588033	4.94563595135347e-05	present
FBgn0000084	10.0562220938295	135	985.893642115205	protein_coding	genic	2.99085425827123	0.000472984479740646	present
FBgn0000092	0	0	753.201	protein_coding	genic	NA	1	absent
FBgn0000094	74.8016217447134	130	127.633151311963	protein_coding	genic	4.65335851348148	5.55227652533913e-07	present
FBgn0000097	1.2880344982097	72.7966000402718	4150.63701392486	protein_coding	genic	1.28822576862178	0.0336068291484757	present
FBgn0000100	42.232419912568	550.9997	958.156717960507	protein_coding	genic	4.17974761716987	4.96165566716533e-06	present
FBgn0000108	0.274058641304386	20.000001	5359.41849662411	protein_coding	genic	0.00609701057595852	0.169189989372692	absent
FBgn0000109	2.58443608627101	19	539.907	protein_coding	genic	1.86518422034186	0.010567510598051	present
FBgn0000114	83.5111482210003	3601.00297	3166.72374312094	protein_coding	genic	4.74461075936305	3.55178659884485e-07	present
FBgn0000115	10.4454286289808	86	604.649	protein_coding	genic	3.02231203339673	0.000426490910703322	present
FBgn0000116	48.9072773897237	1107.0006	1662.28514233689	protein_coding	genic	4.3013186544191	2.88662957810049e-06	present
FBgn0000117	10.0861337707787	393.0004	2861.53737230555	protein_coding	genic	2.99331441899779	0.000469188085149981	present
FBgn0000119	3.05775971255679	240	5764.2	protein_coding	genic	2.0045192147251	0.00765322833357122	present
FBgn0000120	9.87421084306689	148.00032	1100.75688782835	protein_coding	genic	2.9757192545367	0.000496963831896392	present
FBgn0000121	0.456430975117045	8	1287.2	protein_coding	genic	0.4287116197467	0.113594031333723	absent
FBgn0000137	0	0	2170.2	protein_coding	genic	NA	1	absent
FBgn0000139	4.4852915988044	90	1473.6114263857	protein_coding	genic	2.32193446842942	0.00344054436082796	present
FBgn0000140	6.83868497998162	566	6078.2	protein_coding	genic	2.67138829910629	0.00128427847806787	present
FBgn0000146	3.92803635478047	136.9997	2561.38741425592	protein_coding	genic	2.21202375929563	0.0045845142044603	present
FBgn0000147	11.8916407657707	213.286	1317.2	protein_coding	genic	3.12974411488569	0.000297459540641925	present
FBgn0000150	145.173761235449	695.9999	352.088793270116	protein_coding	genic	5.20273150308607	3.33880359061084e-08	present
FBgn0000152	0.38523827647624	12.1447	2315.2	protein_coding	genic	0.288216974735494	0.131453908212824	absent
FBgn0000153	0.156654743806171	4	1875.2	protein_coding	genic	-0.457281031569709	0.229953344600924	absent
FBgn0000157	0.0777359507758797	3	2834.2	protein_coding	genic	-1.03783113572403	0.289139751511867	absent
FBgn0000158	1.13238841258727	26	1686.2	protein_coding	genic	1.1815218055285	0.0403612862524166	present
FBgn0000163	2.72247490697021	251.0004	6770.82644423387	protein_coding	genic	1.90829419280147	0.00958100637805218	present
FBgn0000166	0.180708024889758	5.279	2145.38567540236	protein_coding	genic	-0.338936029379735	0.215129750278405	absent
FBgn0000173	11.4533094381653	209.99971	1346.53874532658	protein_coding	genic	3.0986317849245	0.000330541204396083	present
FBgn0000179	0.135705138924642	7	3788.2	protein_coding	genic	-0.576216136116605	0.244064754796094	absent
FBgn0000180	0.267832764027472	11	3016.2	protein_coding	genic	-0.0129371659101884	0.171771997351547	absent
FBgn0000181	82.1483920517218	1317.004	1177.38684902742	protein_coding	genic	4.73097819167431	3.79887033371432e-07	present
FBgn0000182	31.2043754418389	1193.7151	2809.41790976025	protein_coding	genic	3.92901775190062	1.45013582147934e-05	present
FBgn0000183	5.68765784651546	302.0002	3899.46405764001	protein_coding	genic	2.5186986999537	0.00200262088453668	present
FBgn0000206	0.666858055138863	25	2753.2	protein_coding	genic	0.742829019996932	0.0777972946935035	absent
FBgn0000212	1.02658328804525	71.0000002714618	5079.19999993792	protein_coding	genic	1.10025480260131	0.0461122194286429	present
FBgn0000216	0.500978862467949	2	293.185	protein_coding	genic	0.505866702823411	0.104212000749082	absent
FBgn0000221	1.9745184042032	32	1190.2	protein_coding	genic	1.64216593565831	0.0170961717105437	present
FBgn0000227	0.134480395342122	2	1092.2	protein_coding	genic	-0.583728037397332	0.244926027091358	absent
FBgn0000228	0.732943044309819	36.9999497954	3707.33695919044	protein_coding	genic	0.821115821730788	0.0699756756649359	absent
FBgn0000229	9.86592464553902	173.00013	1287.77440510626	protein_coding	genic	2.97502442659267	0.000498090875378399	present
FBgn0000233	0.0823869686968059	3	2674.2	protein_coding	genic	-0.989686869520485	0.285233011528529	absent
FBgn0000239	18.4552205802564	688.245	2738.76631916307	protein_coding	genic	3.49388199171976	8.09368627013445e-05	present
FBgn0000241	0.402128679182498	13.5697	2478.2	protein_coding	genic	0.323770733037591	0.126851709299639	absent
FBgn0000244	1.47360935753079	60	2990.19859724791	protein_coding	genic	1.39974166659917	0.0274731756268955	present
FBgn0000246	1.48788945932128	48	2369.2	protein_coding	genic	1.40772751634187	0.0270687184555775	present
FBgn0000247	3.87646304342489	343.787	6513.05815431741	protein_coding	genic	2.20107110933403	0.0047147416444545	present
FBgn0000250	7.77361044664033	201.9999	1908.3566156182	protein_coding	genic	2.77755126937899	0.000931186860043063	present
FBgn0000251	6.54258865489002	201	2256.2	protein_coding	genic	2.63471627474407	0.00143167358395943	present
FBgn0000253	212.778398413363	2742.6106	946.602764064787	protein_coding	genic	5.51948347233515	5.78053897865917e-09	present
FBgn0000256	47.0189897297605	2272.00203	3548.67784642208	protein_coding	genic	4.26869787087712	3.34283084076838e-06	present
FBgn0000257	1.36385370412178	52.99996	2853.90102849941	protein_coding	genic	1.33561654684352	0.0308877894510559	present
FBgn0000259	14.7689483377311	339.00041	1685.70589603514	protein_coding	genic	3.30927440318213	0.000159030757651825	present
FBgn0000261	39.9147465672429	942	1733.2	protein_coding	genic	4.13298530813568	6.08799878186453e-06	present
FBgn0000273	3.3147375018416	215.9998	4785.588597844	protein_coding	genic	2.07137521162106	0.00651569085781785	present
FBgn0000274	39.9218300564685	592.0001	1089.03664158449	protein_coding	genic	4.13313185311238	6.08411677105873e-06	present
FBgn0000276	11.293706084807	21	136.557	protein_coding	genic	3.08700340033087	0.000343749491779644	present
FBgn0000277	1.4873470535074	3	148.129	protein_coding	genic	1.40743189365702	0.0270836100335937	present
FBgn0000278	0.724325690240533	2	202.781	protein_coding	genic	0.811315841345843	0.0709284541017924	absent
FBgn0000279	2.55926250989113	6	172.174	protein_coding	genic	1.85707315861791	0.0107622073070303	present
FBgn0000280	0	0	33.9502	pseudogene	genic	NA	1	absent
FBgn0000281	0	0	51.9259	pseudogene	genic	NA	1	absent
FBgn0000283	3.18417824140788	168.9997	3897.80148772997	protein_coding	genic	2.03808332964746	0.00706278103832576	present
FBgn0000286	1.74137175434158	90.00002	3795.61595792847	protein_coding	genic	1.53806312495548	0.0210877577904546	present
FBgn0000287	12.9820857545483	732.00014	4140.92957249537	protein_coding	genic	3.20243323552005	0.000231685462313022	present
FBgn0000289	3.98887101929518	215.000010350048	3958.39966282147	protein_coding	genic	2.22475387639949	0.00443706553743669	present
FBgn0000299	2.23201852890678	170.9999	5626.38199444043	protein_coding	genic	1.74372645398322	0.0138065420818188	present
FBgn0000303	0.674991762096284	26.56781	2890.60292562224	protein_coding	genic	0.752873972311377	0.0767670671757121	absent
FBgn0000307	1.86835693924946	158.673800255336	6237.01125251305	protein_coding	genic	1.59638047394684	0.018770542776731	present
FBgn0000308	57.5169519385592	803.00025	1025.30003279183	protein_coding	genic	4.43566426370071	1.56056640976349e-06	present
FBgn0000316	2.25124617241333	56	1826.82183254348	protein_coding	genic	1.75083319278038	0.013597055043086	present
FBgn0000317	1.02040559380121	97.00000508217	6981.19999973785	protein_coding	genic	1.09525270847811	0.0464836762721259	present
FBgn0000318	93.607224214853	494.6001	388.039544808305	protein_coding	genic	4.83916450938528	2.21678604983592e-07	present
FBgn0000319	13.7704646814608	1022.9998	5455.79579599414	protein_coding	genic	3.25128012439085	0.000195326830603263	present
FBgn0000320	3.75623913774988	144	2815.40198407253	protein_coding	genic	2.17496948550102	0.00503801430117122	present
FBgn0000326	2.73509966537282	59	1584.2	protein_coding	genic	1.91212922231907	0.00949708907294222	present
FBgn0000330	1.70055642498951	28	1209.2	protein_coding	genic	1.51841603870042	0.0219168238970984	present
FBgn0000337	0	0	1530.2	protein_coding	genic	NA	1	absent
FBgn0000339	24.4217945122016	203.9998	613.455864572849	protein_coding	genic	3.72596797620788	3.30797291058582e-05	present
FBgn0000346	9.14622840103102	351.0003	2818.36085972117	protein_coding	genic	2.91227013548899	0.000610041950098693	present
FBgn0000351	0.276671729567257	5	1327.2	protein_coding	genic	0.013958705321339	0.168123575448957	absent
FBgn0000352	0.865914990377599	53.00004	4495.02480884188	protein_coding	genic	0.959240507520291	0.0573701511152453	absent
FBgn0000355	15.3034646829275	58	278.336	protein_coding	genic	3.33873210735683	0.00014308923120432	present
FBgn0000356	0.516219744885988	2	284.529	protein_coding	genic	0.530694605579967	0.101267338484947	absent
FBgn0000357	0.735850744183089	4	399.21	protein_coding	genic	0.824394094754864	0.0696586568132303	absent
FBgn0000358	0.366240086056411	2	401.047	protein_coding	genic	0.24631783777377	0.13693790171194	absent
FBgn0000359	0.428869762452582	5	856.201	protein_coding	genic	0.377109685861454	0.120047707520855	absent
FBgn0000360	0.689412479713735	9	958.726037772689	protein_coding	genic	0.770388105329404	0.0749893784173338	absent
FBgn0000370	52.9627730317608	1248.5218	1731.23716890735	protein_coding	genic	4.36732208681282	2.13846070444662e-06	present
FBgn0000376	0.271210917178662	13	3520.2	protein_coding	genic	-0.00255585185376736	0.17036377921647	absent
FBgn0000377	1.06321412840941	30	2072.2	protein_coding	genic	1.12930619315506	0.043995093856845	present
FBgn0000382	2.61442397679037	168.0004	4719.16814564569	protein_coding	genic	1.87474114850123	0.0103418565390558	present
FBgn0000384	3.88428498230647	117.2915	2217.61733767069	protein_coding	genic	2.2027411674492	0.00469468077686619	present
FBgn0000392	29.4779458572973	1572.58	3917.83990022849	protein_coding	genic	3.88186196538414	1.76239207587137e-05	present
FBgn0000394	0.490438427287643	10.20417	1528.00349601301	protein_coding	genic	0.488250343213303	0.106324003927822	absent
FBgn0000395	0.739956133822285	41	4069.2	protein_coding	genic	0.82900450205572	0.0692142645984173	absent
FBgn0000404	12.9200904840542	414.0001	2353.23903919871	protein_coding	genic	3.19847011445889	0.000234893629897832	present
FBgn0000405	20.2701544241693	655.0002	2373.09721146923	protein_coding	genic	3.57159821442896	6.03236613204626e-05	present
FBgn0000406	1.52339329356814	25	1205.2	protein_coding	genic	1.4272650551031	0.0260982165640166	present
FBgn0000411	0.933369950835568	34	2675.2	protein_coding	genic	1.02139052165265	0.0522070482984246	absent
FBgn0000412	35.2922515182683	726.0007	1510.7368666734	protein_coding	genic	4.03101068012192	9.44232626578599e-06	present
FBgn0000414	0.859123910197977	95	8120.80258427899	protein_coding	genic	0.952718449950421	0.057930381919748	absent
FBgn0000416	55.3412977131687	2395.9969	3179.56762821875	protein_coding	genic	4.40371723972112	1.80917919506602e-06	present
FBgn0000422	3.02274023572628	81	1967.9558254114	protein_coding	genic	1.99497380839426	0.00782856112551781	present
FBgn0000426	32.8276299381421	106	237.136	protein_coding	genic	3.97103492923626	1.21666059207186e-05	present
FBgn0000427	0.430696874018228	21.25444	3624.1745051391	protein_coding	genic	0.380630817380892	0.119603132820349	absent
FBgn0000439	0.0888670666702962	3	2479.2	protein_coding	genic	-0.926957936764325	0.279856871337259	absent
FBgn0000442	0.144162798919365	4.56046	2323.2	protein_coding	genic	-0.526130762234572	0.23822836526714	absent
FBgn0000447	64.3400495115536	1062	1212.2	protein_coding	genic	4.52854068481638	1.00977296268616e-06	present
FBgn0000448	0.973774628510773	56.016	4224.59219376905	protein_coding	genic	1.0565007301517	0.0494306786302742	present
FBgn0000449	0.191386490234317	4.46987	1715.2	protein_coding	genic	-0.291372752918227	0.208990718000305	absent
FBgn0000451	0.257739512711383	7	1994.56498488066	protein_coding	genic	-0.0447677959103521	0.176087970480409	absent
FBgn0000454	24.559589582892	567	1695.4817037426	protein_coding	genic	3.73063132791629	3.24733534182858e-05	present
FBgn0000455	7.35781086610012	155.0002	1547.08719740629	protein_coding	genic	2.73200416471219	0.00107026331313859	present
FBgn0000459	0.36625691598342	14	2807.2	protein_coding	genic	0.246356352550838	0.13693283316992	absent
FBgn0000463	0.379914198219978	23.99997	4639.34135280492	protein_coding	genic	0.276689174350086	0.132956541026722	absent
FBgn0000464	1.07589314559297	111.62365	7619.35541866083	protein_coding	genic	1.13912407060567	0.0432950859706121	present
FBgn0000473	0.259651194655398	5	1414.2	protein_coding	genic	-0.0386429324848114	0.175257831851937	absent
FBgn0000477	0.379258769079626	5	968.201	protein_coding	genic	0.275259554800397	0.133143228291488	absent
FBgn0000479	1.41301775979972	122.00006	6340.79302938636	protein_coding	genic	1.36495393307934	0.0292884202673195	present
FBgn0000482	0.81003440117284	32	2901.2	protein_coding	genic	0.903971302717922	0.0622280522329496	absent
FBgn0000489	39.1014687508244	964	1810.56915194706	protein_coding	genic	4.11593040223238	6.55620947601329e-06	present
FBgn0000490	2.05897193666393	105.00003	3745.15804465085	protein_coding	genic	1.6768670409971	0.0159082393902698	present
FBgn0000492	0.576701592415141	18	2292.2	protein_coding	genic	0.622487965300068	0.0907246871990868	absent
FBgn0000499	9.63395758101414	339	2584.2	protein_coding	genic	2.95531305827184	0.000531051588109887	present
FBgn0000500	0.450270193078131	2	326.203	protein_coding	genic	0.417453342063502	0.114990507618458	absent
FBgn0000504	2.02548418074782	109	3952.10792598973	protein_coding	genic	1.6632791590824	0.0163652595593341	present
FBgn0000520	0.463687970875709	11	1742.2	protein_coding	genic	0.441780766981893	0.111981377626549	absent
FBgn0000524	0.782105898789485	38	3568.2	protein_coding	genic	0.874902083347735	0.0648831351651903	absent
FBgn0000527	0.407687149518188	16	2882.2	protein_coding	genic	0.335144302935472	0.125390347849096	absent
FBgn0000529	0	0	1497.7	protein_coding	genic	NA	1	absent
FBgn0000533	0.251033135861674	4	1170.2	protein_coding	genic	-0.0666084766063724	0.179046096956155	absent
FBgn0000535	0.0651157270282242	4.00000236103	4511.33946260694	protein_coding	genic	-1.18460168766802	0.299880360304786	absent
FBgn0000536	9.09891743077759	261.99995	2114.67016546029	protein_coding	genic	2.90797394986883	0.000618485777049527	present
FBgn0000541	11.2211315914614	1316.9997	8619.46229675669	protein_coding	genic	3.08166337798608	0.000349975847495987	present
FBgn0000542	0.782901131970708	69.4554	6515.23746731304	protein_coding	genic	0.875744037010189	0.0648052697457936	absent
FBgn0000543	2.15310431133163	57	1944.2	protein_coding	genic	1.71390488020838	0.0147143306060668	present
FBgn0000546	0.72297157022502	45.00006	4571.12425692066	protein_coding	genic	0.809764439631321	0.0710799833463947	absent
FBgn0000547	2.05775804912365	171.43	6118.2	protein_coding	genic	1.67637967292245	0.0159244528041344	present
FBgn0000551	0	0	506.54	protein_coding	genic	NA	1	absent
FBgn0000552	0	0	402.006	protein_coding	genic	NA	1	absent
FBgn0000557	4.16472556892797	133	2345.28920971051	protein_coding	genic	2.26049636150752	0.00404478459712754	present
FBgn0000559	82.8507168432274	2916.999	2585.6584911778	protein_coding	genic	4.7380335755109	3.66900340789856e-07	present
FBgn0000560	2.38798633038795	38.99999	1199.39936050397	protein_coding	genic	1.79968655433813	0.0122259520793354	present
FBgn0000562	1.25095288533171	71	4168.2	protein_coding	genic	1.26402519847559	0.0350610868575483	present
FBgn0000564	0	0	449.0105	protein_coding	genic	NA	1	absent
FBgn0000565	3.64392273196999	35.99998	725.544833395461	protein_coding	genic	2.14981981384883	0.00536734877839875	present
FBgn0000566	4.46421975127342	68	1118.65070789271	protein_coding	genic	2.31803074906583	0.00347644949834711	present
FBgn0000567	0.498644519529076	37.00003	5449.31834390326	protein_coding	genic	0.501996883282444	0.104674359572651	absent
FBgn0000568	1.97434646186922	135.00001	5021.59390556806	protein_coding	genic	1.64209470260941	0.0170986810337791	present
FBgn0000575	2.62695260975033	64	1789.2	protein_coding	genic	1.8787023959737	0.0102495028347365	present
FBgn0000576	0.132431239556997	4	2218.2	protein_coding	genic	-0.596449273459102	0.246375961359519	absent
FBgn0000577	0.174014083949923	6	2532.2	protein_coding	genic	-0.370211882537688	0.219113810909008	absent
FBgn0000578	2.21453487259701	115	3813.69950529343	protein_coding	genic	1.73721231648623	0.0140008548449095	present
FBgn0000579	49.9398284591619	1410.9823	2074.94062257332	protein_coding	genic	4.31862779829418	2.66930707066563e-06	present
FBgn0000581	3.39217951727754	421.9998	9136.17840048054	protein_coding	genic	2.09050918243613	0.00621787856474286	present
FBgn0000588	1.4746936525368	29	1444.2	protein_coding	genic	1.40035013320825	0.0274421990916119	present
FBgn0000591	0	0	513.116	protein_coding	genic	NA	1	absent
FBgn0000592	5.91685032080356	122	1514.25982905983	protein_coding	genic	2.55142779007638	0.00182398650977487	present
FBgn0000594	0.0992294877669675	2	1480.2	protein_coding	genic	-0.835580164985081	0.271450758753108	absent
FBgn0000606	0	0	1146.2	protein_coding	genic	NA	1	absent
FBgn0000611	5.72386799634246	179.99996	2309.4786553773	protein_coding	genic	2.52395670934807	0.00197291576319249	present
FBgn0000615	515.6077284438	16112.256	2294.92284338621	protein_coding	genic	6.2527815115271	6.855190942564e-11	present
FBgn0000617	0.679839471570459	8	864.201	protein_coding	genic	0.758802480065146	0.0761626687185405	absent
FBgn0000618	5.76290710434801	21	267.614	protein_coding	genic	2.52958653983945	0.00194154405408328	present
FBgn0000625	0.101710053176834	4	2888.2	protein_coding	genic	-0.815125289689649	0.269476951416553	absent
FBgn0000629	2.08792854086026	67	2356.62415871137	protein_coding	genic	1.68843655912264	0.0155272265618165	present
FBgn0000633	0.53941261999335	42	5718.2	protein_coding	genic	0.567107980614138	0.0970186793393424	absent
FBgn0000635	2.83498868907118	157.00004	4067.05069891884	protein_coding	genic	1.94184816373784	0.00886732251202329	present
FBgn0000636	7.33125514129985	276	2764.78841954394	protein_coding	genic	2.72901140079726	0.00108002505505854	present
FBgn0000639	0.0233925894677616	0.9999995	3139.44325307258	protein_coding	genic	-2.0327758782282	0.332880638914178	absent
FBgn0000640	0.360794171937066	4	814.201	protein_coding	genic	0.233907127275141	0.138573615048548	absent
FBgn0000644	0.208830524783307	2	703.343	protein_coding	genic	-0.219102176789151	0.199503050819242	absent
FBgn0000658	0.0446279435441983	2	3291.2	protein_coding	genic	-1.49761312649484	0.317212100015607	absent
FBgn0000659	0.0486323712974853	2	3020.2	protein_coding	genic	-1.42642138946087	0.313894565661452	absent
FBgn0000662	2.13030313617928	66	2275.27388700706	protein_coding	genic	1.70508455724205	0.0149918764440653	present
FBgn0000667	2.67501053250035	122.98465	3376.42079888855	protein_coding	genic	1.89372377742309	0.00990548061791184	present
FBgn0000709	0.852230343866184	53	4567.2	protein_coding	genic	0.94604290346379	0.0585074132326914	absent
FBgn0000711	2.86627756007434	120.00008	3074.64122299129	protein_coding	genic	1.95093862525455	0.00868181059240608	present
FBgn0000715	0.251678354682429	4	1167.2	protein_coding	genic	-0.0644825354045841	0.178758323428504	absent
FBgn0000719	0.668941540972556	41.00008	4501.19358793519	protein_coding	genic	0.745413101370539	0.0775315278606995	absent
FBgn0000721	4.13010250062067	205.000090606	3645.22530628893	protein_coding	genic	2.25358063146843	0.00411824913297472	present
FBgn0000723	1.96926429358642	76.557701	2855.0652002594	protein_coding	genic	1.63995905919714	0.0171740496648573	present
FBgn0000808	0.0887918159532816	2.0000004589187	1654.20112111255	protein_coding	genic	-0.927659990050345	0.279918826475622	absent
FBgn0000810	1.57810494727453	60	2792.2	protein_coding	genic	1.45649913622191	0.0246957762183701	present
FBgn0000826	0.257924342969627	3	854.201	protein_coding	genic	-0.0441706850249335	0.176007050055503	absent
FBgn0000927	0.111542745893579	3	1975.2	protein_coding	genic	-0.738667725152631	0.261807788939289	absent
FBgn0000928	0.770141043882337	34	3242.2	protein_coding	genic	0.862130226067983	0.0660713291278923	absent
FBgn0000964	0.272655444203946	12	3232.2	protein_coding	genic	0.00184420411670211	0.169766894570874	absent
FBgn0000996	1.47991979222684	58	2878.2	protein_coding	genic	1.40328206197963	0.0272933066569841	present
FBgn0001075	0.491303839906277	111	16592.2	protein_coding	genic	0.48971049969124	0.106148247326189	absent
FBgn0001077	0.388005515236205	8	1514.2	protein_coding	genic	0.294149063042071	0.130682599519922	absent
FBgn0001078	1.38233411316082	101.5135	5393.14292474024	protein_coding	genic	1.34676544673534	0.0302725227706365	present
FBgn0001079	0.785661876398318	32	2991.2	protein_coding	genic	0.878660920406224	0.0645359549284619	absent
FBgn0001083	0.139763527615227	7	3678.2	protein_coding	genic	-0.551803687102873	0.241240131848911	absent
FBgn0001084	1.21191517997922	23.5684	1428.2	protein_coding	genic	1.23775758413462	0.0366906966345257	present
FBgn0001085	0.433552969139488	21	3557.2	protein_coding	genic	0.386105695139795	0.118913064399836	absent
FBgn0001086	8.29062884672342	196	1736.2	protein_coding	genic	2.83089909483519	0.000789174383121083	present
FBgn0001087	1.82659256956674	92	3698.94006525233	protein_coding	genic	1.57765037865558	0.0194917686022783	present
FBgn0001089	3.17415223034155	90.1248	2085.2	protein_coding	genic	2.03546889186521	0.00710734515565605	present
FBgn0001090	2.54579187172859	68	1961.63034394472	protein_coding	genic	1.85270413969753	0.0108683030530926	present
FBgn0001091	9.19540803785141	134	1070.2	protein_coding	genic	2.91671354953188	0.000601419189360802	present
FBgn0001092	18.6031640076936	287.0001	1132.99080917123	protein_coding	genic	3.50049578970876	7.89548339330696e-05	present
FBgn0001098	10.9218486102165	286	1923.09630941998	protein_coding	genic	3.05926579015686	0.000377234214311571	present
FBgn0001099	121.351705143352	1370.508	829.405375136496	protein_coding	genic	5.05423328747187	7.34683124311334e-08	present
FBgn0001104	2.60078774311935	64	1807.2	protein_coding	genic	1.87041063566285	0.0104436071853465	present
FBgn0001105	14.1066779121118	527	2743.57614702026	protein_coding	genic	3.2712645810189	0.000182033347224238	present
FBgn0001108	4.46780410166026	261	4290.2	protein_coding	genic	2.31869626724363	0.00347030526757559	present
FBgn0001112	0.723489444265174	26	2639.2	protein_coding	genic	0.810358741556903	0.0710219138917507	absent
FBgn0001114	0.4406090894387	18	3000.2	protein_coding	genic	0.399482258435564	0.117233211030523	absent
FBgn0001120	0.552941002076041	5	664.083	protein_coding	genic	0.58762912206645	0.094662317286606	absent
FBgn0001122	3.09694165216327	129.00009	3059.0610467544	protein_coding	genic	2.01506640571726	0.00746335682647732	present
FBgn0001123	3.37467829212001	64.00004	1392.76877382062	protein_coding	genic	2.08622163919414	0.00628358447685552	present
FBgn0001124	105.109294045987	2035.998	1422.54948100047	protein_coding	genic	4.93518435462113	1.3614131402965e-07	present
FBgn0001125	36.3892837413087	644.9996	1301.71854367841	protein_coding	genic	4.05637266327247	8.47377219774552e-06	present
FBgn0001128	6.66692600476979	157.9763	1740.19315729466	protein_coding	genic	2.65031369800274	0.00136722736102908	present
FBgn0001133	2.29190242241645	51	1634.2	protein_coding	genic	1.76565997542239	0.0131683169209908	present
FBgn0001134	0.122989025764928	6.38259	3811.2	protein_coding	genic	-0.657732975829553	0.253204765398416	absent
FBgn0001137	1.21277814899878	24.0806	1458.2	protein_coding	genic	1.23834619167448	0.0366535926035434	present
FBgn0001138	0	0	3617.2	protein_coding	genic	NA	1	absent
FBgn0001139	5.77341699784223	241.5521179	3072.62158316691	protein_coding	genic	2.53109751231558	0.00193320002605503	present
FBgn0001142	2.70353015413316	71.00001	1928.67186743434	protein_coding	genic	1.90250846376202	0.00970877594880316	present
FBgn0001145	8.22365485156604	171.9998344278	1536.01093657084	protein_coding	genic	2.8241794399275	0.000805912160548616	present
FBgn0001147	1.44858891966264	39	1977.2	protein_coding	genic	1.38554998993249	0.0282031721742973	present
FBgn0001148	0	0	1389.2	protein_coding	genic	NA	1	absent
FBgn0001149	115.042074983455	889.0003	567.513706312689	protein_coding	genic	5.00999697854032	9.25418033388408e-08	present
FBgn0001150	0	0	1520.2	protein_coding	genic	NA	1	absent
FBgn0001168	2.30573916104756	63	2006.60332427495	protein_coding	genic	1.77064834083569	0.0130265713914217	present
FBgn0001169	1.67276161923558	116.00000229066	5092.78211685244	protein_coding	genic	1.50476101136173	0.0225077998246263	present
