target_id	length	eff_length	est_counts	tpm
FBtr0344106	1602	1342.2	1.68675	0.0921516
FBtr0081205	1742	1482.2	76	3.7599
FBtr0445829	564	321.81	7.40235	1.68671
FBtr0342642	515	278.336	126.598	33.3523
FBtr0346727	1248	988.201	4	0.296814
FBtr0337091	4576	4316.2	60.2402	1.02342
FBtr0080874	3796	3536.2	9.7598	0.202383
FBtr0080873	3534	3274.2	0	0
FBtr0301144	2535	2275.2	0	0
FBtr0079204	855	596.769	513	63.0348
FBtr0081288	1652	1392.2	84	4.42433
FBtr0473590	1207	947.201	3	0.232246
FBtr0473589	958	698.343	0	0
FBtr0332223	1704	1444.2	29	1.47245
FBtr0307508	7203	6943.2	2696	28.4728
FBtr0336985	1190	930.201	14	1.10362
FBtr0335173	2868	2608.2	49.8382	1.40117
FBtr0077744	2711	2451.2	800.162	23.9369
FBtr0332244	1098	838.201	162.593	14.2241
FBtr0304883	1164	904.201	4.40664	0.357366
FBtr0081291	538	298.626	17.9511	4.4079
FBtr0332178	621	372.829	10.0489	1.97642
FBtr0079808	916	657.083	0	0
FBtr0343429	871	612.404	0	0
FBtr0343428	1074	814.201	4	0.360245
FBtr0079199	1950	1690.2	399	17.3103
FBtr0079306	1921	1661.2	83.0441	3.6657
FBtr0079307	2388	2128.2	0	0
FBtr0333346	2397	2137.2	92.4396	3.17163
FBtr0332330	1930	1670.2	60.7934	2.66906
FBtr0329893	1921	1661.2	83.0441	3.6657
FBtr0329892	2923	2663.2	101.679	2.7996
FBti0019189-RA	1406	1146.2	1.25508	0.0802938
FBtr0077450	1278	1018.2	34.2569	2.46709
FBtr0335134	1731	1471.2	9.74305	0.485616
FBtr0336865	521	283.68	338.189	87.4181
FBti0019140-RA	7452	7192.2	8.57876	0.0874646
FBtr0343832	671	419.586	18	3.14573
FBtr0081049	953	693.343	7	0.74032
FBtr0301460	4349	4089.2	7.69782	0.138038
FBtr0301461	4276	4016.2	1.15769e-05	2.11371e-07
FBtr0301459	4837	4577.2	121.706	1.94977
FBtr0081524	4276	4016.2	0	0
FBtr0301462	3830	3570.2	0	0
FBtr0301458	3928	3668.2	26.7673	0.535083
FBtr0301464	4068	3808.2	0	0
FBtr0301463	3832	3572.2	0	0
FBtr0081527	3300	3040.2	44.6407	1.07671
FBtr0301457	4834	4574.2	0.187809	0.00301072
FBtr0081525	3837	3577.2	0	0
FBtr0079145	3042	2782.2	17	0.448054
FBtr0333245	3537	3277.2	0	0
FBtr0345955	532	293.185	0	0
FBtr0080763	2304	2044.2	122	4.37629
FBti0063611-RA	250	80.4175	1	0.911841
FBti0060329-RA	63	18.1667	2	8.0728
FBtr0080127	1164	904.201	11	0.892067
FBtr0304206	21	7	0	0
FBtr0079098	898	639.342	18	2.06447
FBtr0080294	2486	2226.2	27.8275	0.9166
FBtr0080295	2006	1746.2	30.0906	1.26359
FBti0019106-RA	7408	7148.2	1.63627e-06	1.67852e-08
FBtr0336625	1946	1686.2	206.353	8.9737
FBtr0079803	1660	1400.2	525.647	27.5279
FBtr0309631	102	15.0431	0	0
FBtr0305341	1643	1383.2	831	44.054
FBtr0340559	701	448.01	1	0.163675
FBti0060559-RA	36	12.2	0	0
FBtr0336960	3139	2879.2	0	0
FBtr0289979	3004	2744.2	0	0
FBtr0336959	2938	2678.2	6.72795	0.184208
FBtr0332480	3446	3186.2	6.27205	0.144346
FBtr0081206	1604	1344.2	48	2.61847
FBti0060884-RA	27	13	0	0
FBti0061564-RA	90	16.4286	0	0
FBtr0079600	4972	4712.2	340.783	5.30302
FBtr0345784	317	120.96	0	0
FBtr0332519	853	594.769	0	0
FBtr0091619	702	449.01	2	0.32662
FBtr0300341	8276	8016.2	0.794025	0.00726332
FBtr0332322	8254	7994.2	75.219	0.689957
FBtr0332323	7530	7270.2	0.131812	0.00132947
FBtr0091732	36	12.2	0	0
FBtr0080551	867	608.588	4	0.481955
FBtr0329989	1636	1376.2	1242.59	66.2087
FBtr0080494	1533	1273.2	332.718	19.1623
FBtr0080493	2035	1775.2	248.806	10.2774
FBtr0304148	238	72.6795	0	0
FBtr0077721	2693	2433.2	0	0
FBtr0077720	2819	2559.2	6	0.171916
FBtr0335151	3050	2790.2	0	0
FBtr0079225	1534	1274.2	25.0204	1.43988
FBtr0079226	922	663.083	16.9796	1.87771
FBtr0079230	2345	2085.2	90.1248	3.16932
FBtr0332603	2339	2079.2	0	0
FBtr0080128	538	298.626	0	0
FBti0063416-RA	91	16.1316	0	0
FBtr0342613	493	258.679	13	3.68512
FBtr0445189	3291	3031.2	0	0
FBtr0445188	3337	3077.2	9.8237	0.234093
FBtr0343823	2041	1781.2	61.1863	2.5189
FBtr0081062	1517	1257.2	69.8137	4.07198
FBtr0100597	1576	1316.2	0	0
FBtr0081268	1653	1393.2	79.0423	4.16021
FBtr0081270	1438	1178.2	12.8534	0.79996
FBtr0081269	1634	1374.2	0	0
FBtr0081267	1457	1197.2	3.1043	0.190137
FBtr0332197	2333	2073.2	144.642	5.1159
FBtr0080052	1516	1256.2	172.358	10.061
FBti0019207-RA	5019	4759.2	0	0
FBti0019831-RA	854	595.769	0	0
FBti0060193-RA	184	42.9713	1	1.70644
FBti0063631-RA	39	15.2	0	0
FBti0063674-RA	4653	4393.2	0	0
FBtr0472781	22	8	0	0
FBtr0345446	3744	3484.2	3	0.0631376
FBtr0079341	3361	3101.2	0	0
FBtr0343711	448	221.352	0	0
FBtr0299968	1397	1137.2	11	0.709292
FBtr0078116	905	646.214	44	4.99282
FBti0019261-RA	1510	1250.2	3.09416	0.181481
FBtr0345962	259	86.0968	0	0
FBtr0345685	2463	2203.2	0	0
FBtr0085921	2010	1750.2	217.609	9.11714
FBtr0305503	2561	2301.2	108.719	3.46436
FBtr0085923	2027	1767.2	0	0
FBtr0100511	1476	1216.2	64.4947	3.88856
FBtr0085922	1814	1554.2	14.1769	0.668873
FBtr0332026	410	190.661	3.95774	1.52214
FBtr0346760	814	556.521	3.04226	0.400852
FBtr0079858	2725	2465.2	124.243	3.69563
FBtr0079857	2886	2626.2	8.75714	0.244514
FBtr0329824	3020	2760.2	47.3621	1.25823
FBtr0080463	1888	1628.2	350.062	15.7655
FBtr0080398	1020	760.201	393	37.9083
FBtr0091834	529	290.77	0	0
FBtr0344851	3999	3739.2	75.3152	1.47698
FBtr0080462	4167	3907.2	126.07	2.366
FBtr0080461	4912	4652.2	50.9551	0.803154
FBtr0344140	3963	3703.2	378.66	7.49794
FBtr0303909	4960	4700.2	0	0
FBtr0079926	4912	4652.2	0	0
FBtr0335506	9590	9330.2	56	0.440116
FBtr0303908	8557	8297.2	0	0
FBtr0079928	4939	4679.2	0	0
FBtr0089699	761	505.475	1113.7	161.562
FBtr0343734	817	559.409	259.3	33.9893
FBti0063629-RA	87	16.1932	0	0
FBtr0077980	2729	2469.2	436.008	12.9482
FBtr0344015	2746	2486.2	259.808	7.66277
FBtr0304710	2592	2332.2	0	0
FBti0060149-RA	196	49.4648	0.71478	1.05961
FBtr0100188	1161	901.201	0	0
FBtr0333408	1655	1395.2	97.7907	5.13962
FBtr0078133	1261	1001.2	36.825	2.69707
FBtr0079946	895	636.342	283.279	32.6432
FBtr0343653	1167	907.201	150.721	12.1826
FBtr0080020	1623	1363.2	266	14.3084
FBtr0304117	1584	1324.2	0	0
FBtr0081381	1038	778.201	1008	94.9814
FBtr0343134	4457	4197.2	50.8084	0.887657
FBtr0110785	556	314.606	178.383	41.5774
FBtr0080957	1562	1302.2	24	1.35146
FBtr0079906	382	168.981	4.8852	2.11989
FBtr0330683	419	197.938	3.1148	1.15391
FBti0060159-RA	178	39.835	0	0
FBtr0077884	1184	924.201	56	4.44315
FBtr0077815	2130	1870.2	301	11.8018
FBti0063630-RA	185	43.4963	0	0
FBtr0309960	2135	1875.2	4	0.156416
FBtr0080542	2026	1766.2	0	0
FBtr0342712	2026	1766.2	0	0
FBtr0340569	382	168.981	4	1.73577
FBtr0301738	1225	965.201	166.5	12.6493
FBti0019129-RA	6133	5873.2	76.811	0.959
FBtr0343109	1870	1610.2	0	0
FBtr0081097	1873	1613.2	25	1.13637
FBtr0110895	3330	3070.2	48	1.14642
FBtr0081476	3417	3157.2	0	0
FBtr0340555	351	145.27	164	82.7826
FBtr0089489	3432	3172.2	28.9148	0.66839
FBtr0089488	4711	4451.2	173.085	2.85136
FBti0019113-RA	5145	4885.2	745.55	11.1909
FBtr0080517	1894	1634.2	0	0
FBtr0080518	1960	1700.2	1449	62.4939
FBtr0079883	4136	3876.2	11.4257	0.216145
FBtr0300550	1923	1663.2	26.0975	1.1506
FBtr0080358	1071	811.201	65	5.87563
FBtr0304220	22	8	0	0
FBtr0078104	1583	1323.2	27.5025	1.52411
FBtr0330636	1221	961.201	40.346	3.07791
FBtr0332598	5982	5722.2	19.3538	0.248012
FBtr0308029	3617	3357.2	0	0
FBtr0333425	2553	2293.2	110	3.51739
FBtr0080259	2148	1888.2	0	0
FBti0063555-RA	366	156.69	0	0
FBtr0332188	3043	2783.2	2.86043	0.0753628
FBtr0079786	2070	1810.2	12.1396	0.491752
FBti0019183-RA	5149	4889.2	303.786	4.55617
FBtr0079099	2487	2227.2	19	0.625553
FBtr0079741	3160	2900.2	22	0.556243
FBtr0307507	2434	2174.2	41.5628	1.40176
FBtr0308578	2379	2119.2	714.437	24.7207
FBtr0347300	773	516.754	0	0
FBtr0307101	204	53.5087	41	56.1861
FBtr0077917	2227	1967.2	5165	192.527
FBtr0079289	647	397.292	966.205	178.332
FBtr0273448	718	464.226	0	0
FBtr0345635	1205	945.201	15	1.16369
FBtr0081376	965	705.343	0	0
FBtr0305552	746	490.977	114.69	17.129
FBtr0343837	1328	1068.2	33.3105	2.28664
FBtr0475223	245	77.2179	26	24.6902
FBtr0079114	2881	2621.2	40.8389	1.14247
FBtr0081429	1151	891.201	9	0.74052
FBtr0077393	3950	3690.2	0	0
FBtr0343885	628	379.328	30	5.79931
FBtr0332521	2017	1757.2	0	0
FBtr0080676	2210	1950.2	53.2227	2.00118
FBtr0332520	2073	1813.2	0.344174	0.0139188
FBtr0111014	2455	2195.2	0	0
FBtr0111015	3012	2752.2	9.43314	0.251331
FBtr0077905	2183	1923.2	859.475	32.7701
FBtr0077906	2664	2404.2	442.196	13.4869
FBtr0077908	2198	1938.2	0	0
FBtr0077907	2257	1997.2	25.4622	0.934854
FBtr0302115	2561	2301.2	83.8491	2.67186
FBtr0077909	1754	1494.2	0	0
FBti0060413-RA	2073	1813.2	51.4792	2.08188
FBti0019201-RA	6978	6718.2	0	0
FBtr0080120	725	470.849	92	14.3277
FBtr0080002	1266	1006.2	0	0
FBtr0302490	1281	1021.2	4	0.287223
FBti0062693-RA	439	214.065	1	0.342549
FBtr0332196	3103	2843.2	0	0
FBtr0080008	3162	2902.2	75.7623	1.91424
FBtr0474232	3162	2902.2	75.7623	1.91424
FBtr0332195	3603	3343.2	24.7386	0.542602
FBtr0335136	633	384.094	124.51	23.7704
FBtr0077452	586	341.65	592.819	127.236
FBtr0345285	613	365.739	3.67148	0.736105
FBtr0299686	657	406.552	1	0.180365
FBtr0299687	779	522.493	0	0
FBtr0345444	1018	758.201	0	0
FBtr0091522	788	531.229	69	9.52439
FBtr0343613	4404	4144.2	483.382	8.55302
FBtr0080199	4747	4487.2	61.304	1.00181
FBti0060353-RA	60	17.1875	0	0
FBti0062871-RA	34	10.2	0	0
FBtr0347040	2215	1955.2	0	0
FBti0019167-RA	7379	7119.2	145.885	1.50262
FBti0061153-RA	220	62.3512	0	0
FBtr0343681	669	417.714	9	1.57991
FBtr0080003	1255	995.201	276	20.3361
FBtr0078008	783	526.388	20.1259	2.80362
FBtr0077643	1710	1450.2	97.7493	4.9426
FBti0061526-RA	85	16.2987	0	0
FBtr0091721	543	303.152	59	14.2712
FBtr0343862	832	574.182	0	0
FBtr0113026	1327	1067.2	5	0.343553
FBtr0080143	2854	2594.2	219	6.19028
FBtr0334789	1071	811.201	27	2.44065
FBtr0334773	3815	3555.2	185.186	3.81956
FBtr0330672	3746	3486.2	26.814	0.564
FBtr0301068	3764	3504.2	0	0
FBtr0330671	3707	3447.2	0	0
FBtr0301066	3563	3303.2	0	0
FBtr0301067	3621	3361.2	0	0
FBtr0334774	3873	3613.2	0	0
FBti0019208-RA	514	277.454	0	0
FBtr0302213	870	611.466	11	1.31914
FBtr0081323	1254	994.201	43	3.1715
FBtr0304505	23	9	0	0
FBtr0077767	1869	1609.2	30.6444	1.3964
FBtr0330685	1806	1546.2	16.3556	0.775659
FBtr0479831	3865	3605.2	23.3196	0.474309
FBtr0080919	3899	3639.2	263.181	5.30296
FBtr0331622	4153	3893.2	72.4992	1.36551
FBtr0300296	522	284.529	4	1.03087
FBtr0343608	4211	3951.2	161.034	2.98854
FBtr0303907	4127	3867.2	130.02	2.46538
FBtr0079957	4223	3963.2	893.639	16.5343
FBtr0303905	4119	3859.2	53.239	1.01158
FBtr0343610	5025	4765.2	32.8045	0.504803
FBtr0343609	4032	3772.2	0	0
FBtr0303906	4081	3821.2	41.2634	0.791835
FBtr0345437	1625	1365.2	20.3761	1.09445
FBtr0080115	1558	1298.2	64.807	3.66058
FBtr0333492	2111	1851.2	100.427	3.97801
FBtr0080116	1349	1089.2	618.39	41.6317
FBtr0077515	2418	2158.2	35	1.18918
FBtr0081460	1261	1001.2	0	0
FBtr0335148	1335	1075.2	22	1.50039
FBtr0304455	22	8	0	0
FBti0019783-RA	2780	2520.2	25.6624	0.746674
FBtr0077871	485	251.964	101.584	29.5635
FBtr0333008	560	318.176	14.4162	3.3224
FBtr0077382	1506	1246.2	8	0.47073
FBtr0077381	1403	1143.2	0	0
FBtr0346424	4516	4256.2	10	0.172285
FBtr0340258	424	202.009	0	0
FBtr0302995	674	422.415	0	0
FBti0059716-RA	8791	8531.2	87.0031	0.747815
FBtr0345441	2159	1899.2	1.41753	0.0547309
FBtr0300635	817	559.409	84.9618	11.1369
FBtr0343835	1083	823.201	3.12065	0.277977
FBtr0079388	718	464.226	0	0
FBti0060095-RA	326	127.337	0	0
FBtr0308610	2422	2162.2	6.8583	0.23259
FBtr0079443	2955	2695.2	92.1417	2.50689
FBtr0332523	3302	3042.2	0	0
FBti0019829-RA	832	574.182	3.06195	0.391037
FBtr0091737	36	12.2	0	0
FBtr0080508	1293	1033.2	70.4545	5.00027
FBtr0332508	1053	793.201	237.208	21.9288
FBtr0080129	599	353.218	1.86054	0.386248
FBtr0336850	943	683.412	4.13946	0.444151
FBtr0080910	1620	1360.2	0	0
FBtr0342936	3890	3630.2	15.0253	0.303503
FBtr0300020	3455	3195.2	0	0
FBtr0079070	3058	2798.2	0	0
FBtr0079071	3841	3581.2	81.9747	1.6785
FBtr0346579	4068	3808.2	0	0
FBtr0299905	1425	1165.2	195	12.2717
FBtr0344787	1413	1153.2	0	0
FBtr0080515	751	495.827	722.338	106.827
FBtr0080721	3164	2904.2	0	0
FBtr0080719	1838	1578.2	448.378	20.833
FBtr0080718	3209	2949.2	931.44	23.159
FBtr0080720	1918	1658.2	62.1825	2.7498
FBtr0080963	1185	925.201	0	0
FBtr0331450	811	553.521	0	0
FBtr0331449	831	573.182	11	1.40725
FBti0064298-RA	292	106.401	1	0.689165
FBti0061378-RA	58	17.4286	0	0
FBtr0347030	1916	1656.2	26.3456	1.16645
FBtr0343809	881	622.342	47.3546	5.57959
FBtr0077448	3452	3192.2	0	0
FBtr0077447	2272	2012.2	9.08929	0.331229
FBtr0301407	3458	3198.2	8.5587e-05	1.96233e-06
FBtr0077446	3664	3404.2	0.0269874	0.00058132
FBtr0301408	3436	3176.2	7.88363	0.182007
FBtr0080994	1526	1266.2	1839	106.5
FBtr0080660	72	18.7586	0	0
FBtr0343882	624	375.637	1.63544	0.319253
FBtr0343881	486	252.91	2.36456	0.685574
FBtr0302391	2612	2352.2	0	0
FBtr0339572	2989	2729.2	0	0
FBtr0329975	6012	5752.2	167.205	2.1315
FBtr0329974	5934	5674.2	0	0
FBtr0329977	5754	5494.2	51.7951	0.691279
FBtr0290010	5745	5485.2	0	0
FBtr0329976	5797	5537.2	0	0
FBti0060570-RA	355	148.129	0	0
FBtr0080539	1456	1196.2	49.8136	3.05361
FBtr0085894	529	290.77	7.94444	2.00347
FBti0063022-RA	37	13.2	0	0
FBti0060561-RA	88	16	1	4.583
FBti0064120-RA	389	174.42	0	0
FBtr0343235	843	585.066	8	1.00266
FBtr0079971	4130	3870.2	626	11.8607
FBtr0304741	1938	1678.2	0	0
FBtr0078088	2063	1803.2	2.97661e-08	1.21045e-09
FBtr0331233	2714	2454.2	10.5057	0.313895
FBtr0078087	2775	2515.2	203.858	5.94327
FBtr0331232	2041	1781.2	20.0542	0.825587
FBtr0303311	679	427.071	0	0
FBtr0091735	36	12.2	0	0
FBtr0079958	772	515.806	145	20.6135
FBtr0342639	2337	2077.2	109.918	3.88024
FBtr0080471	2286	2026.2	65.0823	2.35532
FBtr0080988	636	387.055	523	99.083
FBtr0343743	928	668.817	6	0.65783
FBtr0307516	798	540.907	41	5.55816
FBti0064182-RA	143	24.3453	0	0
FBtr0335467	434	210.226	0.5	0.174403
FBtr0303799	2377	2117.2	2226	77.0962
FBtr0290229	442	216.515	1.22224e-05	4.13942e-06
FBtr0080136	440	214.898	2.99999	1.02366
FBtr0079900	890	631.342	415.697	48.2816
FBtr0445309	1044	784.201	51.3025	4.79713
FBti0019108-RA	5520	5260.2	0	0
FBtr0091621	477	245.277	4	1.19584
FBtr0114615	3471	3211.2	437	9.97892
FBti0060288-RA	87	16.1932	0	0
FBti0062246-RA	61	17.1765	0	0
FBtr0112361	314	118.81	1001.68	618.226
FBtr0339799	353	146.674	26.3196	13.1582
FBtr0080162	1210	950.201	31.7438	2.4497
FBtr0306288	678	426.157	9	1.54861
FBtr0345768	916	657.083	0	0
FBtr0079676	686	433.591	0	0
FBtr0302984	2257	1997.2	136.316	5.00489
FBtr0302985	2264	2004.2	385.684	14.1111
FBtr0343723	372	161.351	0	0
FBti0061430-RA	148	26.2765	10	27.9062
FBtr0343737	1731	1471.2	19	0.947003
FBtr0079884	1602	1342.2	0	0
FBtr0343623	1173	913.201	0	0
FBtr0114455	1152	892.201	0	0
FBtr0344047	549	308.287	8.58147	2.04116
FBtr0332968	6696	6436.2	18.9373	0.215753
FBtr0302224	3653	3393.2	44.6172	0.964189
FBtr0481634	2375	2115.2	1	0.0346671
FBtr0342627	1149	889.201	0	0
FBti0063650-RA	57	16.4286	0	0
FBti0062844-RA	107	15.321	0	0
FBtr0077386	1734	1474.2	290	14.4248
FBtr0081029	3800	3540.2	42.8676	0.887914
FBtr0340228	3848	3588.2	12.1324	0.247936
FBtr0343708	338	135.886	2.10674	1.13685
FBtr0301737	400	182.853	3.89326	1.56128
FBtr0112357	482	249.476	0	0
FBtr0345461	613	365.739	0	0
FBtr0331506	836	578.182	0	0
FBtr0077560	1390	1130.2	12	0.778566
FBtr0080695	726	471.849	55	8.54731
FBtr0080454	860	601.769	136.76	16.6648
FBtr0345636	1168	908.201	62.2398	5.02523
FBtr0081240	1544	1284.2	1	0.0571001
FBtr0335164	794	536.907	6.06527	0.828364
FBtr0336986	552	310.834	10	2.35907
FBti0019126-RA	8950	8690.2	101.979	0.860501
FBtr0302203	384	170.599	0	0
FBti0019120-RA	7384	7124.2	11.2454	0.115746
FBtr0077691	1193	933.201	3	0.235731
FBtr0077692	682	429.853	0	0
FBtr0339663	4718	4458.2	81.9216	1.34744
FBtr0079431	4480	4220.2	0	0
FBtr0100353	1556	1296.2	8.07845	0.45701
FBti0059705-RA	8640	8380.2	43.7479	0.382801
FBti0062802-RA	601	355.072	4	0.826063
FBtr0089628	2870	2610.2	501.064	14.0763
FBtr0343117	3046	2786.2	379.936	9.99927
FBtr0342925	387	172.951	0	0
FBtr0080119	2993	2733.2	63	1.6902
FBtr0347275	405	186.743	3154.18	1238.55
FBtr0347277	596	350.435	2786.45	583.06
FBtr0347276	409	189.748	1548.37	598.367
FBtr0079293	1941	1681.2	59.0521	2.57564
FBtr0079291	2110	1850.2	10.9479	0.433893
FBtr0079292	2058	1798.2	0	0
FBti0060195-RA	1421	1161.2	0	0
FBtr0113548	135	21.0702	0	0
FBtr0344800	371	160.467	1	0.456965
FBtr0081149	3281	3021.2	0	0
FBtr0336844	3466	3206.2	24	0.548896
FBtr0345778	321	123.756	0	0
FBtr0080254	1218	958.201	1139	87.164
FBti0063321-RA	152	27.8215	0	0
FBtr0345312	1280	1020.2	2.93568	0.211005
FBtr0301665	932	672.683	9.06432	0.988086
FBti0019178-RA	7525	7265.2	172.248	1.73851
FBtr0081203	1270	1010.2	0	0
FBtr0335465	1032	772.201	0	0
FBti0019798-RA	342	138.756	3	1.5854
FBtr0343251	407	188.397	7	2.72454
FBti0019163-RA	7410	7150.2	0.157727	0.00161755
FBtr0081096	2351	2091.2	35.7881	1.25491
FBtr0343108	2418	2158.2	32.2119	1.09445
FBtr0336968	2263	2003.2	0	0
FBtr0336967	2203	1943.2	2	0.0754713
FBtr0303784	816	558.521	71	9.32155
FBtr0304263	24	10	0	0
FBtr0078055	3327	3067.2	114	2.72541
FBtr0304219	95	15.6645	0	0
FBtr0345975	270	92.9808	0	0
FBti0064060-RA	69	17.7692	0	0
FBtr0079488	2834	2574.2	118	3.36132
FBtr0346500	417	196.341	0	0
FBtr0080139	1379	1119.2	0	0
FBtr0302420	1705	1445.2	63.7823	3.23625
FBtr0300408	1227	967.201	4	0.303259
FBtr0345728	1174	914.201	27	2.16567
FBtr0079805	527	288.984	825	209.339
FBtr0091844	1023	763.201	7.93561	0.76245
FBti0019260-RA	180	41.0555	0	0
FBtr0331295	662	411.178	0	0
FBtr0085961	614	366.626	624.525	124.91
FBtr0345541	656	405.759	41.4748	7.49524
FBtr0079933	2623	2363.2	339	10.5189
FBtr0080934	705	451.874	7.97195	1.29365
FBtr0343770	544	304.025	25.8727	6.24026
FBtr0308804	466	236.213	5.7883	1.79687
FBtr0339566	300	110.757	6	3.97236
FBti0215084-RA	1092	832.201	2.86089	0.252083
FBtr0342648	249	79.7938	2	1.83794
FBtr0301130	846	588.007	105	13.0941
FBtr0081450	1198	938.201	356.575	27.8693
FBtr0339567	1192	932.201	7.42452	0.584021
FBtr0079150	1041	781.201	265	24.8744
FBtr0079486	1262	1002.2	9	0.658503
FBtr0091836	493	258.679	75.5617	21.4195
FBtr0077667	1911	1651.2	143	6.35047
FBtr0335480	1771	1511.2	0	0
FBtr0339575	350	144.539	0	0
FBtr0077550	335	133.764	3	1.64456
FBtr0333354	3292	3032.2	1.61202	0.0389835
FBtr0081514	1411	1151.2	1.38798	0.0884104
FBti0063556-RA	985	725.201	0	0
FBtr0113552	126	18.2332	1	4.02168
FBti0060217-RA	2374	2114.2	11.9523	0.414548
FBtr0081367	1539	1279.2	3.88798	0.222872
FBtr0346417	1689	1429.2	38.112	1.95541
FBtr0081227	2809	2549.2	382	10.9883
FBtr0077575	715	461.366	17.2378	2.73972
FBti0019160-RA	3613	3353.2	0	0
FBti0019750-RA	6523	6263.2	0	0
FBtr0344578	795	537.907	60	8.17926
FBtr0289986	1804	1544.2	60.0654	2.85227
FBti0063661-RA	240	73.9568	0	0
FBti0064217-RA	155	28.8996	0	0
FBtr0331375	2948	2688.2	28.9573	0.789888
FBtr0079355	1834	1574.2	50.0427	2.33104
FBtr0078018	1073	813.201	2	0.180344
FBtr0445832	1185	925.201	0	0
FBtr0112512	1484	1224.2	3.5	0.209645
FBti0063627-RA	242	75.2822	0	0
FBtr0310482	1186	926.201	3.63482	0.287771
FBtr0079888	791	534.068	32.6326	4.48048
FBtr0100164	774	517.702	198.733	28.1487
FBtr0305483	361	152.857	24	11.5132
FBtr0346909	3150	2890.2	4	0.101485
FBtr0345766	1027	767.201	0	0
FBtr0345632	1948	1688.2	95	4.12638
FBtr0077441	1807	1547.2	0	0
FBtr0343843	1244	984.201	7.42388	0.553117
FBtr0085926	413	192.938	19.0928	7.25639
FBtr0344864	3704	3444.2	6	0.127742
FBtr0290281	4117	3857.2	0	0
FBtr0300967	6360	6100.2	0	0
FBtr0300966	6366	6106.2	676.089	8.119
FBtr0332179	7824	7564.2	123.658	1.19875
FBtr0081318	7522	7262.2	174.252	1.75946
FBtr0091821	493	258.679	6.79716	1.9268
FBti0019850-RA	1295	1035.2	0	0
FBtr0091870	529	290.77	7.94444	2.00347
FBtr0303208	708	454.736	283.902	45.7803
FBtr0077757	693	440.325	619.098	103.099
FBtr0309699	21	7	0	0
FBtr0079202	5629	5369.2	1849	25.2521
FBti0063643-RA	56	15.4286	0	0
FBtr0310481	1087	827.201	2.3325	0.206767
FBtr0306976	579	335.21	144.2	31.5442
FBtr0346588	2482	2222.2	19.1569	0.632138
FBtr0306975	2250	1990.2	77.2429	2.84598
FBtr0304323	78	15.8	0	0
FBtr0331624	1844	1584.2	9.71902	0.449865
FBtr0080929	1681	1421.2	98.281	5.07088
FBtr0077689	1073	813.201	2	0.180344
FBti0060661-RA	136	21.6369	0	0
FBtr0112366	662	411.178	622.17	110.956
FBtr0081390	2461	2201.2	29.0844	0.968881
FBtr0336824	2551	2291.2	50.9156	1.62951
FBti0063776-RA	53	15.8182	0	0
FBtr0300370	912	653.149	53.4808	6.0042
FBtr0335472	1024	764.201	251.519	24.1342
FBtr0081200	1913	1653.2	422.485	18.7394
FBtr0334163	1643	1383.2	505.515	26.799
FBtr0078080	1736	1476.2	206	10.2327
FBtr0080414	3557	3297.2	240	5.33747
FBti0064262-RA	92	16.0738	2	9.12393
