target_id	length	eff_length	est_counts	tpm
FBtr0079098	898	719	134	14.701
FBtr0080294	2486	2307	124.962	4.27271
FBtr0080295	2006	1827	4.51099	0.194763
FBti0019106-RA	7408	7229	0	0
FBtr0336625	1946	1767	469.552	20.9614
FBtr0079803	1660	1481	2313.45	123.219
FBtr0309631	102	9.97159	0	0
FBtr0305341	1643	1464	2452	132.115
FBtr0340559	701	522	69	10.4268
FBti0060559-RA	36	6.29174	0	0
FBtr0336960	3139	2960	0	0
FBtr0289979	3004	2825	0	0
FBtr0336959	2938	2759	0.00844948	0.000241574
FBtr0332480	3446	3267	62.9916	1.52092
FBtr0081206	1604	1425	75	4.15163
FBti0060884-RA	27	5.89734	0	0
FBti0061564-RA	90	9.0367	0	0
FBtr0079600	4972	4793	817	13.4458
FBtr0345784	317	138	0	0
FBtr0332519	853	674	2	0.234068
FBtr0091619	702	523	1	0.150824
FBtr0300341	8276	8097	0.75988	0.00740274
FBtr0332322	8254	8075	21.5249	0.210267
FBtr0332323	7530	7351	55.4287	0.594785
FBtr0091732	36	6.29174	0	0
FBtr0080551	867	688	0	0
FBtr0329989	1636	1457	3253.5	176.142
FBtr0080494	1533	1354	3909.99	227.787
FBtr0080493	2035	1856	1401.82	59.5782
FBtr0304148	238	60.8345	0	0
FBtr0077721	2693	2514	3	0.09413
FBtr0077720	2819	2640	0	0
FBtr0335151	3050	2871	0	0
FBtr0079225	1534	1355	243.546	14.1779
FBtr0079226	922	743	191.454	20.3258
FBtr0079230	2345	2166	386.923	14.0909
FBtr0332603	2339	2160	0.0216294	0.000789881
FBtr0080128	538	359	0	0
FBti0063416-RA	91	9.10824	0	0
FBtr0342613	493	314	0	0
FBtr0445189	3291	3112	9.54995	0.242066
FBtr0445188	3337	3158	9.20613	0.229952
FBtr0343823	2041	1862	138.584	5.87091
FBtr0081062	1517	1338	420.416	24.7854
FBtr0100597	1576	1397	2.54212e-06	1.4354e-07
FBtr0081268	1653	1474	459.79	24.6056
FBtr0081270	1438	1259	0	0
FBtr0081269	1634	1455	80.2851	4.35255
FBtr0081267	1457	1278	25.925	1.60015
FBtr0332197	2333	2154	36.9106	1.35169
FBtr0080052	1516	1337	1190.09	70.2134
FBti0019207-RA	5019	4840	0	0
FBti0019831-RA	854	675	0	0
FBti0060193-RA	184	26.1481	0	0
FBti0063631-RA	39	6.41142	0	0
FBti0063674-RA	4653	4474	0	0
FBtr0472781	22	5.60924	0	0
FBtr0345446	3744	3565	0	0
FBtr0079341	3361	3182	3	0.0743692
FBtr0343711	448	269	5	1.46619
FBtr0299968	1397	1218	1	0.0647627
FBtr0078116	905	726	129	14.016
FBti0019261-RA	1510	1331	0	0
FBtr0345962	259	80.3587	1	0.98161
FBtr0345685	2463	2284	25.2097	0.87065
FBtr0085921	2010	1831	409.054	17.6224
FBtr0305503	2561	2382	202.942	6.72051
FBtr0085923	2027	1848	0	0
FBtr0100511	1476	1297	125.446	7.6294
FBtr0085922	1814	1635	248.347	11.9816
FBtr0332026	410	231	2.15271	0.735097
FBtr0346760	814	635	0	0
FBtr0079858	2725	2546	424	13.1365
FBtr0079857	2886	2707	0	0
FBtr0329824	3020	2841	246.3	6.83856
FBtr0080463	1888	1709	1619.84	74.7656
FBtr0080398	1020	841	1568	147.069
FBtr0091834	529	350	0	0
FBtr0344851	3999	3820	270.487	5.58541
FBtr0080462	4167	3988	374.143	7.40038
FBtr0080461	4912	4733	20.736	0.34559
FBtr0344140	3963	3784	1116.63	23.2773
FBtr0303909	4960	4781	0.00010265	1.6936e-06
FBtr0079926	4912	4733	24.9534	0.415877
FBtr0335506	9590	9411	4.02354	0.0337244
FBtr0303908	8557	8378	0	0
FBtr0079928	4939	4760	0.0229588	0.000380464
FBtr0089699	761	582	2914.25	394.981
FBtr0343734	817	638	79.75	9.86012
FBti0063629-RA	87	8.82837	0	0
FBtr0077980	2729	2550	882.051	27.2851
FBtr0344015	2746	2567	1390.48	42.7279
FBtr0304710	2592	2413	1434.27	46.8862
FBti0060149-RA	196	31.5146	0	0
FBtr0100188	1161	982	0	0
FBtr0333408	1655	1476	41.4816	2.21687
FBtr0078133	1261	1082	756.591	55.1577
FBtr0079946	895	716	1412.15	155.575
FBtr0343653	1167	988	297.853	23.7803
FBtr0080020	1623	1444	999.236	54.585
FBtr0304117	1584	1405	200.764	11.2715
FBtr0081381	1038	859	4592	421.678
FBtr0343134	4457	4278	67.4435	1.24357
FBtr0110785	556	377	412.113	86.2277
FBtr0080957	1562	1383	61	3.4792
FBtr0079906	382	203	0	0
FBtr0330683	419	240	12	3.94405
FBti0060159-RA	178	23.9008	0	0
FBtr0077884	1184	1005	131	10.282
FBtr0077815	2130	1951	1916	77.4658
FBti0063630-RA	185	26.5494	0	0
FBtr0309960	2135	1956	12	0.483932
FBtr0080542	2026	1847	0	0
FBtr0342712	2026	1847	0	0
FBtr0340569	382	203	0	0
FBtr0301738	1225	1046	1464	110.403
FBti0019129-RA	6133	5954	0	0
FBtr0343109	1870	1691	0	0
FBtr0081097	1873	1694	147	6.84504
FBtr0110895	3330	3151	129	3.22934
FBtr0081476	3417	3238	0	0
FBtr0340555	351	172	165	75.6707
FBtr0089489	3432	3253	321.518	7.79639
FBtr0089488	4711	4532	221.482	3.85496
FBti0019113-RA	5145	4966	0	0
FBtr0080517	1894	1715	3307.12	152.11
FBtr0080518	1960	1781	1996.88	88.4423
FBtr0079883	4136	3957	14.4949	0.288949
FBtr0300550	1923	1744	172.612	7.8072
FBtr0080358	1071	892	114	10.0812
FBtr0304220	22	5.60924	0	0
FBtr0078104	1583	1404	112.812	6.33812
FBtr0330636	1221	1042	64.1879	4.85912
FBtr0332598	5982	5803	46.8411	0.636717
FBtr0308029	3617	3438	0	0
FBtr0333425	2553	2374	275.501	9.15408
FBtr0080259	2148	1969	191.499	7.67171
FBti0063555-RA	366	187	0	0
FBtr0332188	3043	2864	0	0
FBtr0079786	2070	1891	1	0.0417139
FBti0019183-RA	5149	4970	55.376	0.878895
FBtr0079099	2487	2308	86	2.93924
FBtr0079741	3160	2981	118	3.12243
FBtr0307507	2434	2255	427.976	14.9708
FBtr0308578	2379	2200	3097.02	111.044
FBtr0347300	773	594	0	0
FBtr0307101	204	35.8135	0	0
FBtr0077917	2227	2048	20019	771.053
FBtr0079289	647	468	2734.16	460.84
FBtr0273448	718	539	0	0
FBtr0345635	1205	1026	38.475	2.95803
FBtr0081376	965	786	17.525	1.75876
FBtr0305552	746	567	314.979	43.8199
FBtr0343837	1328	1149	75.0206	5.1503
FBtr0475223	245	67.1199	0	0
FBtr0079114	2881	2702	44.0603	1.28627
FBtr0081429	1151	972	3	0.24346
FBtr0077393	3950	3771	2	0.0418355
FBtr0343885	628	449	149	26.1765
FBtr0332521	2017	1838	0	0
FBtr0080676	2210	2031	14.8248	0.575773
FBtr0332520	2073	1894	34.1752	1.42332
FBtr0111014	2455	2276	0	0
FBtr0111015	3012	2833	0	0
FBtr0077905	2183	2004	185.885	7.31674
FBtr0077906	2664	2485	900.053	28.5702
FBtr0077908	2198	2019	5413.1	211.486
FBtr0077907	2257	2078	42.9049	1.62867
FBtr0302115	2561	2382	148.014	4.90155
FBtr0077909	1754	1575	1.51762e-06	7.60071e-08
FBti0060413-RA	2073	1894	0	0
FBti0019201-RA	6978	6799	0	0
FBtr0080120	725	546	296	42.7633
FBtr0080002	1266	1087	7	0.507973
FBtr0302490	1281	1102	3.38866e-07	2.4256e-08
FBti0062693-RA	439	260	0	0
FBtr0332196	3103	2924	869.881	23.4668
FBtr0080008	3162	2983	37.031	0.979229
FBtr0474232	3162	2983	37.031	0.979229
FBtr0332195	3603	3424	31.0567	0.715473
FBtr0335136	633	454	635.617	110.436
FBtr0077452	586	407	162.07	31.4108
FBtr0345285	613	434	1160.31	210.891
FBtr0299686	657	478	0	0
FBtr0299687	779	600	0	0
FBtr0345444	1018	839	0	0
FBtr0091522	788	609	251	32.5109
FBtr0343613	4404	4225	1591.16	29.707
FBtr0080199	4747	4568	96.0509	1.65862
FBti0060353-RA	60	7.3012	0	0
FBti0062871-RA	34	6.21042	0	0
FBtr0347040	2215	2036	0	0
FBti0019167-RA	7379	7200	0	0
FBti0061153-RA	220	46.2784	1	1.70449
FBtr0343681	669	490	0	0
FBtr0080003	1255	1076	922	67.5913
FBtr0078008	783	604	100	13.0598
FBtr0077643	1710	1531	503.585	25.946
FBti0061526-RA	85	8.6945	0	0
FBtr0091721	543	364	5	1.08353
FBtr0343862	832	653	1	0.120798
FBtr0113026	1327	1148	12	0.824539
FBtr0080143	2854	2675	963	28.3971
FBtr0334789	1071	892	42	3.71412
FBtr0334773	3815	3636	86.5714	1.87812
FBtr0330672	3746	3567	187.95	4.15635
FBtr0301068	3764	3585	0	0
FBtr0330671	3707	3528	0	0
FBtr0301066	3563	3384	646.478	15.0694
FBtr0301067	3621	3442	0	0
FBtr0334774	3873	3694	0	0
FBti0019208-RA	514	335	0	0
FBtr0302213	870	691	13	1.48401
FBtr0081323	1254	1075	253	18.5645
FBtr0304505	23	5.67407	0	0
FBtr0077767	1869	1690	102	4.76086
FBtr0330685	1806	1627	5.55912e-06	2.6952e-07
FBtr0479831	3865	3686	98.6017	2.11009
FBtr0080919	3899	3720	1404.27	29.7769
FBtr0331622	4153	3974	57.1306	1.134
FBtr0300296	522	343	0	0
FBtr0343608	4211	4032	1259.26	24.6357
FBtr0303907	4127	3948	48.8761	0.976543
FBtr0079957	4223	4044	873.427	17.0368
FBtr0303905	4119	3940	1.81758e-05	3.6389e-07
FBtr0343610	5025	4846	22.1141	0.359962
FBtr0343609	4032	3853	431.622	8.83642
FBtr0303906	4081	3902	2.70584	0.0546999
FBtr0345437	1625	1446	539.552	29.4332
FBtr0080115	1558	1379	1447.54	82.8013
FBtr0333492	2111	1932	202.633	8.27323
FBtr0080116	1349	1170	2527.28	170.388
FBtr0077515	2418	2239	90	3.17074
FBtr0081460	1261	1082	0	0
FBtr0335148	1335	1156	41	2.79768
FBtr0304455	22	5.60924	0	0
FBti0019783-RA	2780	2601	1.01698	0.0308421
FBtr0077871	485	306	164.64	42.441
FBtr0333008	560	381	86.36	17.8797
FBtr0077382	1506	1327	92.5933	5.50403
FBtr0077381	1403	1224	17.4067	1.12178
FBtr0346424	4516	4337	12.7307	0.231544
FBtr0340258	424	245	2	0.643926
FBtr0302995	674	495	0	0
FBti0059716-RA	8791	8612	6.11774	0.056035
FBtr0345441	2159	1980	0	0
FBtr0300635	817	638	12.5038	1.54594
FBtr0343835	1083	904	8.49624	0.741362
FBtr0079388	718	539	7	1.02443
FBti0060095-RA	326	147	1	0.536605
FBtr0308610	2422	2243	0	0
FBtr0079443	2955	2776	367	10.4284
FBtr0332523	3302	3123	0	0
FBti0019829-RA	832	653	2	0.241595
FBtr0091737	36	6.29174	0	0
FBtr0080508	1293	1114	966.364	68.427
FBtr0332508	1053	874	406.828	36.7174
FBtr0080129	599	420	2	0.375623
FBtr0336850	943	764	0	0
FBtr0080910	1620	1441	0	0
FBtr0342936	3890	3711	0	0
FBtr0300020	3455	3276	0.105355	0.00253678
FBtr0079070	3058	2879	22.8922	0.627218
FBtr0079071	3841	3662	28.0024	0.603183
FBtr0346579	4068	3889	0	0
FBtr0299905	1425	1246	498.258	31.5434
FBtr0344787	1413	1234	58.742	3.75496
FBtr0080515	751	572	2248.81	310.119
FBtr0080721	3164	2985	0	0
FBtr0080719	1838	1659	5156.07	245.157
FBtr0080718	3209	3030	1178.49	30.68
FBtr0080720	1918	1739	690.437	31.3182
FBtr0080963	1185	1006	0	0
FBtr0331450	811	632	18	2.24661
FBtr0331449	831	652	0	0
FBti0064298-RA	292	113.011	3	2.09399
FBti0061378-RA	58	7.20819	0	0
FBtr0347030	1916	1737	83.7688	3.80412
FBtr0343809	881	702	43.1452	4.84806
FBtr0077448	3452	3273	0.00676203	0.000162968
FBtr0077447	2272	2093	2.20196	0.0829874
FBtr0301407	3458	3279	0.00071206	1.71296e-05
FBtr0077446	3664	3485	0	0
FBtr0301408	3436	3257	2.79057	0.0675844
FBtr0080994	1526	1347	8773	513.751
FBtr0080660	72	7.91147	0	0
FBtr0343882	624	445	11	1.94987
FBtr0343881	486	307	0	0
FBtr0302391	2612	2433	4	0.129685
FBtr0339572	2989	2810	0	0
FBtr0329975	6012	5833	0	0
FBtr0329974	5934	5755	41.5127	0.568994
FBtr0329977	5754	5575	114.947	1.62639
FBtr0290010	5745	5566	200.54	2.84204
FBtr0329976	5797	5618	0	0
FBti0060570-RA	355	176	7.81213	3.5013
FBtr0080539	1456	1277	107.584	6.6455
FBtr0085894	529	350	0.722222	0.16277
FBti0063022-RA	37	6.33183	0	0
FBti0060561-RA	88	8.89679	0	0
FBti0064120-RA	389	210	0	0
FBtr0343235	843	664	3	0.35639
FBtr0079971	4130	3951	1040	20.7634
FBtr0304741	1938	1759	3.74733	0.168046
FBtr0078088	2063	1884	234.056	9.79966
FBtr0331233	2714	2535	0	0
FBtr0078087	2775	2596	311.675	9.47042
FBtr0331232	2041	1862	0.000237604	1.00657e-05
FBtr0303311	679	500	0	0
FBtr0091735	36	6.29174	0	0
FBtr0079958	772	593	429	57.0656
FBtr0342639	2337	2158	258.02	9.43135
FBtr0080471	2286	2107	634.98	23.7721
FBtr0080988	636	457	2140	369.377
FBtr0343743	928	749	12	1.26378
FBtr0307516	798	619	141	17.968
FBti0064182-RA	143	15.0421	0	0
FBtr0335467	434	255	0	0
FBtr0303799	2377	2198	8384	300.882
FBtr0290229	442	263	0	0
FBtr0080136	440	261	0	0
FBtr0079900	890	711	2382.75	264.351
FBtr0445309	1044	865	348.247	31.7573
FBti0019108-RA	5520	5341	0	0
FBtr0091621	477	298	0	0
FBtr0114615	3471	3292	747	17.8992
FBti0060288-RA	87	8.82837	0	0
FBti0062246-RA	61	7.34856	0	0
FBtr0112361	314	135.001	608.154	355.345
FBtr0339799	353	174	17.8464	8.09046
FBtr0080162	1210	1031	80.4845	6.1578
FBtr0306288	678	499	0	0
FBtr0345768	916	737	5	0.535149
FBtr0079676	686	507	1	0.155584
FBtr0302984	2257	2078	254.51	9.6612
FBtr0302985	2264	2085	1464.49	55.4054
FBtr0343723	372	193	1	0.408709
FBti0061430-RA	148	15.9631	0	0
FBtr0343737	1731	1552	24.062	1.22296
FBtr0079884	1602	1423	50.938	2.82364
FBtr0343623	1173	994	0	0
FBtr0114455	1152	973	0	0
FBtr0344047	549	370	34.9575	7.45266
FBtr0332968	6696	6517	0	0
FBtr0302224	3653	3474	111.517	2.53211
FBtr0481634	2375	2196	1	0.0359203
FBtr0342627	1149	970	2	0.162641
FBti0063650-RA	57	7.16251	0	0
FBti0062844-RA	107	10.4162	0	0
FBtr0077386	1734	1555	1707	86.5915
FBtr0081029	3800	3621	262	5.70748
FBtr0340228	3848	3669	0	0
FBtr0343708	338	159	2	0.992213
FBtr0301737	400	221	0	0
FBtr0112357	482	303	0	0
FBtr0345461	613	434	0	0
FBtr0331506	836	657	0	0
FBtr0077560	1390	1211	21	1.36788
FBtr0080695	726	547	214	30.8602
FBtr0080454	860	681	556.659	64.4784
FBtr0345636	1168	989	157.341	12.5492
FBtr0081240	1544	1365	1	0.0577882
FBtr0335164	794	615	8.30681	1.06545
FBtr0336986	552	373	112.603	23.813
FBti0019126-RA	8950	8771	0	0
FBtr0302203	384	205	0	0
FBti0019120-RA	7384	7205	0	0
FBtr0077691	1193	1014	4	0.311167
FBtr0077692	682	503	0	0
FBtr0339663	4718	4539	57.2143	0.994297
FBtr0079431	4480	4301	114.222	2.09485
FBtr0100353	1556	1377	20.5634	1.17797
FBti0059705-RA	8640	8461	0	0
FBti0062802-RA	601	422	4	0.747687
FBtr0089628	2870	2691	3201.8	93.854
FBtr0343117	3046	2867	798.199	21.9612
FBtr0342925	387	208	3	1.13771
FBtr0080119	2993	2814	334	9.36255
FBtr0347275	405	226	0	0
FBtr0347277	596	417	15314.6	2896.96
FBtr0347276	409	230	10023.4	3437.62
FBtr0079293	1941	1762	64	2.86514
FBtr0079291	2110	1931	0	0
FBtr0079292	2058	1879	0	0
FBti0060195-RA	1421	1242	0	0
FBtr0113548	135	13.7399	0	0
FBtr0344800	371	192	0	0
FBtr0081149	3281	3102	0	0
FBtr0336844	3466	3287	68	1.63185
FBtr0345778	321	142	0	0
FBtr0080254	1218	1039	5705	433.124
FBti0063321-RA	152	16.7672	0	0
FBtr0345312	1280	1101	0	0
FBtr0301665	932	753	29	3.03791
FBti0019178-RA	7525	7346	0	0
FBtr0081203	1270	1091	2.65106	0.191676
FBtr0335465	1032	853	0	0
FBti0019798-RA	342	163	0	0
FBtr0343251	407	228	3	1.03791
FBti0019163-RA	7410	7231	0	0
FBtr0081096	2351	2172	70.0809	2.54514
FBtr0343108	2418	2239	233.919	8.24107
FBtr0336968	2263	2084	0	0
FBtr0336967	2203	2024	1	0.0389728
FBtr0303784	816	637	322	39.8739
FBtr0304263	24	5.73476	0	0
FBtr0078055	3327	3148	434	10.8749
FBtr0304219	95	9.40541	0	0
FBtr0345975	270	91.1266	1	0.865619
FBti0064060-RA	69	7.74983	0	0
FBtr0079488	2834	2655	423	12.5675
FBtr0346500	417	238	1	0.331432
FBtr0080139	1379	1200	0	0
FBtr0302420	1705	1526	135.284	6.99298
FBtr0300408	1227	1048	1	0.0752681
FBtr0345728	1174	995	43	3.40892
FBtr0079805	527	348	1285	291.27
FBtr0091844	1023	844	13.2375	1.23719
FBti0019260-RA	180	24.6202	0	0
FBtr0331295	662	483	12.2817	2.00577
FBtr0085961	614	435	6.89561	1.25042
FBtr0345541	656	477	1731.82	286.389
FBtr0079933	2623	2444	785	25.3361
FBtr0080934	705	526	6.56105	0.98392
FBtr0343770	544	365	0	0
FBtr0308804	466	287	121.42	33.3719
FBtr0339566	300	121.004	9	5.86699
FBti0215084-RA	1092	913	0	0
FBtr0342648	249	70.826	0	0
FBtr0301130	846	667	415	49.0788
FBtr0081450	1198	1019	0.00140819	0.000109008
FBtr0339567	1192	1013	1.99859	0.155628
FBtr0079150	1041	862	256	23.4264
FBtr0079486	1262	1083	14	1.0197
FBtr0091836	493	314	69.0049	17.3349
FBtr0077667	1911	1732	506	23.0449
FBtr0335480	1771	1592	0	0
FBtr0339575	350	171	0	0
FBtr0077550	335	156	0	0
FBtr0333354	3292	3113	18.2047	0.461292
FBtr0081514	1411	1232	67.7953	4.34071
FBti0063556-RA	985	806	3	0.293601
FBtr0113552	126	12.4884	0	0
FBti0060217-RA	2374	2195	5.56916	0.200137
FBtr0081367	1539	1360	0.073613	0.0042696
FBtr0346417	1689	1510	165.926	8.66783
FBtr0081227	2809	2630	1501	45.0191
FBtr0077575	715	536	25.4675	3.74794
FBti0019160-RA	3613	3434	0	0
FBti0019750-RA	6523	6344	0	0
FBtr0344578	795	616	138	17.6714
FBtr0289986	1804	1625	175	8.49487
FBti0063661-RA	240	62.6012	0	0
FBti0064217-RA	155	17.4134	0	0
FBtr0331375	2948	2769	166.538	4.74419
FBtr0079355	1834	1655	341.462	16.2748
FBtr0078018	1073	894	9.01786	0.795679
FBtr0445832	1185	1006	8.98214	0.704294
FBtr0112512	1484	1305	16	0.967122
FBti0063627-RA	242	64.392	0	0
FBtr0310482	1186	1007	112.016	8.77453
FBtr0079888	791	612	1005.44	129.591
FBtr0100164	774	595	88.5461	11.7388
FBtr0305483	361	182	0	0
FBtr0346909	3150	2971	0	0
FBtr0345766	1027	848	1	0.09302
FBtr0345632	1948	1769	250.922	11.1888
FBtr0077441	1807	1628	150.078	7.27168
FBtr0343843	1244	1065	15.9938	1.18461
FBtr0085926	413	234	0.0656237	0.0221216
FBtr0344864	3704	3525	0.465423	0.010415
FBtr0290281	4117	3938	9.53458	0.190984
FBtr0300967	6360	6181	0	0
FBtr0300966	6366	6187	3508.77	44.7349
FBtr0332179	7824	7645	24.8993	0.25691
FBtr0081318	7522	7343	209.332	2.24872
FBtr0091821	493	314	0.980762	0.24638
FBti0019850-RA	1295	1116	1.65831	0.117213
FBtr0091870	529	350	0.722222	0.16277
FBtr0303208	708	529	430.717	64.2256
FBtr0077757	693	514	2191.28	336.285
FBtr0309699	21	5.53965	0	0
FBtr0079202	5629	5450	7512	108.725
FBti0063643-RA	56	7.11736	0	0
FBtr0310481	1087	908	14.3143	1.24353
FBtr0306976	579	400	480.076	94.6721
FBtr0346588	2482	2303	44.6703	1.53002
FBtr0306975	2250	2071	314.292	11.9708
FBtr0304323	78	8.2552	0	0
FBtr0331624	1844	1665	61.2883	2.90359
FBtr0080929	1681	1502	117.712	6.18189
FBtr0077689	1073	894	6	0.529402
FBti0060661-RA	136	13.8921	0	0
FBtr0112366	662	483	966.005	157.763
FBtr0081390	2461	2282	316.644	10.9453
FBtr0336824	2551	2372	26.3556	0.876455
FBti0063776-RA	53	6.98496	0	0
FBtr0300370	912	733	345.539	37.1848
FBtr0335472	1024	845	748.461	69.869
FBtr0081200	1913	1734	333.956	15.1919
FBtr0334163	1643	1464	3264.04	175.868
FBtr0078080	1736	1557	1091	55.2724
FBtr0080414	3557	3378	945.403	22.0764
FBti0064262-RA	92	9.18085	0	0
FBti0062779-RA	33	6.16895	0	0
FBtr0342920	2406	2227	0	0
FBtr0452189	402	223	1	0.353726
FBtr0079988	2080	1901	1531	63.528
FBtr0077807	1108	929	2946	250.143
FBtr0079201	1290	1111	4437	315.027
FBtr0301973	2831	2652	7.28085	0.216561
FBtr0301974	2836	2657	0.719147	0.02135
FBtr0077979	1801	1622	92	4.47413
FBti0019154-RA	7072	6893	3.11846	0.0356865
FBtr0343668	570	391	656.321	132.407
FBtr0080555	514	335	995.679	234.448
FBtr0078039	1370	1191	42	2.7817
FBtr0077666	871	692	15	1.70985
FBti0019150-RA	7345	7166	21.6911	0.238768
FBtr0343621	3048	2869	274.171	7.53811
FBtr0304586	2755	2576	65.4936	2.00551
FBtr0307171	2350	2171	519.336	18.8695
FBtr0330675	1282	1103	0	0
FBtr0077843	1285	1106	49	3.49472
FBtr0077545	571	392	1	0.201227
FBtr0346581	631	452	0	0
FBtr0273412	4356	4177	453.14	8.55736
FBtr0333231	4425	4246	87.8601	1.63224
FBtr0091912	595	416	86.3291	16.3695
FBtr0079442	1321	1142	1	0.0690726
FBtr0343247	945	766	44	4.53102
FBtr0079999	2086	1907	7	0.289547
FBti0063615-RA	90	9.0367	0	0
FBtr0080149	1240	1061	120	8.9215
FBtr0309623	151	16.5603	0	0
FBtr0340557	598	419	49.7443	9.36486
FBtr0080175	379	200	67.2557	26.526
FBtr0336855	2105	1926	0	0
FBtr0301366	2041	1862	0	0
FBtr0079402	1927	1748	23.4723	1.05922
FBtr0079401	4275	4096	196.054	3.77562
FBtr0110978	5196	5017	54.4734	0.85647
FBtr0343158	2385	2206	0	0
FBtr0079290	2072	1893	95	3.95863
FBtr0309228	7266	7087	0.00431353	4.80112e-05
FBtr0078164	7227	7048	3.80344	0.042568
FBtr0309226	6583	6404	0	0
FBtr0078163	4350	4171	0	0
FBtr0309227	3917	3738	9.53826	0.201281
FBtr0309229	7005	6826	17.654	0.204009
FBtr0309225	6150	5971	0	0
