id	abundance	counts	length	biotype	type	zScore	pValue	call
FBgn0000251	15.7397889667352	309.0000175566	2358.87999005129	protein_coding	genic	3.80364818512518	1.91306278455503e-05	present
FBgn0000253	307.748980085245	2871.0026	1120.94217842439	protein_coding	genic	6.74337855861319	2.07628137552504e-12	present
FBgn0000256	111.451759421995	3383.0054	3647.22041109629	protein_coding	genic	5.73908175652925	1.27722012271752e-09	present
FBgn0000257	3.44907448630914	85	2961.16494647976	protein_coding	genic	2.30260091711273	0.00285808364646263	present
FBgn0000259	31.3361638192812	472.99960585257	1813.68222766556	protein_coding	genic	4.48450702569858	9.80580486041512e-07	present
FBgn0000261	81.6801529152045	1248	1835.88	protein_coding	genic	5.43179212503196	7.48569236192877e-09	present
FBgn0000273	6.06717303250216	245.0003	4852.06357500994	protein_coding	genic	2.8610484134197	0.000566540141220291	present
FBgn0000274	63.4220004010984	629.0003	1191.67317684942	protein_coding	genic	5.18163174689998	2.95120140252954e-08	present
FBgn0000276	11.7037809832791	18	184.796	protein_coding	genic	3.5106939077188	5.99675965578351e-05	present
FBgn0000277	0	0	200.249	protein_coding	genic	NA	1	absent
FBgn0000278	0	0	268.926	protein_coding	genic	NA	1	absent
FBgn0000279	0	0	230.39	protein_coding	genic	NA	1	absent
FBgn0000280	0	0	39.6621	pseudogene	genic	NA	1	absent
FBgn0000281	0	0	63.4171	pseudogene	genic	NA	1	absent
FBgn0000283	6.68822306104975	222	3988.30600999341	protein_coding	genic	2.95741080828891	0.000416254313791345	present
FBgn0000286	3.19733534342289	101.00001	3795.59159137281	protein_coding	genic	2.22766511297579	0.00347549212576699	present
FBgn0000287	20.4075577725554	721.9997	4251.01101160439	protein_coding	genic	4.06044778378978	6.57167144201211e-06	present
FBgn0000289	11.7953608536105	379.00005113	3860.77315042123	protein_coding	genic	3.51840167404328	5.82523098145559e-05	present
FBgn0000299	6.68419882230103	322.0003	5788.32841922935	protein_coding	genic	2.95681423393234	0.000417060482944918	present
FBgn0000303	0.399118292631231	10.85847	3268.9874266926	protein_coding	genic	0.170200687914042	0.11604077562023	absent
FBgn0000307	3.35087056053967	178.2451	6391.55006833528	protein_coding	genic	2.27403856020886	0.00308112938481437	present
FBgn0000308	133.320982263561	1217.0013	1096.82864706974	protein_coding	genic	5.91623920983905	4.41950773976788e-10	present
FBgn0000316	6.27897264053461	102.00016	1951.90425036457	protein_coding	genic	2.89497746158098	0.000508769055995369	present
FBgn0000317	2.98963736871968	176	7073.59844311078	protein_coding	genic	2.16124884919928	0.00411594086601386	present
FBgn0000318	153.054339046277	606.5826	476.201270233395	protein_coding	genic	6.05272076947529	1.9109022958429e-10	present
FBgn0000319	29.4984364446188	1363.00160046277	5551.92532767931	protein_coding	genic	4.42474640333366	1.29552655979717e-06	present
FBgn0000320	11.1169298724069	270	2918.26781594751	protein_coding	genic	3.45982979992998	7.25233678790127e-05	present
FBgn0000326	3.84641215246973	54	1686.88	protein_coding	genic	2.41041399007875	0.00213798743975795	present
FBgn0000330	3.57204655764554	40.00003	1345.51781935499	protein_coding	genic	2.3372431882306	0.00260653877483836	present
FBgn0000337	0.262362316007524	3.56541	1632.88	protein_coding	genic	-0.244620867125181	0.160103237492584	absent
FBgn0000339	44.8259838281057	258.00006	691.570125487558	protein_coding	genic	4.83849893003178	1.75531112625907e-07	present
FBgn0000346	20.3501256649614	494.9997	2922.6989785453	protein_coding	genic	4.0576650834127	6.65044357860651e-06	present
FBgn0000351	0.756291405777423	9	1429.88	protein_coding	genic	0.802197467848096	0.0566803355172051	absent
FBgn0000352	1.26958960488793	45	4258.88	protein_coding	genic	1.31440253885093	0.0253200975550413	present
FBgn0000355	12.7471398259643	38	358.193	protein_coding	genic	3.59513056029135	4.35031237192103e-05	present
FBgn0000356	0	0	365.157	protein_coding	genic	NA	1	absent
FBgn0000357	0.976961228515222	4	491.959	protein_coding	genic	1.05534096377519	0.0390808096780818	present
FBgn0000358	0	0	493.959	protein_coding	genic	NA	1	absent
FBgn0000359	0.125309573463465	1	958.875	protein_coding	genic	-0.975274073075103	0.224147978041274	absent
FBgn0000360	0	0	1023.3775	protein_coding	genic	NA	1	absent
FBgn0000370	135.324714517705	2040.3033	1811.60645676714	protein_coding	genic	5.93099215103176	4.04011091384623e-10	present
FBgn0000376	0.901234658646057	27.173500427261	3622.88000088235	protein_coding	genic	0.975568040807534	0.0441806537448465	present
FBgn0000377	1.93365500805438	35	2174.88	protein_coding	genic	1.73040402142695	0.0112113345292081	present
FBgn0000382	5.91635497066313	236.0004	4792.97058327733	protein_coding	genic	2.83615768122166	0.000612637531325546	present
FBgn0000384	7.57408420666686	141	2236.84159967634	protein_coding	genic	3.08040008391768	0.000277368313024263	present
FBgn0000392	52.749727648861	1715.439	3907.5208604565	protein_coding	genic	4.99944767307391	7.71430902110618e-08	present
FBgn0000394	3.26608373719735	36.46648	1341.56826522673	protein_coding	genic	2.24870241706644	0.00329148311768052	present
FBgn0000395	2.10250627045815	73	4171.88	protein_coding	genic	1.81317763158208	0.00936594600484425	present
FBgn0000404	30.1264131553982	611.0002	2436.91382692065	protein_coding	genic	4.44557516776064	1.17613017697955e-06	present
FBgn0000405	49.2630159777802	1015.0002	2475.66216002394	protein_coding	genic	4.93182724909677	1.09303514527972e-07	present
FBgn0000406	6.33909761643257	69	1307.88	protein_coding	genic	2.90440399906824	0.000493697640629021	present
FBgn0000411	2.58675485139775	57	2647.68204834782	protein_coding	genic	2.01812686986687	0.00584704538564889	present
FBgn0000412	68.3990562949613	926.0003	1626.69924486938	protein_coding	genic	5.25632977728941	1.97180466151968e-08	present
FBgn0000414	1.31337405819651	87	7959.34017116224	protein_coding	genic	1.34792929740114	0.0238402039118491	present
FBgn0000416	148.306667480748	4052.00000180308	3282.87999995835	protein_coding	genic	6.02156545476608	2.31769835393419e-10	present
FBgn0000422	9.51081152599126	153	1932.94769744323	protein_coding	genic	3.30554205074904	0.000127187486671522	present
FBgn0000426	30.1846565834325	78	310.495	protein_coding	genic	4.44748281535698	1.16573683129553e-06	present
FBgn0000427	0.90626155111015	27.74323912	3678.32295541011	protein_coding	genic	0.981068058388758	0.0438157823502244	present
FBgn0000439	0.0465382656261252	1	2581.88	protein_coding	genic	-1.95466593690692	0.261555959031554	absent
FBgn0000442	0.0806735860198044	1.62875	2425.88	protein_coding	genic	-1.41070379653766	0.247104140047462	absent
FBgn0000447	153.16969578132	1620.003	1270.83514417435	protein_coding	genic	6.05347025611265	1.90202857790153e-10	present
FBgn0000448	2.60582170477605	95.5518	4405.95871115902	protein_coding	genic	2.02539160171173	0.00574629663625224	present
FBgn0000449	0.319819724415166	4.83865	1817.88	protein_coding	genic	-0.048813158791365	0.139397734060289	absent
FBgn0000451	0.158875150631298	3	2268.88	protein_coding	genic	-0.740602391597541	0.206771060225783	absent
FBgn0000454	81.1985253631983	1206.9999	1786.09822730388	protein_coding	genic	5.42594295222907	7.73505216272353e-09	present
FBgn0000455	17.2312496173538	232	1617.77253664961	protein_coding	genic	3.89316856476238	1.32756344475052e-05	present
FBgn0000459	0.53680248818238	13	2909.88	protein_coding	genic	0.463245701388388	0.0862992025350659	absent
FBgn0000463	0.957312046077852	29.99998	3765.42228763088	protein_coding	genic	1.03525475031578	0.040326018160711	present
FBgn0000464	1.87598973244191	118.99998	7621.89003645696	protein_coding	genic	1.70046762526585	0.0119472640288711	present
FBgn0000473	0.79212737497218	10	1516.88	protein_coding	genic	0.847973739539381	0.0531936680216892	absent
FBgn0000477	1.57084551169778	14	1070.88	protein_coding	genic	1.52493972990455	0.0170768912883734	present
FBgn0000479	1.21588075239548	54.99998270923	5435.22862616205	protein_coding	genic	1.27166527018806	0.0273033649180476	present
FBgn0000482	2.44002065746355	61	3003.88	protein_coding	genic	1.96038675186842	0.00670207694288853	present
FBgn0000489	55.9540008666948	897	1926.22735118288	protein_coding	genic	5.05775607216885	5.69191433283717e-08	present
FBgn0000490	5.84891328401495	182.0005107807	3738.8984674492	protein_coding	genic	2.82481974947305	0.000634740348712422	present
FBgn0000492	1.65568010481016	33	2394.88	protein_coding	genic	1.57694194028552	0.0154043781835004	present
FBgn0000499	23.1647563486185	518	2686.88	protein_coding	genic	4.1857546971231	3.81349833917839e-06	present
FBgn0000500	0	0	412.001	protein_coding	genic	NA	1	absent
FBgn0000504	2.4571639154814	76.9999	3765.32336923226	protein_coding	genic	1.96730871456584	0.00659433888232717	present
FBgn0000520	1.36772069855513	21	1844.88	protein_coding	genic	1.38802514673821	0.0221560860882365	present
FBgn0000524	1.34202286848004	41	3670.88	protein_coding	genic	1.36926447486319	0.02293258250209	present
FBgn0000527	2.37504248681087	59	2984.88	protein_coding	genic	1.9336994703656	0.00713136506225912	present
FBgn0000529	0.0892770657523555	1	1345.88	protein_coding	genic	-1.31050489647574	0.242851744666902	absent
FBgn0000533	1.03836841634921	11	1272.88	protein_coding	genic	1.11562170784466	0.035500331496139	present
FBgn0000535	0.0344621917711263	1.000000146	3486.61035826106	protein_coding	genic	-2.25170839875564	0.265082296759633	absent
FBgn0000536	17.2512017667434	312.99973	2180.07209393778	protein_coding	genic	3.89431528248796	1.32129951086378e-05	present
FBgn0000541	14.6465399988647	1059.9998	8695.94909573837	protein_coding	genic	3.73246987944093	2.54409346867366e-05	present
FBgn0000542	1.62376220088605	88.6138	6557.3019243591	protein_coding	genic	1.55769525976167	0.0160077080592562	present
FBgn0000543	5.63540454567873	96	2046.88	protein_coding	genic	2.7880555806597	0.000711464114285456	present
FBgn0000546	1.53817115802373	59.0001	4608.86865331821	protein_coding	genic	1.50414956432764	0.0177838183108871	present
FBgn0000547	2.65642343384309	127.5038	5767.29375988291	protein_coding	genic	2.04440665601734	0.00548951709571202	present
FBgn0000551	0.308789620823345	1	389.12	protein_coding	genic	-0.0835199526876149	0.143104975373816	absent
FBgn0000552	0	0	494.959	protein_coding	genic	NA	1	absent
FBgn0000557	6.92586959002512	140.9998	2446.19139610729	protein_coding	genic	2.99193643178658	0.000371949347758419	present
FBgn0000559	233.519991712697	5126.997	2638.06349460019	protein_coding	genic	6.47045927122986	1.31095452457672e-11	present
FBgn0000560	3.60136036769783	39.00002	1301.20132328117	protein_coding	genic	2.34532272841374	0.00255073223725889	present
FBgn0000562	3.17912293246126	113	4270.88	protein_coding	genic	2.22201494013823	0.00352640325934356	present
FBgn0000564	0	0	544.959	protein_coding	genic	NA	1	absent
FBgn0000565	9.9715735365235	69.0001	831.442597884311	protein_coding	genic	3.35231581131015	0.000107525168267023	present
FBgn0000566	9.77301415159059	98	1204.88	protein_coding	genic	3.33243387775729	0.000115510377568432	present
FBgn0000567	0.624902710974906	26.99996	5191.54902459793	protein_coding	genic	0.613507357128313	0.0723924143063635	absent
FBgn0000568	2.17658414659356	85.00005	4692.34533865891	protein_coding	genic	1.84741722560733	0.00867927866500421	present
FBgn0000575	6.35115426215088	100	1891.88	protein_coding	genic	2.90628056495499	0.000490746226353789	present
FBgn0000576	0.362402847533462	7	2320.88	protein_coding	genic	0.0747829482696275	0.126175629046302	absent
FBgn0000577	0.36497993276712	7.9999993	2633.70549345305	protein_coding	genic	0.0817897032685291	0.125427814441704	absent
FBgn0000578	5.36403350892902	174.00006	3897.6618950837	protein_coding	genic	2.73925548512173	0.00082622395604086	present
FBgn0000579	139.27860396732	2307.6669	1990.83360609448	protein_coding	genic	5.95946919981129	3.39539019216906e-10	present
FBgn0000581	5.21021212014772	398.99997	9201.6075304457	protein_coding	genic	2.71048531901176	0.000901446274824474	present
FBgn0000588	1.8642358903824	24	1546.88	protein_coding	genic	1.69425301560106	0.0121048130621582	present
FBgn0000591	0	0	611.959	protein_coding	genic	NA	1	absent
FBgn0000592	40.4157928982623	541	1608.39386965562	protein_coding	genic	4.73609780849865	2.92328414561152e-07	present
FBgn0000594	0	0	1582.88	protein_coding	genic	NA	1	absent
FBgn0000606	0.200932236824792	2.08845	1248.88	protein_coding	genic	-0.508386104651435	0.186343317580202	absent
FBgn0000611	12.8674083028693	260.9999	2437.22433839942	protein_coding	genic	3.60441846610179	4.19767197391846e-05	present
FBgn0000615	910.257161916243	18598.776	2455.08485209219	protein_coding	genic	7.81565255457181	7.33650647780745e-16	present
FBgn0000617	2.98254605209021	24	966.875	protein_coding	genic	2.15890241272901	0.00414030914081464	present
FBgn0000618	5.20618053750857	15	346.193	protein_coding	genic	2.70972020557644	0.000903528188079984	present
FBgn0000625	0.2410452119539	6	2990.88	protein_coding	genic	-0.328413632599463	0.16871064901035	absent
FBgn0000629	5.92233268975526	118	2394.06233638151	protein_coding	genic	2.83715827452457	0.000610720791001101	present
FBgn0000633	0.650982324803027	31.0000000825124	5721.88000025903	protein_coding	genic	0.653933666851851	0.0688520460477482	absent
FBgn0000635	6.57790384862319	211.9999	3872.52635924792	protein_coding	genic	2.94096706862314	0.000439003302227351	present
FBgn0000636	19.8160525700447	451.0002	2734.67572926545	protein_coding	genic	4.03136645701282	7.4404234161983e-06	present
FBgn0000639	0	0	3265.88	protein_coding	genic	NA	1	absent
FBgn0000640	1.51466116859343	11	872.616541051205	protein_coding	genic	1.48891879541225	0.0183159383889858	present
FBgn0000644	0.596339105362829	4	805.959	protein_coding	genic	0.56724420757816	0.0765527983920134	absent
FBgn0000658	0.106211372165292	3	3393.88	protein_coding	genic	-1.13876738710366	0.234160604438258	absent
FBgn0000659	0.203561942937225	7	4131.88	protein_coding	genic	-0.495529625273327	0.185129884677236	absent
FBgn0000662	3.52950945385474	70	2383.03234990592	protein_coding	genic	2.3253975768035	0.00269028598329694	present
FBgn0000667	3.98557971345872	111.4446593	3359.8045096218	protein_coding	genic	2.4455542831601	0.0019405555649346	present
FBgn0000709	1.90402324617629	74	4669.88	protein_coding	genic	1.71513021372979	0.0115820897714379	present
FBgn0000711	5.55504634676311	116	2509.09179356823	protein_coding	genic	2.77385402869995	0.000743277904189192	present
FBgn0000715	0.28386040552205	3	1269.88	protein_coding	genic	-0.166749768457711	0.151943179787649	absent
FBgn0000719	1.52935018663581	54.0000000802017	4242.60957241442	protein_coding	genic	1.49846419141457	0.0179810312502335	present
FBgn0000721	9.26411963587083	316.999864498982	4111.50827985774	protein_coding	genic	3.27955513594435	0.000139502002457242	present
FBgn0000723	5.13173436051924	130.69482714457	3060.13424336133	protein_coding	genic	2.69548154449947	0.000943069073072544	present
FBgn0000808	0.173562580295607	3	2076.88	protein_coding	genic	-0.653172455377008	0.199430321970985	absent
FBgn0000810	3.02997148745335	73	2894.88	protein_coding	genic	2.17450213846833	0.00398060256423882	present
FBgn0000826	0	0	956.875	protein_coding	genic	NA	1	absent
FBgn0000927	0.289131752687306	5	2077.88	protein_coding	genic	-0.148556405946582	0.150019562012356	absent
FBgn0000928	1.86796635372526	52	3344.88	protein_coding	genic	1.69622610539722	0.012054612346886	present
FBgn0000964	0.432361766257666	12	3334.88	protein_coding	genic	0.249308112101743	0.107758228375108	absent
FBgn0000996	2.71004494217477	67.2318	2980.88	protein_coding	genic	2.06416725397712	0.00523303939809963	present
FBgn0001075	0.626154747926964	87	16694.9	protein_coding	genic	0.615485720353269	0.0722170591178638	absent
FBgn0001077	0.743136270191852	10	1616.88	protein_coding	genic	0.784846828523393	0.0580361163472993	absent
FBgn0001078	2.1637286105761	101.1429	5616.66939503228	protein_coding	genic	1.84156058799768	0.0087936964165652	present
FBgn0001079	1.04859201581156	27	3093.88	protein_coding	genic	1.12530633700632	0.0349468833811196	present
FBgn0001083	0.291070979590428	11	4540.88	protein_coding	genic	-0.141947642350072	0.149319483460592	absent
FBgn0001084	1.55611413257694	18	1389.88	protein_coding	genic	1.51562100696754	0.0173910037113605	present
FBgn0001085	0.36113708367558	11	3659.88	protein_coding	genic	0.0713192424730966	0.12654544932087	absent
FBgn0001086	17.4463314664504	267	1838.88	protein_coding	genic	3.90543563977106	1.26198503870625e-05	present
FBgn0001087	4.05107152150356	126	3737.20466146774	protein_coding	genic	2.46167226960916	0.0018555065343357	present
FBgn0001089	8.94306752380646	162.841	2187.88	protein_coding	genic	3.24468324715971	0.000157763693341646	present
FBgn0001090	5.20180572823987	84	1940.31126433796	protein_coding	genic	2.70889094945245	0.000905789516474077	present
FBgn0001091	29.7092118658264	292.0003	1180.96877304305	protein_coding	genic	4.43178847489913	1.25391963251233e-06	present
FBgn0001092	62.4479800688725	635	1221.80409794899	protein_coding	genic	5.16632812448456	3.20323921142727e-08	present
FBgn0001098	32.0996862145554	538	2013.85285983759	protein_coding	genic	4.50830857070989	8.76780626210613e-07	present
FBgn0001099	251.444698571595	2004.7790003036	958.010498836233	protein_coding	genic	6.5435856672703	8.05863744700226e-12	present
FBgn0001104	7.98994679841512	127	1909.88	protein_coding	genic	3.13325296586678	0.000231960678500907	present
FBgn0001105	27.1850875191276	594.000075249	2625.43948187609	protein_coding	genic	4.3439954047964	1.87728936650515e-06	present
FBgn0001108	14.0865336376618	515	4392.88	protein_coding	genic	3.69392628560474	2.96280335972331e-05	present
FBgn0001112	3.46198271373204	79	2741.88	protein_coding	genic	2.3062964894495	0.00283027789758381	present
FBgn0001114	1.7425842367301	45	3102.88	protein_coding	genic	1.62752747373712	0.0139038064339111	present
FBgn0001120	1.2549623909873	8	765.959	protein_coding	genic	1.30294634616458	0.0258410020660943	present
FBgn0001122	5.33401910752673	114.0001	2568.01119503639	protein_coding	genic	2.73370632087244	0.000840276994117568	present
FBgn0001123	7.07191664176072	89.00003	1512.16529861408	protein_coding	genic	3.01256957081227	0.000347572693303373	present
FBgn0001124	227.43991899664	2886.997	1525.19680923305	protein_coding	genic	6.44437643471102	1.55744805169553e-11	present
FBgn0001125	92.2858050377433	1079	1404.85915862016	protein_coding	genic	5.55250117288621	3.77848776320752e-09	present
FBgn0001128	16.5883747105783	229.90598	1665.30075206446	protein_coding	genic	3.85557188800965	1.54916596391547e-05	present
FBgn0001133	2.97471174862716	43	1736.88	protein_coding	genic	2.1563038716103	0.00416744001544217	present
FBgn0001134	0.0353001177471555	1.14984	3913.88	protein_coding	genic	-2.22795113989969	0.264875257031657	absent
FBgn0001137	1.80753169678168	23.4806	1560.88	protein_coding	genic	1.66370888303031	0.0129036058820013	present
FBgn0001138	0	0	3719.88	protein_coding	genic	NA	1	absent
FBgn0001139	17.5936340654816	442.5017445	3022.07807380049	protein_coding	genic	3.91374662136102	1.21930700164584e-05	present
FBgn0001142	5.95408313765063	96.00002	1937.32586410185	protein_coding	genic	2.84244571076224	0.000600682058593758	present
FBgn0001145	22.5015981583752	295.000300177321	1575.27122779669	protein_coding	genic	4.15703353078935	4.32586250738385e-06	present
FBgn0001147	3.29293246895132	57	2079.88	protein_coding	genic	2.25679511166313	0.00322297986755208	present
FBgn0001148	0	0	1491.88	protein_coding	genic	NA	1	absent
FBgn0001149	310.601352397705	1727.9996	668.477113029168	protein_coding	genic	6.75249910610211	1.94981738634683e-12	present
FBgn0001150	0	0	1622.88	protein_coding	genic	NA	1	absent
FBgn0001168	3.36544369708306	61.000015739	2177.87959133978	protein_coding	genic	2.27833174122784	0.00304666699560616	present
FBgn0001169	2.41803432804348	95.999987355	4770.40181080344	protein_coding	genic	1.95143507529453	0.00684359160643097	present
