target_id	length	eff_length	est_counts	tpm
FBtr0475223	245	93.8249	5	13.9156
FBtr0079114	2881	2729.74	8.38637	0.802235
FBtr0081429	1151	999.741	7	1.82835
FBtr0077393	3950	3798.74	6	0.41244
FBtr0343885	628	476.741	42	23.0047
FBtr0332521	2017	1865.74	0	0
FBtr0080676	2210	2058.74	6	0.761024
FBtr0332520	2073	1921.74	0	0
FBtr0111014	2455	2303.74	0	0
FBtr0111015	3012	2860.74	0	0
FBtr0077905	2183	2031.74	685.397	88.0893
FBtr0077906	2664	2512.74	91.9487	9.55535
FBtr0077908	2198	2046.74	0	0
FBtr0077907	2257	2105.74	29.6209	3.67318
FBtr0302115	2561	2409.74	36.4288	3.94751
FBtr0077909	1754	1602.74	804.701	131.105
FBti0060413-RA	2073	1921.74	0	0
FBti0019201-RA	6978	6826.74	0	0
FBtr0080120	725	573.741	35	15.9295
FBtr0080002	1266	1114.74	5	1.17124
FBtr0302490	1281	1129.74	8.51993e-07	1.96927e-07
FBti0062693-RA	439	287.741	0	0
FBtr0332196	3103	2951.74	616	54.4943
FBtr0080008	3162	3010.74	5.85647e-08	5.07938e-09
FBtr0474232	3162	3010.74	5.85647e-08	5.07938e-09
FBtr0332195	3603	3451.74	0	0
FBtr0335136	633	481.741	0	0
FBtr0077452	586	434.741	604	362.79
FBtr0345285	613	461.741	0	0
FBtr0299686	657	505.741	6	3.09794
FBtr0299687	779	627.741	0	0
FBtr0345444	1018	866.741	0	0
FBtr0091522	788	636.741	199	81.6093
FBtr0343613	4404	4252.74	303	18.6047
FBtr0080199	4747	4595.74	0	0
FBti0060353-RA	60	30	0	0
FBti0062871-RA	34	4	0	0
FBtr0347040	2215	2063.74	0	0
FBti0019167-RA	7379	7227.74	0	0
FBti0061153-RA	220	68.9318	5	18.9409
FBtr0343681	669	517.741	7	3.53049
FBtr0080003	1255	1103.74	262	61.9845
FBtr0078008	783	631.741	27	11.1602
FBtr0077643	1710	1558.74	265.671	44.506
FBti0061526-RA	85	15.6	0	0
FBtr0091721	543	391.741	0	0
FBtr0343862	832	680.741	0	0
FBtr0113026	1327	1175.74	2	0.444189
FBtr0080143	2854	2702.74	645	62.3167
FBtr0334789	1071	919.741	20	5.67824
FBtr0334773	3815	3663.74	101.771	7.25348
FBtr0330672	3746	3594.74	69.0342	5.01471
FBtr0301068	3764	3612.74	0	0
FBtr0330671	3707	3555.74	0	0
FBtr0301066	3563	3411.74	183.195	14.0213
FBtr0301067	3621	3469.74	0	0
FBtr0334774	3873	3721.74	0	0
FBti0019208-RA	514	362.741	0	0
FBtr0302213	870	718.741	3	1.08993
FBtr0081323	1254	1102.74	137	32.4411
FBtr0304505	23	24	0	0
FBtr0077767	1869	1717.74	37	5.62462
FBtr0330685	1806	1654.74	0	0
FBtr0479831	3865	3713.74	77.5366	5.45185
FBtr0080919	3899	3747.74	337.463	23.5129
FBtr0331622	4153	4001.74	0	0
FBtr0300296	522	370.741	29	20.4257
FBtr0343608	4211	4059.74	56.4667	3.63197
FBtr0303907	4127	3975.74	0	0
FBtr0079957	4223	4071.74	170.568	10.9387
FBtr0303905	4119	3967.74	0	0
FBtr0343610	5025	4873.74	13.9652	0.748227
FBtr0343609	4032	3880.74	0	0
FBtr0303906	4081	3929.74	0	0
FBtr0345437	1625	1473.74	131.977	23.3844
FBtr0080115	1558	1406.74	509.763	94.6245
FBtr0333492	2111	1959.74	28.3507	3.77758
FBtr0080116	1349	1197.74	576.909	125.775
FBtr0077515	2418	2266.74	45	5.18394
FBtr0081460	1261	1109.74	14	3.29424
FBtr0335148	1335	1183.74	0	0
FBtr0304455	22	23	0	0
FBti0019783-RA	2780	2628.74	1	0.0993347
FBtr0077871	485	333.741	88.5501	69.2834
FBtr0333008	560	408.741	5.44987	3.48167
FBtr0077382	1506	1354.74	39.4583	7.60555
FBtr0077381	1403	1251.74	4.54172	0.947448
FBtr0346424	4516	4364.74	0	0
FBtr0340258	424	272.741	4	3.82965
FBtr0302995	674	522.741	0	0
FBti0059716-RA	8791	8639.74	5.4511	0.164753
FBtr0345441	2159	2007.74	0	0
FBtr0300635	817	665.741	152.5	59.8155
FBtr0343835	1083	931.741	0	0
FBtr0079388	718	566.741	22	10.1365
FBti0060095-RA	326	174.763	0	0
FBtr0308610	2422	2270.74	90.4382	10.4
FBtr0079443	2955	2803.74	31.5618	2.9395
FBtr0332523	3302	3150.74	0	0
FBti0019829-RA	832	680.741	0	0
FBtr0091737	36	6	0	0
FBtr0080508	1293	1141.74	19.929	4.55793
FBtr0332508	1053	901.741	137.489	39.814
FBtr0080129	599	447.741	4	2.33283
FBtr0336850	943	791.741	0	0
FBtr0080910	1620	1468.74	0	0
FBtr0342936	3890	3738.74	0	0
FBtr0300020	3455	3303.74	79	6.2441
FBtr0079070	3058	2906.74	0	0
FBtr0079071	3841	3689.74	0	0
FBtr0346579	4068	3916.74	0	0
FBtr0299905	1425	1273.74	69.4409	14.2358
FBtr0344787	1413	1261.74	20.5591	4.25485
FBtr0080515	751	599.741	740.582	322.447
FBtr0080721	3164	3012.74	0	0
FBtr0080719	1838	1686.74	1701.92	263.475
FBtr0080718	3209	3057.74	227.491	19.4273
FBtr0080720	1918	1766.74	154.59	22.8485
FBtr0080963	1185	1033.74	0	0
FBtr0331450	811	659.741	3	1.1874
FBtr0331449	831	679.741	0	0
FBti0064298-RA	292	140.778	0	0
FBti0061378-RA	58	28	0	0
FBtr0347030	1916	1764.74	21.775	3.222
FBtr0343809	881	729.741	0	0
FBtr0077448	3452	3300.74	0	0
FBtr0077447	2272	2120.74	0	0
FBtr0301407	3458	3306.74	0	0
FBtr0077446	3664	3512.74	11	0.817703
FBtr0301408	3436	3284.74	0	0
FBtr0080994	1526	1374.74	3734	709.255
FBtr0080660	72	21.5	0	0
FBtr0343882	624	472.741	0	0
FBtr0343881	486	334.741	3	2.34025
FBtr0302391	2612	2460.74	2	0.212233
FBtr0339572	2989	2837.74	0	0
FBtr0329975	6012	5860.74	2.53231	0.112827
FBtr0329974	5934	5782.74	19.769	0.892689
FBtr0329977	5754	5602.74	5.95715e-05	2.77643e-06
FBtr0290010	5745	5593.74	77.6986	3.6271
FBtr0329976	5797	5645.74	0	0
FBti0060570-RA	355	203.763	3.3755	4.32576
FBtr0080539	1456	1304.74	145	29.0197
FBtr0085894	529	377.741	0.0928721	0.0642008
FBti0063022-RA	37	7	0	0
FBti0060561-RA	88	16	0	0
FBti0064120-RA	389	237.741	0	0
FBtr0343235	843	691.741	3	1.13247
FBtr0079971	4130	3978.74	280	18.3764
FBtr0304741	1938	1786.74	36.6121	5.35072
FBtr0078088	2063	1911.74	5.49489e-05	7.50548e-06
FBtr0331233	2714	2562.74	0	0
FBtr0078087	2775	2623.74	46.4695	4.62483
FBtr0331232	2041	1889.74	39.9183	5.51593
FBtr0303311	679	527.741	0	0
FBtr0091735	36	6	0	0
FBtr0079958	772	620.741	100	42.0667
FBtr0342639	2337	2185.74	16.8951	2.01842
FBtr0080471	2286	2134.74	354.105	43.3147
FBtr0080988	636	484.741	1349	726.694
FBtr0343743	928	776.741	1	0.336181
FBtr0307516	798	646.741	2	0.807512
FBti0064182-RA	143	10.9106	0	0
FBtr0335467	434	282.741	1	0.923551
FBtr0303799	2377	2225.74	1119	131.282
FBtr0290229	442	290.741	0	0
FBtr0080136	440	288.741	0	0
FBtr0079900	890	738.741	451.406	159.56
FBtr0445309	1044	892.741	11.594	3.39124
FBti0019108-RA	5520	5368.74	0	0
FBtr0091621	477	325.741	0	0
FBtr0114615	3471	3319.74	670	52.7011
FBti0060288-RA	87	15	0	0
FBti0062246-RA	61	31	0	0
FBtr0112361	314	162.763	50	80.2165
FBtr0339799	353	201.763	0	0
FBtr0080162	1210	1058.74	11.4514	2.82434
FBtr0306288	678	526.741	5	2.47869
FBtr0345768	916	764.741	2	0.682912
FBtr0079676	686	534.741	0	0
FBtr0302984	2257	2105.74	38.866	4.81964
FBtr0302985	2264	2112.74	138.134	17.0727
FBtr0343723	372	220.763	1	1.18283
FBti0061430-RA	148	12.5974	0	0
FBtr0343737	1731	1579.74	0	0
FBtr0079884	1602	1450.74	22	3.95988
FBtr0343623	1173	1021.74	0	0
FBtr0114455	1152	1000.74	0	0
FBtr0344047	549	397.741	9.34605	6.13588
FBtr0332968	6696	6544.74	41.1105	1.64025
FBtr0302224	3653	3501.74	18.9431	1.41259
FBtr0481634	2375	2223.74	0	0
FBtr0342627	1149	997.741	0	0
FBti0063650-RA	57	27	0	0
FBti0062844-RA	107	12.2759	1	21.2714
FBtr0077386	1734	1582.74	946	156.074
FBtr0081029	3800	3648.74	36	2.57637
FBtr0340228	3848	3696.74	0	0
FBtr0343708	338	186.763	27.9197	39.0364
FBtr0301737	400	248.741	24.0803	25.2792
FBtr0112357	482	330.741	0	0
FBtr0345461	613	461.741	0	0
FBtr0331506	836	684.741	0	0
FBtr0077560	1390	1238.74	6	1.26479
FBtr0080695	726	574.741	262	119.036
FBtr0080454	860	708.741	59.0967	21.7733
FBtr0345636	1168	1016.74	9.90332	2.54343
FBtr0081240	1544	1392.74	1	0.18749
FBtr0335164	794	642.741	53.5572	21.7586
FBtr0336986	552	400.741	36.3589	23.6917
FBti0019126-RA	8950	8798.74	0	0
FBtr0302203	384	232.741	2	2.24392
FBti0019120-RA	7384	7232.74	0	0
FBtr0077691	1193	1041.74	2	0.501325
FBtr0077692	682	530.741	0	0
FBtr0339663	4718	4566.74	0	0
FBtr0079431	4480	4328.74	65	3.92103
FBtr0100353	1556	1404.74	0	0
FBti0059705-RA	8640	8488.74	0	0
FBti0062802-RA	601	449.741	0	0
FBtr0089628	2870	2718.74	255.973	24.5853
FBtr0343117	3046	2894.74	148.027	13.353
FBtr0342925	387	235.741	0	0
FBtr0080119	2993	2841.74	110	10.1078
FBtr0347275	405	253.741	8490.23	8737.32
FBtr0347277	596	444.741	97.8141	57.4307
FBtr0347276	409	257.741	130.961	132.681
FBtr0079293	1941	1789.74	27.4061	3.99859
FBtr0079291	2110	1958.74	0	0
FBtr0079292	2058	1906.74	32.5939	4.46368
FBti0060195-RA	1421	1269.74	0	0
FBtr0113548	135	8.80392	0	0
FBtr0344800	371	219.763	0	0
FBtr0081149	3281	3129.74	25	2.08584
FBtr0336844	3466	3314.74	0	0
FBtr0345778	321	169.763	0	0
FBtr0080254	1218	1066.74	604	147.852
FBti0063321-RA	152	14.0596	0	0
FBtr0345312	1280	1128.74	0	0
FBtr0301665	932	780.741	7	2.34121
FBti0019178-RA	7525	7373.74	3.40642	0.120631
FBtr0081203	1270	1118.74	0	0
FBtr0335465	1032	880.741	1	0.296484
FBti0019798-RA	342	190.763	0	0
FBtr0343251	407	255.741	2	2.04211
FBti0019163-RA	7410	7258.74	0	0
FBtr0081096	2351	2199.74	49	5.81666
FBtr0343108	2418	2266.74	0	0
FBtr0336968	2263	2111.74	0	0
FBtr0336967	2203	2051.74	0	0
FBtr0303784	816	664.741	77	30.2474
FBtr0304263	24	25	0	0
FBtr0078055	3327	3175.74	180	14.8005
FBtr0304219	95	15.8889	0	0
FBtr0345975	270	118.803	2	4.39595
FBti0064060-RA	69	39	0	0
FBtr0079488	2834	2682.74	235	22.8738
FBtr0346500	417	265.741	0	0
FBtr0080139	1379	1227.74	0	0
FBtr0302420	1705	1553.74	15.3413	2.57829
FBtr0300408	1227	1075.74	12	2.91288
FBtr0345728	1174	1022.74	24	6.12766
FBtr0079805	527	375.741	186	129.263
FBtr0091844	1023	871.741	2.25	0.673976
FBti0019260-RA	180	31.0065	0	0
FBtr0331295	662	510.741	0	0
FBtr0085961	614	462.741	1204	679.419
FBtr0345541	656	504.741	0	0
FBtr0079933	2623	2471.74	119	12.5717
FBtr0080934	705	553.741	0	0
FBtr0343770	544	392.741	0	0
FBtr0308804	466	314.741	26	21.571
FBtr0339566	300	148.778	13	22.8167
FBti0215084-RA	1092	940.741	0	0
FBtr0342648	249	97.8249	0	0
FBtr0301130	846	694.741	291	109.375
FBtr0081450	1198	1046.74	224.743	56.0655
FBtr0339567	1192	1040.74	6.25717	1.56995
FBtr0079150	1041	889.741	115	33.7507
FBtr0079486	1262	1110.74	88	20.688
FBtr0091836	493	341.741	24.5696	18.7737
FBtr0077667	1911	1759.74	62.8479	9.3259
FBtr0335480	1771	1619.74	234.152	37.7487
FBtr0339575	350	198.763	0	0
FBtr0077550	335	183.763	2	2.84198
FBtr0333354	3292	3140.74	0	0
FBtr0081514	1411	1259.74	18	3.73113
FBti0063556-RA	985	833.741	0	0
FBtr0113552	126	7.29299	0	0
FBti0060217-RA	2374	2222.74	0	0
FBtr0081367	1539	1387.74	116.497	21.9207
FBtr0346417	1689	1537.74	20.5032	3.48167
FBtr0081227	2809	2657.74	899	88.3275
FBtr0077575	715	563.741	6.82373	3.16076
FBti0019160-RA	3613	3461.74	0	0
FBti0019750-RA	6523	6371.74	0	0
FBtr0344578	795	643.741	2	0.811275
FBtr0289986	1804	1652.74	62	9.79571
FBti0063661-RA	240	88.834	0	0
FBti0064217-RA	155	15.2911	0	0
FBtr0331375	2948	2796.74	50.2108	4.68807
FBtr0079355	1834	1682.74	122.789	19.0543
FBtr0078018	1073	921.741	10	2.83296
FBtr0445832	1185	1033.74	0	0
FBtr0112512	1484	1332.74	2	0.391862
FBti0063627-RA	242	90.834	0	0
FBtr0310482	1186	1034.74	174.903	44.1383
FBtr0079888	791	639.741	0	0
FBtr0100164	774	622.741	223.097	93.548
FBtr0305483	361	209.763	3	3.73458
FBtr0346909	3150	2998.74	0	0
FBtr0345766	1027	875.741	0	0
FBtr0345632	1948	1796.74	0	0
FBtr0077441	1807	1655.74	397	62.6105
FBtr0343843	1244	1092.74	0	0
FBtr0085926	413	261.741	0.146175	0.145832
FBtr0344864	3704	3552.74	2	0.146999
FBtr0290281	4117	3965.74	0	0
FBtr0300967	6360	6208.74	31.8441	1.33929
FBtr0300966	6366	6214.74	1919.34	80.6452
FBtr0332179	7824	7672.74	25.4064	0.864653
FBtr0081318	7522	7370.74	63.4069	2.24633
FBtr0091821	493	341.741	2.87177	2.19433
FBti0019850-RA	1295	1143.74	0	0
FBtr0091870	529	377.741	0.0928721	0.0642008
FBtr0303208	708	556.741	56.4442	26.4737
FBtr0077757	693	541.741	64.5558	31.1166
FBtr0309699	21	22	0	0
FBtr0079202	5629	5477.74	2842	135.479
FBti0063643-RA	56	26	0	0
FBtr0310481	1087	935.741	4.66985	1.30316
FBtr0306976	579	427.741	225.617	137.734
FBtr0346588	2482	2330.74	0	0
FBtr0306975	2250	2098.74	40.1913	5.0006
FBtr0304323	78	27.5	0	0
FBtr0331624	1844	1692.74	0	0
FBtr0080929	1681	1529.74	50	8.53495
FBtr0077689	1073	921.741	7	1.98307
FBti0060661-RA	136	9.07466	0	0
FBtr0112366	662	510.741	216.809	110.848
FBtr0081390	2461	2309.74	69	7.80072
FBtr0336824	2551	2399.74	0	0
FBti0063776-RA	53	23	0	0
FBtr0300370	912	760.741	72.3409	24.8311
FBtr0335472	1024	872.741	22.6591	6.77965
FBtr0081200	1913	1761.74	0	0
FBtr0334163	1643	1491.74	373	65.2927
FBtr0078080	1736	1584.74	529	87.1659
FBtr0080414	3557	3405.74	132	10.1207
FBti0064262-RA	92	20	0	0
FBti0062779-RA	33	3	0	0
FBtr0342920	2406	2254.74	0	0
FBtr0452189	402	250.741	3	3.12425
FBtr0079988	2080	1928.74	82	11.1017
FBtr0077807	1108	956.741	268	73.1458
FBtr0079201	1290	1138.74	1054	241.693
FBtr0301973	2831	2679.74	1.7957	0.174981
FBtr0301974	2836	2684.74	0.204301	0.0198709
FBtr0077979	1801	1649.74	75	11.8712
FBti0019154-RA	7072	6920.74	28.2485	1.06584
FBtr0343668	570	418.741	52.3426	32.6407
FBtr0080555	514	362.741	217.657	156.685
FBtr0078039	1370	1218.74	21	4.49942
FBtr0077666	871	719.741	2	0.725609
FBti0019150-RA	7345	7193.74	158.512	5.75383
FBtr0343621	3048	2896.74	27.9044	2.51542
FBtr0304586	2755	2603.74	0	0
FBtr0307171	2350	2198.74	230.096	27.3265
FBtr0330675	1282	1130.74	0	0
FBtr0077843	1285	1133.74	22	5.06708
FBtr0077545	571	419.741	26	16.1749
