target_id	length	eff_length	est_counts	tpm
FBtr0301462	3830	3664.6	50.5045	2.1925
FBtr0301458	3928	3762.6	0	0
FBtr0301464	4068	3902.6	0	0
FBtr0301463	3832	3666.6	26.8054	1.16304
FBtr0081527	3300	3134.6	19.1806	0.973455
FBtr0301457	4834	4668.6	0	0
FBtr0081525	3837	3671.6	5.50949	0.238722
FBtr0079145	3042	2876.6	0	0
FBtr0333245	3537	3371.6	0	0
FBtr0345955	532	366.6	0	0
FBtr0080763	2304	2138.6	314	23.358
FBti0063611-RA	250	84.6548	0	0
FBti0060329-RA	63	26.375	0	0
FBtr0080127	1164	998.6	43	6.85036
FBtr0304206	21	4.5	0	0
FBtr0079098	898	732.6	183	39.7393
FBtr0080294	2486	2320.6	30	2.05664
FBtr0080295	2006	1840.6	0	0
FBti0019106-RA	7408	7242.6	0.712119	0.0156421
FBtr0336625	1946	1780.6	0	0
FBtr0079803	1660	1494.6	590	62.8005
FBtr0309631	102	26.3548	0	0
FBtr0305341	1643	1477.6	113	12.1663
FBtr0340559	701	535.6	6	1.78216
FBti0060559-RA	36	14	0	0
FBtr0336960	3139	2973.6	19	1.0165
FBtr0289979	3004	2838.6	0	0
FBtr0336959	2938	2772.6	0	0
FBtr0332480	3446	3280.6	0	0
FBtr0081206	1604	1438.6	32	3.53872
FBti0060884-RA	27	10.5	0	0
FBti0061564-RA	90	24.5238	0	0
FBtr0079600	4972	4806.6	106	3.50836
FBtr0345784	317	151.617	0	0
FBtr0332519	853	687.6	0	0
FBtr0091619	702	536.6	0	0
FBtr0300341	8276	8110.6	0	0
FBtr0332322	8254	8088.6	0	0
FBtr0332323	7530	7364.6	0	0
FBtr0091732	36	14	0	0
FBtr0080551	867	701.6	7	1.58725
FBtr0329989	1636	1470.6	85.666	9.26724
FBtr0080494	1533	1367.6	2924.26	340.167
FBtr0080493	2035	1869.6	322.008	27.4002
FBtr0304148	238	72.7169	0	0
FBtr0077721	2693	2527.6	3	0.188821
FBtr0077720	2819	2653.6	0	0
FBtr0335151	3050	2884.6	0	0
FBtr0079225	1534	1368.6	195	22.667
FBtr0079226	922	756.6	0	0
FBtr0079230	2345	2179.6	16.8372	1.22894
FBtr0332603	2339	2173.6	413.227	30.2445
FBtr0080128	538	372.6	0	0
FBti0063416-RA	91	25.5238	0	0
FBtr0342613	493	327.6	129	62.6444
FBtr0445189	3291	3125.6	0	0
FBtr0445188	3337	3171.6	0	0
FBtr0343823	2041	1875.6	0	0
FBtr0081062	1517	1351.6	60	7.06219
FBtr0100597	1576	1410.6	0	0
FBtr0081268	1653	1487.6	216.422	23.1447
FBtr0081270	1438	1272.6	21.3436	2.66816
FBtr0081269	1634	1468.6	0	0
FBtr0081267	1457	1291.6	130.234	16.0411
FBtr0332197	2333	2167.6	7.95936	0.584165
FBtr0080052	1516	1350.6	467.041	55.0129
FBti0019207-RA	5019	4853.6	0	0
FBti0019831-RA	854	688.6	0	0
FBti0060193-RA	184	24.3874	0	0
FBti0063631-RA	39	17	0	0
FBti0063674-RA	4653	4487.6	0	0
FBtr0472781	22	5.5	0	0
FBtr0345446	3744	3578.6	0	0
FBtr0079341	3361	3195.6	3	0.14935
FBtr0343711	448	282.6	2	1.12589
FBtr0299968	1397	1231.6	358	46.2434
FBtr0078116	905	739.6	60	12.906
FBti0019261-RA	1510	1344.6	0	0
FBtr0345962	259	93.6548	0	0
FBtr0345685	2463	2297.6	0	0
FBtr0085921	2010	1844.6	0	0
FBtr0305503	2561	2395.6	0	0
FBtr0085923	2027	1861.6	0	0
FBtr0100511	1476	1310.6	11.9525	1.45085
FBtr0085922	1814	1648.6	88.6653	8.55608
FBtr0332026	410	244.6	0	0
FBtr0346760	814	648.6	0	0
FBtr0079858	2725	2559.6	296	18.3974
FBtr0079857	2886	2720.6	0	0
FBtr0329824	3020	2854.6	219.095	12.2102
FBtr0080463	1888	1722.6	975.788	90.1171
FBtr0080398	1020	854.6	1019	189.691
FBtr0091834	529	363.6	0	0
FBtr0344851	3999	3833.6	428.953	17.8008
FBtr0080462	4167	4001.6	0	0
FBtr0080461	4912	4746.6	0	0
FBtr0344140	3963	3797.6	81.0468	3.39518
FBtr0303909	4960	4794.6	8.7867	0.291548
FBtr0079926	4912	4746.6	0	0
FBtr0335506	9590	9424.6	12.2133	0.206161
FBtr0303908	8557	8391.6	0	0
FBtr0079928	4939	4773.6	0	0
FBtr0089699	761	595.6	229	61.167
FBtr0343734	817	651.6	0	0
FBti0063629-RA	87	32.7857	0	0
FBtr0077980	2729	2563.6	0.000143461	8.90264e-06
FBtr0344015	2746	2580.6	268.114	16.5286
FBtr0304710	2592	2426.6	1387.89	90.9896
FBti0060149-RA	196	33.2174	0	0
FBtr0100188	1161	995.6	0	0
FBtr0333408	1655	1489.6	3.78071	0.403776
FBtr0078133	1261	1095.6	214.219	31.1059
FBtr0079946	895	729.6	939.765	204.914
FBtr0343653	1167	1001.6	55.2353	8.77321
FBtr0080020	1623	1457.6	478	52.1706
FBtr0304117	1584	1418.6	0	0
FBtr0081381	1038	872.6	1236	225.341
FBtr0343134	4457	4291.6	7.7009	0.285469
FBtr0110785	556	390.6	194.598	79.258
FBtr0080957	1562	1396.6	22	2.50603
FBtr0079906	382	216.6	0	0
FBtr0330683	419	253.6	0	0
FBti0060159-RA	178	20.7388	0	0
FBtr0077884	1184	1018.6	140	21.8656
FBtr0077815	2130	1964.6	875	70.855
FBti0063630-RA	185	25.0941	0	0
FBtr0309960	2135	1969.6	0	0
FBtr0080542	2026	1860.6	7.5	0.641275
FBtr0342712	2026	1860.6	7.5	0.641275
FBtr0340569	382	216.6	16	11.7516
FBtr0301738	1225	1059.6	1113.5	167.18
FBti0019129-RA	6133	5967.6	0	0
FBtr0343109	1870	1704.6	146.924	13.7122
FBtr0081097	1873	1707.6	19.0758	1.77718
FBtr0110895	3330	3164.6	5	0.251355
FBtr0081476	3417	3251.6	0	0
FBtr0340555	351	185.6	26	22.286
FBtr0089489	3432	3266.6	142.014	6.91625
FBtr0089488	4711	4545.6	31.9862	1.11946
FBti0019113-RA	5145	4979.6	144.498	4.61639
FBtr0080517	1894	1728.6	1264.95	116.416
FBtr0080518	1960	1794.6	435.054	38.5667
FBtr0079883	4136	3970.6	0	0
FBtr0300550	1923	1757.6	59	5.34033
FBtr0080358	1071	905.6	73	12.824
FBtr0304220	22	5.5	0	0
FBtr0078104	1583	1417.6	3.91602	0.439468
FBtr0330636	1221	1055.6	33.084	4.98603
FBtr0332598	5982	5816.6	0	0
FBtr0308029	3617	3451.6	1.29362	0.0596242
FBtr0333425	2553	2387.6	11.7906	0.785618
FBtr0080259	2148	1982.6	257.209	20.639
FBti0063555-RA	366	200.6	0	0
FBtr0332188	3043	2877.6	0	0
FBtr0079786	2070	1904.6	0	0
FBti0019183-RA	5149	4983.6	50.3103	1.60601
FBtr0079099	2487	2321.6	36	2.4669
FBtr0079741	3160	2994.6	858	45.5811
FBtr0307507	2434	2268.6	0	0
FBtr0308578	2379	2213.6	201	14.4455
FBtr0347300	773	607.6	64.6253	16.9208
FBtr0307101	204	40.0041	0	0
FBtr0077917	2227	2061.6	4550	351.11
FBtr0079289	647	481.6	1754.17	579.458
FBtr0273448	718	552.6	0	0
FBtr0345635	1205	1039.6	8.66333	1.32573
FBtr0081376	965	799.6	331.337	65.9224
FBtr0305552	746	580.6	113	30.9626
FBtr0343837	1328	1162.6	0	0
FBtr0475223	245	79.6795	5	9.98297
FBtr0079114	2881	2715.6	17.705	1.03721
FBtr0081429	1151	985.6	0	0
FBtr0077393	3950	3784.6	7	0.294249
FBtr0343885	628	462.6	15	5.15849
FBtr0332521	2017	1851.6	0	0
FBtr0080676	2210	2044.6	14.9241	1.16122
FBtr0332520	2073	1907.6	42.0759	3.50899
FBtr0111014	2455	2289.6	0	0
FBtr0111015	3012	2846.6	0	0
FBtr0077905	2183	2017.6	1083.78	85.4561
FBtr0077906	2664	2498.6	289.828	18.4536
FBtr0077908	2198	2032.6	0	0
FBtr0077907	2257	2091.6	0	0
FBtr0302115	2561	2395.6	122.318	8.12291
FBtr0077909	1754	1588.6	1292.07	129.392
FBti0060413-RA	2073	1907.6	0	0
FBti0019201-RA	6978	6812.6	0	0
FBtr0080120	725	559.6	88	25.0174
FBtr0080002	1266	1100.6	0	0
FBtr0302490	1281	1115.6	0	0
FBti0062693-RA	439	273.6	0	0
FBtr0332196	3103	2937.6	238	12.889
FBtr0080008	3162	2996.6	2.23895e-08	1.18865e-09
FBtr0474232	3162	2996.6	2.23895e-08	1.18865e-09
FBtr0332195	3603	3437.6	0	0
FBtr0335136	633	467.6	79.5914	27.0787
FBtr0077452	586	420.6	2054.41	777.059
FBtr0345285	613	447.6	0	0
FBtr0299686	657	491.6	3.5	1.13264
FBtr0299687	779	613.6	0	0
FBtr0345444	1018	852.6	0	0
FBtr0091522	788	622.6	276	70.5239
FBtr0343613	4404	4238.6	481	18.0534
FBtr0080199	4747	4581.6	0	0
FBti0060353-RA	60	23.375	0	0
FBti0062871-RA	34	12	0	0
FBtr0347040	2215	2049.6	0	0
FBti0019167-RA	7379	7213.6	0	0
FBti0061153-RA	220	54.9751	0	0
FBtr0343681	669	503.6	10	3.15901
FBtr0080003	1255	1089.6	770	112.424
FBtr0078008	783	617.6	55	14.1675
FBtr0077643	1710	1544.6	316.336	32.5813
FBti0061526-RA	85	33.1538	0	0
FBtr0091721	543	377.6	0	0
FBtr0343862	832	666.6	0	0
FBtr0113026	1327	1161.6	1	0.136956
FBtr0080143	2854	2688.6	158	9.34904
FBtr0334789	1071	905.6	31	5.4458
FBtr0334773	3815	3649.6	517.579	22.5615
FBtr0330672	3746	3580.6	199.421	8.86036
FBtr0301068	3764	3598.6	0	0
FBtr0330671	3707	3541.6	0	0
FBtr0301066	3563	3397.6	0	0
FBtr0301067	3621	3455.6	0	0
FBtr0334774	3873	3707.6	0	0
FBti0019208-RA	514	348.6	0	0
FBtr0302213	870	704.6	0	0
FBtr0081323	1254	1088.6	59	8.62224
FBtr0304505	23	6.5	0	0
FBtr0077767	1869	1703.6	0	0
FBtr0330685	1806	1640.6	54	5.23633
FBtr0479831	3865	3699.6	0.000249228	1.07171e-05
FBtr0080919	3899	3733.6	203	8.64976
FBtr0331622	4153	3987.6	0	0
FBtr0300296	522	356.6	118	52.6426
FBtr0343608	4211	4045.6	19.8912	0.782192
FBtr0303907	4127	3961.6	0	0
FBtr0079957	4223	4057.6	1.9918e-05	7.8093e-07
FBtr0303905	4119	3953.6	0	0
FBtr0343610	5025	4859.6	0	0
FBtr0343609	4032	3866.6	317.109	13.0471
FBtr0303906	4081	3915.6	0	0
FBtr0345437	1625	1459.6	0	0
FBtr0080115	1558	1392.6	684.71	78.2197
FBtr0333492	2111	1945.6	28.1461	2.30145
FBtr0080116	1349	1183.6	581.144	78.1116
FBtr0077515	2418	2252.6	27	1.90685
FBtr0081460	1261	1095.6	0.021709	0.00315228
FBtr0335148	1335	1169.6	29.9783	4.07761
FBtr0304455	22	5.5	0	0
FBti0019783-RA	2780	2614.6	0	0
FBtr0077871	485	319.6	331	164.762
FBtr0333008	560	394.6	0	0
FBtr0077382	1506	1340.6	0	0
FBtr0077381	1403	1237.6	8	1.02836
FBtr0346424	4516	4350.6	0	0
FBtr0340258	424	258.6	0	0
FBtr0302995	674	508.6	0	0
FBti0059716-RA	8791	8625.6	0	0
FBtr0345441	2159	1993.6	0	0
FBtr0300635	817	651.6	293	71.5357
FBtr0343835	1083	917.6	0	0
FBtr0079388	718	552.6	50	14.3945
FBti0060095-RA	326	160.617	0	0
FBtr0308610	2422	2256.6	165.766	11.6863
FBtr0079443	2955	2789.6	5.23377	0.298476
FBtr0332523	3302	3136.6	0	0
FBti0019829-RA	832	666.6	0	0
FBtr0091737	36	14	0	0
FBtr0080508	1293	1127.6	5.00912	0.706712
FBtr0332508	1053	887.6	238.057	42.6678
FBtr0080129	599	433.6	3	1.1007
FBtr0336850	943	777.6	0	0
FBtr0080910	1620	1454.6	0	0
FBtr0342936	3890	3724.6	0	0
FBtr0300020	3455	3289.6	33.1291	1.60215
FBtr0079070	3058	2892.6	0.870886	0.0478971
FBtr0079071	3841	3675.6	0	0
FBtr0346579	4068	3902.6	0	0
FBtr0299905	1425	1259.6	423	53.4249
FBtr0344787	1413	1247.6	0	0
FBtr0080515	751	585.6	783.934	212.968
FBtr0080721	3164	2998.6	18.1543	0.963155
FBtr0080719	1838	1672.6	763.732	72.6416
FBtr0080718	3209	3043.6	286.316	14.9656
FBtr0080720	1918	1752.6	284.797	25.8517
FBtr0080963	1185	1019.6	0	0
FBtr0331450	811	645.6	30	7.39255
FBtr0331449	831	665.6	0	0
FBti0064298-RA	292	126.644	0	0
FBti0061378-RA	58	21.375	0	0
FBtr0347030	1916	1750.6	31.679	2.87886
FBtr0343809	881	715.6	0	0
FBtr0077448	3452	3286.6	0.0387607	0.00187621
FBtr0077447	2272	2106.6	5.76124	0.435081
FBtr0301407	3458	3292.6	0.00466377	0.000225338
FBtr0077446	3664	3498.6	0	0
FBtr0301408	3436	3270.6	11.1953	0.54456
FBtr0080994	1526	1360.6	5641	659.572
FBtr0080660	72	31.5556	0	0
FBtr0343882	624	458.6	0	0
FBtr0343881	486	320.6	16	7.9395
FBtr0302391	2612	2446.6	0	0
FBtr0339572	2989	2823.6	0	0
FBtr0329975	6012	5846.6	0	0
FBtr0329974	5934	5768.6	0	0
FBtr0329977	5754	5588.6	9.87158	0.281009
FBtr0290010	5745	5579.6	64.1271	1.82841
FBtr0329976	5797	5631.6	0.00134797	3.80789e-05
FBti0060570-RA	355	189.6	0	0
FBtr0080539	1456	1290.6	199	24.53
FBtr0085894	529	363.6	0	0
FBti0063022-RA	37	15	0	0
FBti0060561-RA	88	29.6875	0	0
FBti0064120-RA	389	223.6	0	0
FBtr0343235	843	677.6	0	0
FBtr0079971	4130	3964.6	71	2.84902
FBtr0304741	1938	1772.6	18.9364	1.6995
FBtr0078088	2063	1897.6	2.2604e-06	1.89504e-07
FBtr0331233	2714	2548.6	38.0061	2.3724
FBtr0078087	2775	2609.6	35.3435	2.15463
FBtr0331232	2041	1875.6	1.714	0.145381
FBtr0303311	679	513.6	0	0
FBtr0091735	36	14	0	0
FBtr0079958	772	606.6	116	30.4223
FBtr0342639	2337	2171.6	0	0
FBtr0080471	2286	2120.6	164	12.3033
FBtr0080988	636	470.6	1582	534.8
FBtr0343743	928	762.6	3	0.625836
FBtr0307516	798	632.6	5	1.25741
FBti0064182-RA	143	10.4821	0	0
FBtr0335467	434	268.6	0	0
FBtr0303799	2377	2211.6	908	65.3154
FBtr0290229	442	276.6	0	0
FBtr0080136	440	274.6	0	0
FBtr0079900	890	724.6	364.769	80.0859
FBtr0445309	1044	878.6	34.2312	6.19822
FBti0019108-RA	5520	5354.6	2.9879e-05	8.87718e-07
FBtr0091621	477	311.6	0	0
FBtr0114615	3471	3305.6	425	20.4538
FBti0060288-RA	87	32.7857	0	0
FBti0062246-RA	61	24.375	0	0
FBtr0112361	314	148.617	10	10.7045
FBtr0339799	353	187.6	0	0
FBtr0080162	1210	1044.6	28.1408	4.28571
FBtr0306288	678	512.6	0	0
FBtr0345768	916	750.6	0	0
FBtr0079676	686	520.6	0	0
FBtr0302984	2257	2091.6	59.7646	4.54571
FBtr0302985	2264	2098.6	1.23536	0.093648
FBtr0343723	372	206.6	0	0
FBti0061430-RA	148	10.1744	0	0
FBtr0343737	1731	1565.6	0	0
FBtr0079884	1602	1436.6	24	2.65774
FBtr0343623	1173	1007.6	0	0
FBtr0114455	1152	986.6	3	0.483745
FBtr0344047	549	383.6	7	2.90306
FBtr0332968	6696	6530.6	2.79671	0.0681289
FBtr0302224	3653	3487.6	83.5031	3.80901
FBtr0481634	2375	2209.6	0	0
FBtr0342627	1149	983.6	0	0
FBti0063650-RA	57	20.375	0	0
FBti0062844-RA	107	24.95	0	0
FBtr0077386	1734	1568.6	1934	196.147
FBtr0081029	3800	3634.6	11	0.481473
FBtr0340228	3848	3682.6	2.66747e-06	1.15234e-07
FBtr0343708	338	172.617	79	72.808
FBtr0301737	400	234.6	0	0
FBtr0112357	482	316.6	0	0
FBtr0345461	613	447.6	0	0
FBtr0331506	836	670.6	0	0
FBtr0077560	1390	1224.6	10	1.2991
FBtr0080695	726	560.6	203	57.6076
FBtr0080454	860	694.6	211	48.3264
FBtr0345636	1168	1002.6	0	0
FBtr0081240	1544	1378.6	0	0
FBtr0335164	794	628.6	205.642	52.0444
FBtr0336986	552	386.6	71.9839	29.6217
FBti0019126-RA	8950	8784.6	0	0
FBtr0302203	384	218.6	2	1.45552
FBti0019120-RA	7384	7218.6	0	0
FBtr0077691	1193	1027.6	0	0
FBtr0077692	682	516.6	13	4.00337
FBtr0339663	4718	4552.6	0	0
FBtr0079431	4480	4314.6	44.2674	1.63223
FBtr0100353	1556	1390.6	26.7326	3.05826
FBti0059705-RA	8640	8474.6	0	0
FBti0062802-RA	601	435.6	0	0
FBtr0089628	2870	2704.6	331	19.4698
FBtr0343117	3046	2880.6	0	0
FBtr0342925	387	221.6	0	0
FBtr0080119	2993	2827.6	204	11.4775
FBtr0347275	405	239.6	7671.06	5093.37
FBtr0347277	596	430.6	118.827	43.9014
FBtr0347276	409	243.6	214.114	139.832
FBtr0079293	1941	1775.6	27	2.41911
FBtr0079291	2110	1944.6	0	0
FBtr0079292	2058	1892.6	0	0
FBti0060195-RA	1421	1255.6	0	0
FBtr0113548	135	12.3803	0	0
FBtr0344800	371	205.6	0	0
FBtr0081149	3281	3115.6	22	1.12336
FBtr0336844	3466	3300.6	0	0
FBtr0345778	321	155.617	0	0
FBtr0080254	1218	1052.6	2654	401.12
FBti0063321-RA	152	10.4268	0	0
FBtr0345312	1280	1114.6	0	0
FBtr0301665	932	766.6	3	0.622571
FBti0019178-RA	7525	7359.6	0	0
FBtr0081203	1270	1104.6	0	0
FBtr0335465	1032	866.6	0	0
FBti0019798-RA	342	176.6	0	0
FBtr0343251	407	241.6	0	0
FBti0019163-RA	7410	7244.6	0.516816	0.011349
FBtr0081096	2351	2185.6	62	4.51292
FBtr0343108	2418	2252.6	0	0
FBtr0336968	2263	2097.6	0	0
FBtr0336967	2203	2037.6	0	0
FBtr0303784	816	650.6	268	65.5326
FBtr0304263	24	7.5	0	0
FBtr0078055	3327	3161.6	109	5.48474
FBtr0304219	95	27.087	0	0
FBtr0345975	270	104.655	0	0
FBti0064060-RA	69	32.375	0	0
FBtr0079488	2834	2668.6	146	8.70373
FBtr0346500	417	251.6	8	5.05844
FBtr0080139	1379	1213.6	0	0
FBtr0302420	1705	1539.6	0	0
FBtr0300408	1227	1061.6	33	4.94526
FBtr0345728	1174	1008.6	0	0
FBtr0079805	527	361.6	680	299.169
FBtr0091844	1023	857.6	0.833333	0.154586
FBti0019260-RA	180	21.91	0	0
FBtr0331295	662	496.6	0	0
FBtr0085961	614	448.6	3285	1164.96
FBtr0345541	656	490.6	0	0
FBtr0079933	2623	2457.6	125	8.09161
FBtr0080934	705	539.6	0	0
FBtr0343770	544	378.6	0	0
FBtr0308804	466	300.6	47	24.874
FBtr0339566	300	134.631	5	5.90827
FBti0215084-RA	1092	926.6	0	0
FBtr0342648	249	83.6631	0	0
FBtr0301130	846	680.6	547.5	127.976
FBtr0081450	1198	1032.6	341	52.5362
FBtr0339567	1192	1026.6	0	0
FBtr0079150	1041	875.6	4	0.726759
FBtr0079486	1262	1096.6	271	39.3149
FBtr0091836	493	327.6	0	0
FBtr0077667	1911	1745.6	426	38.8241
FBtr0335480	1771	1605.6	1.48041e-06	1.46683e-07
FBtr0339575	350	184.6	0	0
FBtr0077550	335	169.617	11	10.3171
FBtr0333354	3292	3126.6	0	0
FBtr0081514	1411	1245.6	25	3.19299
FBti0063556-RA	985	819.6	0	0
FBtr0113552	126	18.3798	0	0
FBti0060217-RA	2374	2208.6	0	0
FBtr0081367	1539	1373.6	166.528	19.2869
FBtr0346417	1689	1523.6	30.472	3.18175
FBtr0081227	2809	2643.6	387	23.289
FBtr0077575	715	549.6	30.7849	8.91102
FBti0019160-RA	3613	3447.6	0	0
FBti0019750-RA	6523	6357.6	0	0
FBtr0344578	795	629.6	5	1.2634
FBtr0289986	1804	1638.6	133	12.9126
FBti0063661-RA	240	74.6948	0	0
FBti0064217-RA	155	10.9622	0	0
FBtr0331375	2948	2782.6	47.4591	2.71334
FBtr0079355	1834	1668.6	153.541	14.6389
FBtr0078018	1073	907.6	8	1.40227
FBtr0445832	1185	1019.6	0	0
FBtr0112512	1484	1318.6	1	0.120649
FBti0063627-RA	242	76.6873	0	0
FBtr0310482	1186	1020.6	137.67	21.4596
FBtr0079888	791	625.6	0	0
FBtr0100164	774	608.6	773.33	202.148
FBtr0305483	361	195.6	17	13.8267
FBtr0346909	3150	2984.6	0	0
FBtr0345766	1027	861.6	0	0
FBtr0345632	1948	1782.6	0	0
FBtr0077441	1807	1641.6	534	51.75
FBtr0343843	1244	1078.6	0	0
FBtr0085926	413	247.6	0	0
FBtr0344864	3704	3538.6	0	0
FBtr0290281	4117	3951.6	0	0
FBtr0300967	6360	6194.6	0	0
FBtr0300966	6366	6200.6	1252.58	32.1373
FBtr0332179	7824	7658.6	0	0
FBtr0081318	7522	7356.6	225.416	4.87466
FBtr0091821	493	327.6	19.2706	9.35809
FBti0019850-RA	1295	1129.6	0	0
FBtr0091870	529	363.6	0	0
FBtr0303208	708	542.6	65.0387	19.069
FBtr0077757	693	527.6	73.9613	22.3016
FBtr0309699	21	4.5	0	0
FBtr0079202	5629	5463.6	3183	92.6817
FBti0063643-RA	56	22.1429	0	0
FBtr0310481	1087	921.6	0	0
FBtr0306976	579	413.6	344.486	132.504
FBtr0346588	2482	2316.6	0	0
FBtr0306975	2250	2084.6	59.257	4.52224
FBtr0304323	78	31.3636	0	0
FBtr0331624	1844	1678.6	0	0
FBtr0080929	1681	1515.6	80	8.39734
FBtr0077689	1073	907.6	3	0.525852
FBti0060661-RA	136	11.8787	0	0
FBtr0112366	662	496.6	119.133	38.1648
FBtr0081390	2461	2295.6	104	7.20731
FBtr0336824	2551	2385.6	0	0
FBti0063776-RA	53	19.1429	0	0
FBtr0300370	912	746.6	111.638	23.7881
FBtr0335472	1024	858.6	65.3623	12.1108
FBtr0081200	1913	1747.6	6.47259	0.589213
FBtr0334163	1643	1477.6	1035.53	111.491
FBtr0078080	1736	1570.6	570	57.7359
FBtr0080414	3557	3391.6	140	6.56689
FBti0064262-RA	92	26.5238	0	0
FBti0062779-RA	33	16.5	0	0
FBtr0342920	2406	2240.6	0	0
FBtr0452189	402	236.6	9	6.05152
FBtr0079988	2080	1914.6	53	4.40387
FBtr0077807	1108	942.6	218	36.793
FBtr0079201	1290	1124.6	720	101.852
FBtr0301973	2831	2665.6	0	0
FBtr0301974	2836	2670.6	0	0
FBtr0077979	1801	1635.6	120	11.6719
FBti0019154-RA	7072	6906.6	69.2125	1.59425
FBtr0343668	570	404.6	344.935	135.628
FBtr0080555	514	348.6	0.0650344	0.0296792
FBtr0078039	1370	1204.6	14	1.84893
FBtr0077666	871	705.6	0	0
FBti0019150-RA	7345	7179.6	121.04	2.68203
FBtr0343621	3048	2882.6	62.483	3.44837
FBtr0304586	2755	2589.6	0	0
FBtr0307171	2350	2184.6	278.517	20.2822
FBtr0330675	1282	1116.6	15.3202	2.18274
FBtr0077843	1285	1119.6	0.679813	0.0965968
FBtr0077545	571	405.6	97	38.0461
FBtr0346581	631	465.6	0	0
FBtr0273412	4356	4190.6	110	4.17593
FBtr0333231	4425	4259.6	6.41021e-07	2.39408e-08
FBtr0091912	595	429.6	33.3089	12.3348
FBtr0079442	1321	1155.6	5	0.688333
FBtr0343247	945	779.6	23	4.69345
FBtr0079999	2086	1920.6	0	0
