target_id	length	eff_length	est_counts	tpm
FBtr0081288	1652	1473	202	9.61903
FBtr0473590	1207	1028	0	0
FBtr0473589	958	779	0	0
FBtr0332223	1704	1525	269	12.3727
FBtr0307508	7203	7024	3696	36.9088
FBtr0336985	1190	1011	30	2.08139
FBtr0335173	2868	2689	34.2548	0.893538
FBtr0077744	2711	2532	4514.75	125.07
FBtr0332244	1098	919	420.682	32.1086
FBtr0304883	1164	985	134.318	9.56491
FBtr0081291	538	359	0	0
FBtr0332178	621	442	82	13.0129
FBtr0079808	916	737	0	0
FBtr0343429	871	692	0	0
FBtr0343428	1074	895	10	0.783717
FBtr0079199	1950	1771	1629	64.5186
FBtr0079306	1921	1742	535.64	21.5679
FBtr0079307	2388	2209	197.577	6.27368
FBtr0333346	2397	2218	366.97	11.6052
FBtr0332330	1930	1751	429.154	17.1913
FBtr0329893	1921	1742	535.64	21.5679
FBtr0329892	2923	2744	56.0181	1.43195
FBti0019189-RA	1406	1227	0.60683	0.0346901
FBtr0077450	1278	1099	184.722	11.7897
FBtr0335134	1731	1552	10.2781	0.464521
FBtr0336865	521	342	345.483	70.8571
FBti0019140-RA	7452	7273	0	0
FBtr0343832	671	492	91	12.9735
FBtr0081049	953	774	15	1.35935
FBtr0301460	4349	4170	33.7256	0.567291
FBtr0301461	4276	4097	96.5903	1.65368
FBtr0301459	4837	4658	41.8554	0.630281
FBtr0081524	4276	4097	0	0
FBtr0301462	3830	3651	105.478	2.02644
FBtr0301458	3928	3749	82.1433	1.53688
FBtr0301464	4068	3889	0	0
FBtr0301463	3832	3653	53.2232	1.02196
FBtr0081527	3300	3121	62.7544	1.41037
FBtr0301457	4834	4655	93.588	1.41021
FBtr0081525	3837	3658	9.64181	0.184883
FBtr0079145	3042	2863	17	0.416495
FBtr0333245	3537	3358	0	0
FBtr0345955	532	353	0	0
FBtr0080763	2304	2125	709	23.4029
FBti0063611-RA	250	71.7636	0	0
FBti0060329-RA	63	7.44507	0	0
FBtr0080127	1164	985	18	1.2818
FBtr0304206	21	5.53965	0	0
FBtr0079098	898	719	127	12.3896
FBtr0080294	2486	2307	67.2875	2.04583
FBtr0080295	2006	1827	79.6165	3.05666
FBti0019106-RA	7408	7229	0.109648	0.00106391
FBtr0336625	1946	1767	438.661	17.413
FBtr0079803	1660	1481	3054.34	144.659
FBtr0309631	102	9.97159	0	0
FBtr0305341	1643	1464	2453	117.527
FBtr0340559	701	522	49	6.58428
FBti0060559-RA	36	6.29174	0	0
FBtr0336960	3139	2960	0	0
FBtr0289979	3004	2825	9.22877	0.229144
FBtr0336959	2938	2759	0	0
FBtr0332480	3446	3267	56.7712	1.21888
FBtr0081206	1604	1425	70	3.44561
FBti0060884-RA	27	5.89734	0	0
FBti0061564-RA	90	9.0367	0	0
FBtr0079600	4972	4793	898	13.1417
FBtr0345784	317	138	0	0
FBtr0332519	853	674	2	0.208139
FBtr0091619	702	523	0	0
FBtr0300341	8276	8097	1.08145	0.00936843
FBtr0332322	8254	8075	32.3472	0.280981
FBtr0332323	7530	7351	54.3113	0.518234
FBtr0091732	36	6.29174	0	0
FBtr0080551	867	688	0	0
FBtr0329989	1636	1457	3182.77	153.224
FBtr0080494	1533	1354	5612.76	290.764
FBtr0080493	2035	1856	1540.18	58.2071
FBtr0304148	238	60.8345	0	0
FBtr0077721	2693	2514	14	0.390612
FBtr0077720	2819	2640	0	0
FBtr0335151	3050	2871	0	0
FBtr0079225	1534	1355	221.405	11.4612
FBtr0079226	922	743	179.595	16.9546
FBtr0079230	2345	2166	419.521	13.5856
FBtr0332603	2339	2160	0.0487129	0.00158188
FBtr0080128	538	359	0	0
FBti0063416-RA	91	9.10824	0	0
FBtr0342613	493	314	0	0
FBtr0445189	3291	3112	6.83256	0.154002
FBtr0445188	3337	3158	17.568	0.390206
FBtr0343823	2041	1862	152.798	5.75599
FBtr0081062	1517	1338	412.202	21.6091
FBtr0100597	1576	1397	0	0
FBtr0081268	1653	1474	491.854	23.4057
FBtr0081270	1438	1259	0	0
FBtr0081269	1634	1455	0.00877463	0.000423008
FBtr0081267	1457	1278	64.1377	3.52018
FBtr0332197	2333	2154	51.9663	1.69223
FBtr0080052	1516	1337	1084.74	56.9087
FBti0019207-RA	5019	4840	0	0
FBti0019831-RA	854	675	0	0
FBti0060193-RA	184	26.1481	0	0
FBti0063631-RA	39	6.41142	0	0
FBti0063674-RA	4653	4474	0	0
FBtr0472781	22	5.60924	0	0
FBtr0345446	3744	3565	0	0
FBtr0079341	3361	3182	6	0.132262
FBtr0343711	448	269	5	1.30377
FBtr0299968	1397	1218	3	0.172765
FBtr0078116	905	726	130	12.56
FBti0019261-RA	1510	1331	1.46772	0.0773476
FBtr0345962	259	80.3587	0	0
FBtr0345685	2463	2284	20.1678	0.619362
FBtr0085921	2010	1831	348.225	13.34
FBtr0305503	2561	2382	242.68	7.14621
FBtr0085923	2027	1848	0	0
FBtr0100511	1476	1297	158.02	8.54582
FBtr0085922	1814	1635	262.907	11.2789
FBtr0332026	410	231	0	0
FBtr0346760	814	635	0	0
FBtr0079858	2725	2546	467.762	12.8869
FBtr0079857	2886	2707	10.2377	0.265274
FBtr0329824	3020	2841	331.299	8.17959
FBtr0080463	1888	1709	2590.71	106.331
FBtr0080398	1020	841	1660	138.451
FBtr0091834	529	350	0	0
FBtr0344851	3999	3820	515.282	9.46158
FBtr0080462	4167	3988	301.916	5.31024
FBtr0080461	4912	4733	31.1041	0.46096
FBtr0344140	3963	3784	1104.7	20.4774
FBtr0303909	4960	4781	7.71016e-05	1.13117e-06
FBtr0079926	4912	4733	22.934	0.339881
FBtr0335506	9590	9411	8.04707	0.059977
FBtr0303908	8557	8378	0	0
FBtr0079928	4939	4760	0.0188317	0.000277502
FBtr0089699	761	582	3403.71	410.216
FBtr0343734	817	638	182.286	20.0408
FBti0063629-RA	87	8.82837	0	0
FBtr0077980	2729	2550	742.406	20.4213
FBtr0344015	2746	2567	1352.07	36.9451
FBtr0304710	2592	2413	2603.52	75.6809
FBti0060149-RA	196	31.5146	0	0
FBtr0100188	1161	982	2	0.142857
FBtr0333408	1655	1476	79.4119	3.77382
FBtr0078133	1261	1082	770.786	49.9677
FBtr0079946	895	716	1278.51	125.249
FBtr0343653	1167	988	301.485	21.4038
FBtr0080020	1623	1444	1110.68	53.9514
FBtr0304117	1584	1405	310.323	15.4925
FBtr0081381	1038	859	4988	407.301
FBtr0343134	4457	4278	84.9897	1.3935
FBtr0110785	556	377	487.021	90.6126
FBtr0080957	1562	1383	52	2.63733
FBtr0079906	382	203	8.51351	2.94168
FBtr0330683	419	240	6.48649	1.89575
FBti0060159-RA	178	23.9008	0	0
FBtr0077884	1184	1005	145	10.1201
FBtr0077815	2130	1951	1911	68.7046
FBti0063630-RA	185	26.5494	0	0
FBtr0309960	2135	1956	0	0
FBtr0080542	2026	1847	8.5	0.322801
FBtr0342712	2026	1847	8.5	0.322801
FBtr0340569	382	203	0	0
FBtr0301738	1225	1046	1543.5	103.504
FBti0019129-RA	6133	5954	3.47737e-08	4.09661e-10
FBtr0343109	1870	1691	0	0
FBtr0081097	1873	1694	146	6.04536
FBtr0110895	3330	3151	133	2.96064
FBtr0081476	3417	3238	0	0
FBtr0340555	351	172	108	44.0431
FBtr0089489	3432	3253	363.83	7.84508
FBtr0089488	4711	4532	177.17	2.74209
FBti0019113-RA	5145	4966	0	0
FBtr0080517	1894	1715	5248.2	214.649
FBtr0080518	1960	1781	2131.8	83.9587
FBtr0079883	4136	3957	12.0096	0.212885
FBtr0300550	1923	1744	139.707	5.61893
FBtr0080358	1071	892	90	7.07718
FBtr0304220	22	5.60924	0	0
FBtr0078104	1583	1404	110.875	5.53921
FBtr0330636	1221	1042	39.1254	2.63374
FBtr0332598	5982	5803	60.2088	0.727762
FBtr0308029	3617	3438	7.74175e-06	1.57949e-07
FBtr0333425	2553	2374	193.437	5.71533
FBtr0080259	2148	1969	223.563	7.9641
FBti0063555-RA	366	187	0	0
FBtr0332188	3043	2864	0	0
FBtr0079786	2070	1891	0	0
FBti0019183-RA	5149	4970	209.653	2.95888
FBtr0079099	2487	2308	83	2.52246
FBtr0079741	3160	2981	139	3.27066
FBtr0307507	2434	2255	459.155	14.2822
FBtr0308578	2379	2200	2735.84	87.2271
FBtr0347300	773	594	0	0
FBtr0307101	204	35.8135	0	0
FBtr0077917	2227	2048	23143	792.633
FBtr0079289	647	468	3147.09	471.678
FBtr0273448	718	539	1	0.130135
FBtr0345635	1205	1026	69	4.7172
FBtr0081376	965	786	0	0
FBtr0305552	746	567	346.567	42.8733
FBtr0343837	1328	1149	43.433	2.65144
FBtr0475223	245	67.1199	1	1.04504
FBtr0079114	2881	2702	31.1496	0.808629
FBtr0081429	1151	972	3	0.21649
FBtr0077393	3950	3771	1	0.0186006
FBtr0343885	628	449	141	22.027
FBtr0332521	2017	1838	0	0
FBtr0080676	2210	2031	14.8248	0.511991
FBtr0332520	2073	1894	53.1752	1.9693
FBtr0111014	2455	2276	0	0
FBtr0111015	3012	2833	0	0
FBtr0077905	2183	2004	796.855	27.891
FBtr0077906	2664	2485	889.204	25.0991
FBtr0077908	2198	2019	4625.27	160.688
FBtr0077907	2257	2078	77.2745	2.60839
FBtr0302115	2561	2382	128.667	3.78885
FBtr0077909	1754	1575	768.612	34.2302
FBti0060413-RA	2073	1894	0	0
FBti0019201-RA	6978	6799	0	0
FBtr0080120	725	546	307	39.4392
FBtr0080002	1266	1087	9	0.580758
FBtr0302490	1281	1102	3.31231e-07	2.1083e-08
FBti0062693-RA	439	260	0	0
FBtr0332196	3103	2924	946.44	22.7038
FBtr0080008	3162	2983	15.4505	0.363305
FBtr0474232	3162	2983	15.4505	0.363305
FBtr0332195	3603	3424	22.565	0.462257
FBtr0335136	633	454	976.111	150.808
FBtr0077452	586	407	0.0866008	0.0149249
FBtr0345285	613	434	1391.8	224.942
FBtr0299686	657	478	0	0
FBtr0299687	779	600	0	0
FBtr0345444	1018	839	0	0
FBtr0091522	788	609	200	23.0354
FBtr0343613	4404	4225	1869.12	31.0307
FBtr0080199	4747	4568	127.454	1.95708
FBti0060353-RA	60	7.3012	0	0
FBti0062871-RA	34	6.21042	0	0
FBtr0347040	2215	2036	0	0
FBti0019167-RA	7379	7200	4.7787	0.0465543
FBti0061153-RA	220	46.2784	0	0
FBtr0343681	669	490	0	0
FBtr0080003	1255	1076	1354	88.2651
FBtr0078008	783	604	103	11.9614
FBtr0077643	1710	1531	495.537	22.703
FBti0061526-RA	85	8.6945	0	0
FBtr0091721	543	364	7	1.3489
FBtr0343862	832	653	0	0
FBtr0113026	1327	1148	5	0.3055
FBtr0080143	2854	2675	1028	26.9558
FBtr0334789	1071	892	57	4.48221
FBtr0334773	3815	3636	129.857	2.5051
FBtr0330672	3746	3567	225.303	4.43044
FBtr0301068	3764	3585	0	0
FBtr0330671	3707	3528	0	0
FBtr0301066	3563	3384	719.839	14.9207
FBtr0301067	3621	3442	0	0
FBtr0334774	3873	3694	0	0
FBti0019208-RA	514	335	0	0
FBtr0302213	870	691	8	0.812072
FBtr0081323	1254	1075	245	15.986
FBtr0304505	23	5.67407	0	0
FBtr0077767	1869	1690	80.251	3.33078
FBtr0330685	1806	1627	5.74896	0.247847
FBtr0479831	3865	3686	569.802	10.843
FBtr0080919	3899	3720	874.114	16.4819
FBtr0331622	4153	3974	22.0836	0.389785
FBtr0300296	522	343	1	0.204498
FBtr0343608	4211	4032	989.977	17.2221
FBtr0303907	4127	3948	143.342	2.54671
FBtr0079957	4223	4044	840.976	14.5866
FBtr0303905	4119	3940	139.977	2.49198
FBtr0343610	5025	4846	11.1503	0.161393
FBtr0343609	4032	3853	393.81	7.1692
FBtr0303906	4081	3902	0.766628	0.013781
FBtr0345437	1625	1446	604.299	29.3134
FBtr0080115	1558	1379	898.613	45.7079
FBtr0333492	2111	1932	157.215	5.70782
FBtr0080116	1349	1170	2949.87	176.848
FBtr0077515	2418	2239	100	3.13277
FBtr0081460	1261	1082	0	0
FBtr0335148	1335	1156	36	2.18437
FBtr0304455	22	5.60924	0	0
FBti0019783-RA	2780	2601	3.12522	0.0842797
FBtr0077871	485	306	277.56	63.6236
FBtr0333008	560	381	91.44	16.8342
FBtr0077382	1506	1327	113.465	5.99753
FBtr0077381	1403	1224	20.5352	1.17679
FBtr0346424	4516	4337	13.5826	0.219672
FBtr0340258	424	245	5	1.43148
FBtr0302995	674	495	0	0
FBti0059716-RA	8791	8612	12.3388	0.100497
FBtr0345441	2159	1980	0	0
FBtr0300635	817	638	13.9023	1.52844
FBtr0343835	1083	904	5.09774	0.395542
FBtr0079388	718	539	9	1.17121
FBti0060095-RA	326	147	0	0
FBtr0308610	2422	2243	0.00473701	0.000148135
FBtr0079443	2955	2776	390.995	9.87949
FBtr0332523	3302	3123	0	0
FBti0019829-RA	832	653	0	0
FBtr0091737	36	6.29174	0	0
FBtr0080508	1293	1114	1207.74	76.0447
FBtr0332508	1053	874	562.339	45.1304
FBtr0080129	599	420	2.77907	0.464123
FBtr0336850	943	764	2.22093	0.203903
FBtr0080910	1620	1441	0	0
FBtr0342936	3890	3711	0	0
FBtr0300020	3455	3276	0	0
FBtr0079070	3058	2879	19.9387	0.485778
FBtr0079071	3841	3662	28.0613	0.537492
FBtr0346579	4068	3889	0	0
FBtr0299905	1425	1246	536.422	30.1975
FBtr0344787	1413	1234	59.5784	3.38654
FBtr0080515	751	572	2432.93	298.343
FBtr0080721	3164	2985	0	0
FBtr0080719	1838	1659	4829.2	204.179
FBtr0080718	3209	3030	1087.57	25.1765
FBtr0080720	1918	1739	715.239	28.8492
FBtr0080963	1185	1006	0	0
FBtr0331450	811	632	29	3.21857
FBtr0331449	831	652	0	0
FBti0064298-RA	292	113.011	3	1.86202
FBti0061378-RA	58	7.20819	0	0
FBtr0347030	1916	1737	146.464	5.91444
FBtr0343809	881	702	29.8073	2.9783
FBtr0077448	3452	3273	0.0219164	0.000469685
FBtr0077447	2272	2093	0	0
FBtr0301407	3458	3279	0.00222485	4.75929e-05
FBtr0077446	3664	3485	0	0
FBtr0301408	3436	3257	9.97586	0.21484
FBtr0080994	1526	1347	10790	561.871
FBtr0080660	72	7.91147	0	0
FBtr0343882	624	445	15	2.36436
FBtr0343881	486	307	0	0
FBtr0302391	2612	2433	6	0.172978
FBtr0339572	2989	2810	0	0
FBtr0329975	6012	5833	41.906	0.503926
FBtr0329974	5934	5755	109.623	1.3361
FBtr0329977	5754	5575	146.927	1.84858
FBtr0290010	5745	5566	69.5444	0.876398
FBtr0329976	5797	5618	0	0
FBti0060570-RA	355	176	13.0615	5.20549
FBtr0080539	1456	1277	110.218	6.05401
FBtr0085894	529	350	1.22222	0.244943
FBti0063022-RA	37	6.33183	0	0
FBti0060561-RA	88	8.89679	0	0
FBti0064120-RA	389	210	0	0
FBtr0343235	843	664	4	0.422546
FBtr0079971	4130	3951	1060	18.8183
FBtr0304741	1938	1759	0.837212	0.0333851
FBtr0078088	2063	1884	179.427	6.68019
FBtr0331233	2714	2535	0	0
FBtr0078087	2775	2596	217.55	5.87811
FBtr0331232	2041	1862	51.8451	1.95304
FBtr0303311	679	500	0	0
FBtr0091735	36	6.29174	0	0
FBtr0079958	772	593	403	47.6687
FBtr0342639	2337	2158	175.733	5.71196
FBtr0080471	2286	2107	749.267	24.9433
FBtr0080988	636	457	2825	433.596
FBtr0343743	928	749	19	1.77932
FBtr0307516	798	619	136	15.411
FBti0064182-RA	143	15.0421	0	0
FBtr0335467	434	255	0	0
FBtr0303799	2377	2198	9246	295.059
FBtr0290229	442	263	7.23157e-05	1.92868e-05
FBtr0080136	440	261	0.999928	0.268727
FBtr0079900	890	711	2217.42	218.756
FBtr0445309	1044	865	460.584	37.3487
FBti0019108-RA	5520	5341	0	0
FBtr0091621	477	298	0	0
FBtr0114615	3471	3292	806	17.1735
FBti0060288-RA	87	8.82837	0	0
FBti0062246-RA	61	7.34856	0	0
FBtr0112361	314	135.001	670.692	348.474
FBtr0339799	353	174	22.308	8.99277
FBtr0080162	1210	1031	96.956	6.59627
FBtr0306288	678	499	0	0
FBtr0345768	916	737	1	0.0951733
FBtr0079676	686	507	2	0.276697
FBtr0302984	2257	2078	406.844	13.733
FBtr0302985	2264	2085	1422.16	47.8436
FBtr0343723	372	193	1	0.363434
FBti0061430-RA	148	15.9631	0	0
FBtr0343737	1731	1552	36.093	1.63123
FBtr0079884	1602	1423	32.907	1.62206
FBtr0343623	1173	994	0	0
FBtr0114455	1152	973	0	0
FBtr0344047	549	370	70.9823	13.4565
FBtr0332968	6696	6517	1.08157e-07	1.1641e-09
FBtr0302224	3653	3474	86.2911	1.74228
FBtr0481634	2375	2196	6	0.191647
FBtr0342627	1149	970	0	0
FBti0063650-RA	57	7.16251	0	0
FBti0062844-RA	107	10.4162	0	0
FBtr0077386	1734	1555	1837	82.8631
FBtr0081029	3800	3621	282	5.46265
FBtr0340228	3848	3669	0	0
FBtr0343708	338	159	5	2.20575
FBtr0301737	400	221	0	0
FBtr0112357	482	303	0	0
FBtr0345461	613	434	0	0
FBtr0331506	836	657	0	0
FBtr0077560	1390	1211	18	1.04258
FBtr0080695	726	547	224	28.7239
FBtr0080454	860	681	504.659	51.9797
FBtr0345636	1168	989	157.341	11.1591
FBtr0081240	1544	1365	2	0.102773
FBtr0335164	794	615	5.32757	0.607627
FBtr0336986	552	373	152.913	28.7553
FBti0019126-RA	8950	8771	0	0
FBtr0302203	384	205	0	0
FBti0019120-RA	7384	7205	0	0
FBtr0077691	1193	1014	5	0.345871
FBtr0077692	682	503	0	0
FBtr0339663	4718	4539	19.0714	0.294717
FBtr0079431	4480	4301	207.211	3.37929
FBtr0100353	1556	1377	9.71796	0.495021
FBti0059705-RA	8640	8461	0	0
FBti0062802-RA	601	422	2	0.33243
FBtr0089628	2870	2691	3933.44	102.528
FBtr0343117	3046	2867	537.562	13.1518
FBtr0342925	387	208	0	0
FBtr0080119	2993	2814	350	8.72422
FBtr0347275	405	226	0	0
FBtr0347277	596	417	13461.3	2264.31
FBtr0347276	409	230	12701.7	3873.6
FBtr0079293	1941	1762	57	2.26909
FBtr0079291	2110	1931	0	0
FBtr0079292	2058	1879	0	0
FBti0060195-RA	1421	1242	0	0
FBtr0113548	135	13.7399	0	0
FBtr0344800	371	192	1	0.365327
FBtr0081149	3281	3102	0	0
FBtr0336844	3466	3287	94	2.00591
FBtr0345778	321	142	0	0
FBtr0080254	1218	1039	9800	661.596
FBti0063321-RA	152	16.7672	0	0
FBtr0345312	1280	1101	0	0
FBtr0301665	932	753	37	3.44659
FBti0019178-RA	7525	7346	0	0
FBtr0081203	1270	1091	1.50691	0.0968822
FBtr0335465	1032	853	0	0
FBti0019798-RA	342	163	0	0
FBtr0343251	407	228	1	0.307643
FBti0019163-RA	7410	7231	0.0776157	0.000752894
FBtr0081096	2351	2172	226.746	7.32256
FBtr0343108	2418	2239	100.254	3.14072
FBtr0336968	2263	2084	0	0
FBtr0336967	2203	2024	5	0.173277
FBtr0303784	816	637	329	36.2276
FBtr0304263	24	5.73476	0	0
FBtr0078055	3327	3148	484	10.7843
FBtr0304219	95	9.40541	0	0
FBtr0345975	270	91.1266	0	0
FBti0064060-RA	69	7.74983	0	0
FBtr0079488	2834	2655	437	11.5451
FBtr0346500	417	238	0	0
FBtr0080139	1379	1200	0	0
FBtr0302420	1705	1526	124.249	5.71111
FBtr0300408	1227	1048	1	0.0669301
FBtr0345728	1174	995	57	4.01823
FBtr0079805	527	348	1421	286.416
FBtr0091844	1023	844	10.3796	0.862625
FBti0019260-RA	180	24.6202	0	0
FBtr0331295	662	483	14.2129	2.06404
FBtr0085961	614	435	378.329	61.0046
FBtr0345541	656	477	1653.46	243.141
FBtr0079933	2623	2444	959	27.5233
FBtr0080934	705	526	5.16387	0.688608
FBtr0343770	544	365	0	0
FBtr0308804	466	287	111.182	27.173
FBtr0339566	300	121.004	6	3.47804
FBti0215084-RA	1092	913	2.52858	0.194262
FBtr0342648	249	70.826	0	0
FBtr0301130	846	667	418.5	44.0101
FBtr0081450	1198	1019	0.000625705	4.30703e-05
FBtr0339567	1192	1013	0.999374	0.0691992
FBtr0079150	1041	862	321	26.1204
FBtr0079486	1262	1083	13	0.841972
FBtr0091836	493	314	73.8977	16.5076
FBtr0077667	1911	1732	433	17.5357
FBtr0335480	1771	1592	134	5.90397
FBtr0339575	350	171	0	0
FBtr0077550	335	156	2	0.899265
FBtr0333354	3292	3113	18.2047	0.410191
FBtr0081514	1411	1232	73.7953	4.20146
FBti0063556-RA	985	806	0	0
FBtr0113552	126	12.4884	0	0
FBti0060217-RA	2374	2195	0	0
FBtr0081367	1539	1360	17	0.876785
FBtr0346417	1689	1510	151	7.01427
FBtr0081227	2809	2630	1708	45.5528
FBtr0077575	715	536	30.3493	3.9716
FBti0019160-RA	3613	3434	0	0
FBti0019750-RA	6523	6344	0	0
FBtr0344578	795	616	131	14.9167
FBtr0289986	1804	1625	200	8.63295
FBti0063661-RA	240	62.6012	0	0
FBti0064217-RA	155	17.4134	0	0
FBtr0331375	2948	2769	136.71	3.46306
FBtr0079355	1834	1655	397.29	16.8381
FBtr0078018	1073	894	15.0179	1.17829
FBtr0445832	1185	1006	8.98214	0.626274
FBtr0112512	1484	1305	14.5	0.779363
FBti0063627-RA	242	64.392	0	0
FBtr0310482	1186	1007	126.914	8.84024
FBtr0079888	791	612	786.834	90.1808
FBtr0100164	774	595	270.252	31.8592
FBtr0305483	361	182	0	0
FBtr0346909	3150	2971	0	0
FBtr0345766	1027	848	0	0
FBtr0345632	1948	1769	376.383	14.924
FBtr0077441	1807	1628	124.617	5.36915
FBtr0343843	1244	1065	16.1531	1.06387
FBtr0085926	413	234	0.0549792	0.0164803
FBtr0344864	3704	3525	0	0
FBtr0290281	4117	3938	15	0.267176
FBtr0300967	6360	6181	0	0
FBtr0300966	6366	6187	3818.64	43.2923
FBtr0332179	7824	7645	0	0
FBtr0081318	7522	7343	196.364	1.87573
FBtr0091821	493	314	0.0396017	0.00884641
FBti0019850-RA	1295	1116	3.05092	0.191756
FBtr0091870	529	350	1.22222	0.244943
FBtr0303208	708	529	434.425	57.6025
FBtr0077757	693	514	2389.58	326.092
FBtr0309699	21	5.53965	0	0
FBtr0079202	5629	5450	8355	107.531
FBti0063643-RA	56	7.11736	0	0
FBtr0310481	1087	908	61.1359	4.72273
FBtr0306976	579	400	432.779	75.8907
FBtr0346588	2482	2303	34.7435	1.05819
FBtr0306975	2250	2071	305.867	10.3594
FBtr0304323	78	8.2552	0	0
FBtr0331624	1844	1665	91.9325	3.87291
FBtr0080929	1681	1502	67.0675	3.13202
FBtr0077689	1073	894	2	0.156919
FBti0060661-RA	136	13.8921	0	0
FBtr0112366	662	483	1139.44	165.473
FBtr0081390	2461	2282	275.644	8.47259
FBtr0336824	2551	2372	26.3556	0.779363
FBti0063776-RA	53	6.98496	0	0
FBtr0300370	912	733	588.433	56.3087
FBtr0335472	1024	845	641.567	53.2559
FBtr0081200	1913	1734	411.022	16.6264
FBtr0334163	1643	1464	3483.98	166.923
FBtr0078080	1736	1557	1158	52.1678
FBtr0080414	3557	3378	961.135	19.9576
FBti0064262-RA	92	9.18085	0	0
FBti0062779-RA	33	6.16895	0	0
FBtr0342920	2406	2227	1	0.0314965
FBtr0452189	402	223	1	0.314541
FBtr0079988	2080	1901	1300	47.9671
FBtr0077807	1108	929	3200	241.611
FBtr0079201	1290	1111	5205	328.616
FBtr0301973	2831	2652	11.8708	0.313972
FBtr0301974	2836	2657	1.12916	0.029809
FBtr0077979	1801	1622	104	4.49744
FBti0019154-RA	7072	6893	9.37943	0.0954444
FBtr0343668	570	391	712.179	127.76
FBtr0080555	514	335	1642.82	343.976
FBtr0078039	1370	1191	41	2.41465
FBtr0077666	871	692	13	1.31771
FBti0019150-RA	7345	7166	68.5265	0.670755
FBtr0343621	3048	2869	193.184	4.72304
FBtr0304586	2755	2576	0.00202315	5.50891e-05
FBtr0307171	2350	2171	752.814	24.3226
FBtr0330675	1282	1103	4.02956	0.25625
FBtr0077843	1285	1106	35.9704	2.28125
FBtr0077545	571	392	1	0.178935
FBtr0346581	631	452	0	0
FBtr0273412	4356	4177	267.939	4.4994
FBtr0333231	4425	4246	220.061	3.63534
FBtr0091912	595	416	86.4061	14.5691
FBtr0079442	1321	1142	5	0.307105
FBtr0343247	945	766	46	4.21223
FBtr0079999	2086	1907	7	0.257472
FBti0063615-RA	90	9.0367	0	0
FBtr0080149	1240	1061	129	8.52819
FBtr0309623	151	16.5603	0	0
FBtr0340557	598	419	93.7489	15.694
FBtr0080175	379	200	87.2511	30.6002
FBtr0336855	2105	1926	0	0
FBtr0301366	2041	1862	2	0.0753413
FBtr0079402	1927	1748	18.87	0.757204
FBtr0079401	4275	4096	191.999	3.28792
FBtr0110978	5196	5017	38.1314	0.533115
FBtr0343158	2385	2206	0	0
FBtr0079290	2072	1893	86	3.18662
FBtr0309228	7266	7087	8.46462	0.0837775
FBtr0078164	7227	7048	0	0
FBtr0309226	6583	6404	0	0
FBtr0078163	4350	4171	4.9198	0.0827351
FBtr0309227	3917	3738	12.9026	0.242114
FBtr0309229	7005	6826	7.71299	0.0792573
FBtr0309225	6150	5971	0	0
