target_id	length	eff_length	est_counts	tpm
FBtr0077720	2819	2661.88	0	0
FBtr0335151	3050	2892.88	0	0
FBtr0079225	1534	1376.88	45.0021	3.92323
FBtr0079226	922	764.959	38.9979	6.11939
FBtr0079230	2345	2187.88	162.841	8.93402
FBtr0332603	2339	2181.88	0	0
FBtr0080128	538	381.12	0	0
FBti0063416-RA	91	10.8146	0	0
FBtr0342613	493	336.398	4	1.42729
FBtr0445189	3291	3133.88	2.10512	0.0806306
FBtr0445188	3337	3179.88	4.21952	0.159279
FBtr0343823	2041	1883.88	53.9277	3.4361
FBtr0081062	1517	1359.88	165.072	14.5707
FBtr0100597	1576	1418.88	7.58606	0.641766
FBtr0081268	1653	1495.88	129.922	10.4254
FBtr0081270	1438	1280.88	16.2784	1.5255
FBtr0081269	1634	1476.88	6.69111	0.543825
FBtr0081267	1457	1299.88	39.5224	3.64961
FBtr0332197	2333	2175.88	74.571	4.11378
FBtr0080052	1516	1358.88	488.429	43.1447
FBti0019207-RA	5019	4861.88	0	0
FBti0019831-RA	854	696.959	0	0
FBti0060193-RA	184	51.2619	0	0
FBti0063631-RA	39	16.2	0	0
FBti0063674-RA	4653	4495.88	0.0145197	0.000387658
FBtr0472781	22	6	0	0
FBtr0345446	3744	3586.88	0	0
FBtr0079341	3361	3203.88	4	0.149861
FBtr0343711	448	291.674	0	0
FBtr0299968	1397	1239.88	40	3.87246
FBtr0078116	905	747.959	65	10.4314
FBti0019261-RA	1510	1352.88	0	0
FBtr0345962	259	110.5	0	0
FBtr0345685	2463	2305.88	5.09031	0.26498
FBtr0085921	2010	1852.88	413.053	26.7587
FBtr0305503	2561	2403.88	102.402	5.11332
FBtr0085923	2027	1869.88	0	0
FBtr0100511	1476	1318.88	84.7496	7.71328
FBtr0085922	1814	1656.88	0.705018	0.0510758
FBtr0332026	410	254.03	4	1.89008
FBtr0346760	814	656.959	0	0
FBtr0079858	2725	2567.88	213.593	9.98431
FBtr0079857	2886	2728.88	19.4072	0.853659
FBtr0329824	3020	2862.88	39.208	1.64391
FBtr0080463	1888	1730.88	459.295	31.8516
FBtr0080398	1020	862.875	551	76.6494
FBtr0091834	529	372.12	0	0
FBtr0344851	3999	3841.88	204.364	6.38508
FBtr0080462	4167	4009.88	114.5	3.42751
FBtr0080461	4912	4754.88	26.0398	0.657362
FBtr0344140	3963	3805.88	455.096	14.3534
FBtr0303909	4960	4802.88	0	0
FBtr0079926	4912	4754.88	11.7523	0.296681
FBtr0335506	9590	9432.88	28.2303	0.359233
FBtr0303908	8557	8399.88	0	0
FBtr0079928	4939	4781.88	0.0173653	0.000435903
FBtr0089699	761	603.959	1193.23	237.148
FBtr0343734	817	659.959	176.775	32.152
FBti0063629-RA	87	10.0195	0	0
FBtr0077980	2729	2571.88	351.748	16.4167
FBtr0344015	2746	2588.88	422.091	19.5704
FBtr0304710	2592	2434.88	379.006	18.6842
FBti0060149-RA	196	59.7838	0	0
FBtr0100188	1161	1003.88	1	0.119571
FBtr0333408	1655	1497.88	43.1855	3.46073
FBtr0078133	1261	1103.88	162.174	17.6346
FBtr0079946	895	737.959	762.149	123.969
FBtr0343653	1167	1009.88	66.8506	7.94589
FBtr0080020	1623	1465.88	387	31.6898
FBtr0304117	1584	1426.88	0	0
FBtr0081381	1038	880.875	1390	189.411
FBtr0343134	4457	4299.88	15.4323	0.430804
FBtr0110785	556	399.081	205.135	61.6999
FBtr0080957	1562	1404.88	29	2.4778
FBtr0079906	382	226.527	10	5.29889
FBtr0330683	419	262.979	0	0
FBti0060159-RA	178	47.1221	0	0
FBtr0077884	1184	1026.88	135	15.7805
FBtr0077815	2130	1972.88	621	37.7831
FBti0063630-RA	185	52.0009	0	0
FBtr0309960	2135	1977.88	0	0
FBtr0080542	2026	1868.88	2	0.128456
FBtr0342712	2026	1868.88	2	0.128456
FBtr0340569	382	226.527	4.28519	2.27068
FBtr0301738	1225	1067.88	231.5	26.0217
FBti0019129-RA	6133	5975.88	135.028	2.71224
FBtr0343109	1870	1712.88	0	0
FBtr0081097	1873	1715.88	50	3.49776
FBtr0110895	3330	3172.88	42.868	1.62175
FBtr0081476	3417	3259.88	7.13203	0.262614
FBtr0340555	351	196.369	192	117.364
FBtr0089489	3432	3274.88	76.707	2.81155
FBtr0089488	4711	4553.88	234.293	6.17566
FBti0019113-RA	5145	4987.88	1472.25	35.43
FBtr0080517	1894	1736.88	0.119788	0.00827848
FBtr0080518	1960	1802.88	1930.88	128.557
FBtr0079883	4136	3978.88	14.1539	0.426994
FBtr0300550	1923	1765.88	69.7183	4.73906
FBtr0080358	1071	913.875	92	12.0839
FBtr0304220	22	6	0	0
FBtr0078104	1583	1425.88	62.1544	5.23233
FBtr0330636	1221	1063.88	12.8456	1.44934
FBtr0332598	5982	5824.88	10.3799	0.213899
FBtr0308029	3617	3459.88	15.5082	0.53803
FBtr0333425	2553	2395.88	82.8204	4.14933
FBtr0080259	2148	1990.88	50.1796	3.02544
FBti0063555-RA	366	210.897	0	0
FBtr0332188	3043	2885.88	8.89787	0.370095
FBtr0079786	2070	1912.88	2.10213	0.13191
FBti0019183-RA	5149	4991.88	173.526	4.1726
FBtr0079099	2487	2329.88	26	1.33951
FBtr0079741	3160	3002.88	39	1.55895
FBtr0307507	2434	2276.88	81.4662	4.29481
FBtr0308578	2379	2221.88	1022.53	55.2412
FBtr0347300	773	615.959	0	0
FBtr0307101	204	65.7954	9	16.4192
FBtr0077917	2227	2069.88	6411	371.781
FBtr0079289	647	489.959	1020.79	250.082
FBtr0273448	718	560.959	0	0
FBtr0345635	1205	1047.88	21.8384	2.50159
FBtr0081376	965	807.959	5.16164	0.766837
FBtr0305552	746	588.959	164.879	33.6036
FBtr0343837	1328	1170.88	20.121	2.06274
FBtr0475223	245	98.741	15	18.2347
FBtr0079114	2881	2723.88	26.1159	1.15086
FBtr0081429	1151	993.875	9	1.08697
FBtr0077393	3950	3792.88	0	0
FBtr0343885	628	470.959	43	10.9595
FBtr0332521	2017	1859.88	20.5753	1.32791
FBtr0080676	2210	2052.88	17.1048	1.00014
FBtr0332520	2073	1915.88	63.5715	3.98291
FBtr0111014	2455	2297.88	3.62298	0.189254
FBtr0111015	3012	2854.88	5.12545	0.215501
FBtr0077905	2183	2025.88	1386.86	82.1725
FBtr0077906	2664	2506.88	337.722	16.1708
FBtr0077908	2198	2040.88	0	0
FBtr0077907	2257	2099.88	47.5693	2.71919
FBtr0302115	2561	2403.88	86.3266	4.3106
FBtr0077909	1754	1596.88	449.189	33.7647
FBti0060413-RA	2073	1915.88	30.7677	1.92767
FBti0019201-RA	6978	6820.88	0	0
FBtr0080120	725	567.959	119	25.1498
FBtr0080002	1266	1108.88	3	0.324746
FBtr0302490	1281	1123.88	5.76178e-07	6.15381e-08
FBti0062693-RA	439	282.732	1	0.424552
FBtr0332196	3103	2945.88	215.936	8.79865
FBtr0080008	3162	3004.88	7.35297	0.293725
FBtr0474232	3162	3004.88	7.35297	0.293725
FBtr0332195	3603	3445.88	41.696	1.45245
FBtr0335136	633	475.959	111.134	28.0273
FBtr0077452	586	428.959	717.42	200.753
FBtr0345285	613	455.959	0.446216	0.117469
FBtr0299686	657	499.959	0.5	0.120044
FBtr0299687	779	621.959	0	0
FBtr0345444	1018	860.875	0	0
FBtr0091522	788	630.959	68	12.9364
FBtr0343613	4404	4246.88	834	23.5723
FBtr0080199	4747	4589.88	9.99121e-09	2.6129e-10
FBti0060353-RA	60	14.5556	0	0
FBti0062871-RA	34	11.2	0	0
FBtr0347040	2215	2057.88	1	0.0583292
FBti0019167-RA	7379	7221.88	12.2269	0.203222
FBti0061153-RA	220	78.3095	0	0
FBtr0343681	669	511.959	12	2.81353
FBtr0080003	1255	1097.88	393	42.968
FBtr0078008	783	625.959	23	4.41049
FBtr0077643	1710	1552.88	216.079	16.7025
FBti0061526-RA	85	10.1311	0	0
FBtr0091721	543	386.12	75	23.3155
FBtr0343862	832	674.959	1	0.177839
FBtr0113026	1327	1169.88	11	1.12865
FBtr0080143	2854	2696.88	269	11.9728
FBtr0334789	1071	913.875	33	4.33443
FBtr0334773	3815	3657.88	87.0923	2.85796
FBtr0330672	3746	3588.88	66.5497	2.22583
FBtr0301068	3764	3606.88	0	0
FBtr0330671	3707	3549.88	0	0
FBtr0301066	3563	3405.88	149.358	5.26387
FBtr0301067	3621	3463.88	0	0
FBtr0334774	3873	3715.88	0	0
FBti0019208-RA	514	357.193	0	0
FBtr0302213	870	712.959	16	2.69377
FBtr0081323	1254	1096.88	73	7.9886
FBtr0304505	23	4	0	0
FBtr0077767	1869	1711.88	36.5162	2.56046
FBtr0330685	1806	1648.88	26.4838	1.92796
FBtr0479831	3865	3707.88	30.5904	0.990298
FBtr0080919	3899	3741.88	284.275	9.11915
FBtr0331622	4153	3995.88	143.135	4.2997
FBtr0300296	522	365.157	0	0
FBtr0343608	4211	4053.88	91.1852	2.69997
FBtr0303907	4127	3969.88	81.9912	2.47911
FBtr0079957	4223	4065.88	1429.87	42.2133
FBtr0303905	4119	3961.88	42.6758	1.29296
FBtr0343610	5025	4867.88	37.9882	0.93673
FBtr0343609	4032	3874.88	0	0
FBtr0303906	4081	3923.88	106.285	3.25135
FBtr0345437	1625	1467.88	43.8172	3.58311
FBtr0080115	1558	1400.88	270.548	23.1819
FBtr0333492	2111	1953.88	88.3307	5.4265
FBtr0080116	1349	1191.88	934.304	94.0942
FBtr0077515	2418	2260.88	31	1.64585
FBtr0081460	1261	1103.88	0	0
FBtr0335148	1335	1177.88	36	3.66867
FBtr0304455	22	6	0	0
FBti0019783-RA	2780	2622.88	8.13886	0.37247
FBtr0077871	485	328.431	136.578	49.9163
FBtr0333008	560	403.041	59.4218	17.6971
FBtr0077382	1506	1348.88	12	1.06786
FBtr0077381	1403	1245.88	0	0
FBtr0346424	4516	4358.88	9.98765	0.275039
FBtr0340258	424	267.926	3	1.34404
FBtr0302995	674	516.959	0	0
FBti0059716-RA	8791	8633.88	24.8122	0.344956
FBtr0345441	2159	2001.88	5.22131	0.313075
FBtr0300635	817	659.959	144.297	26.2449
FBtr0343835	1083	925.875	3.48183	0.451399
FBtr0079388	718	560.959	2	0.427961
FBti0060095-RA	326	172.427	0	0
FBtr0308610	2422	2264.88	37.3157	1.97766
FBtr0079443	2955	2797.88	72.6843	3.1183
FBtr0332523	3302	3144.88	0	0
FBti0019829-RA	832	674.959	1	0.177839
FBtr0091737	36	13.2	0	0
FBtr0080508	1293	1135.88	141.566	14.96
FBtr0332508	1053	895.875	294.142	39.4107
FBtr0080129	599	441.959	2.71523	0.737446
FBtr0336850	943	785.959	2.28477	0.348937
FBtr0080910	1620	1462.88	0	0
FBtr0342936	3890	3732.88	6.51573	0.20952
FBtr0300020	3455	3297.88	0.669049	0.0243517
FBtr0079070	3058	2900.88	0	0
FBtr0079071	3841	3683.88	125.815	4.09952
FBtr0346579	4068	3910.88	0	0
FBtr0299905	1425	1267.88	243.009	23.0065
FBtr0344787	1413	1255.88	18.9909	1.81511
FBtr0080515	751	593.959	929.293	187.802
FBtr0080721	3164	3006.88	0	0
FBtr0080719	1838	1680.88	1463.07	104.481
FBtr0080718	3209	3051.88	471.917	18.5611
FBtr0080720	1918	1760.88	22.0109	1.50043
FBtr0080963	1185	1027.88	0	0
FBtr0331450	811	653.959	0	0
FBtr0331449	831	673.959	20	3.56206
FBti0064298-RA	292	140.474	1	0.854496
FBti0061378-RA	58	16.3571	0	0
FBtr0347030	1916	1758.88	27.8598	1.90129
FBtr0343809	881	723.959	29.9161	4.96017
FBtr0077448	3452	3294.88	0	0
FBtr0077447	2272	2114.88	2.20053	0.124896
FBtr0301407	3458	3300.88	7.48483	0.272181
FBtr0077446	3664	3506.88	9.31464	0.318824
FBtr0301408	3436	3278.88	0	0
FBtr0080994	1526	1368.88	2704	237.109
FBtr0080660	72	12.75	0	0
FBtr0343882	624	466.959	8	2.05644
FBtr0343881	486	329.431	0	0
FBtr0302391	2612	2454.88	4	0.195585
FBtr0339572	2989	2831.88	0	0
FBtr0329975	6012	5854.88	3.81315	0.0781756
FBtr0329974	5934	5776.88	166.14	3.45212
FBtr0329977	5754	5596.88	86.0468	1.84542
FBtr0290010	5745	5587.88	0	0
FBtr0329976	5797	5639.88	0	0
FBti0060570-RA	355	200.249	0	0
FBtr0080539	1456	1298.88	96.5338	8.92108
FBtr0085894	529	372.12	8.22222	2.65223
FBti0063022-RA	37	14.2	0	0
FBti0060561-RA	88	10.1312	0	0
FBti0064120-RA	389	233.297	0	0
FBtr0343235	843	685.959	6	1.04992
FBtr0079971	4130	3972.88	790	23.8686
FBtr0304741	1938	1780.88	20.1324	1.35696
FBtr0078088	2063	1905.88	5.9348e-06	3.73781e-07
FBtr0331233	2714	2556.88	0	0
FBtr0078087	2775	2617.88	209.625	9.61167
FBtr0331232	2041	1883.88	164.017	10.4506
FBtr0303311	679	521.959	0	0
FBtr0091735	36	13.2	0	0
FBtr0079958	772	614.959	186	36.3055
FBtr0342639	2337	2179.88	40.7016	2.24122
FBtr0080471	2286	2128.88	72.2984	4.07646
FBtr0080988	636	478.959	788	197.484
FBtr0343743	928	770.959	2	0.311389
FBtr0307516	798	640.959	47	8.80182
FBti0064182-RA	143	26.3581	0	0
FBtr0335467	434	277.816	0	0
FBtr0303799	2377	2219.88	2563	138.588
FBtr0290229	442	285.732	0	0
FBtr0080136	440	283.732	0	0
FBtr0079900	890	732.959	695.19	113.849
FBtr0445309	1044	886.875	28.8103	3.89934
FBti0019108-RA	5520	5362.88	0	0
FBtr0091621	477	320.464	4	1.49826
FBtr0114615	3471	3313.88	425	15.3942
FBti0060288-RA	87	10.0195	0	0
FBti0062246-RA	61	15.5556	0	0
FBtr0112361	314	160.985	472.383	352.221
FBtr0339799	353	198.349	10.617	6.42506
FBtr0080162	1210	1052.88	50.3604	5.7414
FBtr0306288	678	520.959	4	0.92164
FBtr0345768	916	758.959	0	0
FBtr0079676	686	528.959	1	0.226925
FBtr0302984	2257	2099.88	258.851	14.7966
FBtr0302985	2264	2106.88	352.149	20.0628
FBtr0343723	372	216.683	0	0
FBti0061430-RA	148	29.1153	2	8.24543
FBtr0343737	1731	1573.88	0	0
FBtr0079884	1602	1444.88	12	0.99691
FBtr0343623	1173	1015.88	0	0
FBtr0114455	1152	994.875	0	0
FBtr0344047	549	392.081	4.23684	1.29709
FBtr0332968	6696	6538.88	29.4941	0.541423
FBtr0302224	3653	3495.88	45.8209	1.5733
FBtr0481634	2375	2217.88	0	0
FBtr0342627	1149	991.875	1	0.121017
FBti0063650-RA	57	16.5385	0	0
FBti0062844-RA	107	12.7672	0	0
FBtr0077386	1734	1576.88	392	29.8397
FBtr0081029	3800	3642.88	102	3.36094
FBtr0340228	3848	3690.88	0	0
FBtr0343708	338	183.833	11.8069	7.70937
FBtr0301737	400	244.081	0	0
FBtr0112357	482	325.431	9.19308	3.39084
FBtr0345461	613	455.959	0	0
FBtr0331506	836	678.959	0	0
FBtr0077560	1390	1232.88	23	2.23931
FBtr0080695	726	568.959	64	13.5022
FBtr0080454	860	702.959	151.077	25.7973
FBtr0345636	1168	1010.88	91.9228	10.9152
FBtr0081240	1544	1386.88	0	0
FBtr0335164	794	636.959	13.3227	2.51065
FBtr0336986	552	395.081	9.54805	2.90091
FBti0019126-RA	8950	8792.88	0	0
FBtr0302203	384	228.459	0	0
FBti0019120-RA	7384	7226.88	0	0
FBtr0077691	1193	1035.88	3	0.347631
FBtr0077692	682	524.959	0	0
FBtr0339663	4718	4560.88	100.634	2.64852
FBtr0079431	4480	4322.88	13.2601	0.368197
FBtr0100353	1556	1398.88	9.35746	0.802942
FBti0059705-RA	8640	8482.88	9.16966	0.129752
FBti0062802-RA	601	443.959	5	1.35186
FBtr0089628	2870	2712.88	884.203	39.1226
FBtr0343117	3046	2888.88	229.797	9.54818
FBtr0342925	387	231.32	0	0
FBtr0080119	2993	2835.88	112	4.74063
FBtr0347275	405	249.081	6218.35	2996.68
FBtr0347277	596	438.959	911.725	249.313
FBtr0347276	409	253.056	232.923	110.484
FBtr0079293	1941	1783.88	35.9758	2.42076
FBtr0079291	2110	1952.88	57.7774	3.55131
FBtr0079292	2058	1900.88	16.2468	1.02593
FBti0060195-RA	1421	1263.88	0	0
FBtr0113548	135	22.5858	0	0
FBtr0344800	371	215.727	0	0
FBtr0081149	3281	3123.88	0	0
FBtr0336844	3466	3308.88	32	1.16085
FBtr0345778	321	167.669	0	0
FBtr0080254	1218	1060.88	1618	183.071
FBti0063321-RA	152	31.2862	0	0
FBtr0345312	1280	1122.88	3.22743	0.345009
FBtr0301665	932	774.959	17.7726	2.75281
FBti0019178-RA	7525	7367.88	72.4005	1.17952
FBtr0081203	1270	1112.88	0	0
FBtr0335465	1032	874.875	2	0.274403
FBti0019798-RA	342	187.777	0	0
FBtr0343251	407	251.056	0	0
FBti0019163-RA	7410	7252.88	0	0
FBtr0081096	2351	2193.88	83.2556	4.55519
FBtr0343108	2418	2260.88	33.7444	1.79156
FBtr0336968	2263	2105.88	0	0
FBtr0336967	2203	2045.88	2	0.117343
FBtr0303784	816	658.959	117	21.3124
FBtr0304263	24	3.66667	0	0
FBtr0078055	3327	3169.88	153	5.79368
FBtr0304219	95	10.7837	0	0
FBtr0345975	270	120.301	1	0.997782
FBti0064060-RA	69	12.975	0	0
FBtr0079488	2834	2676.88	137	6.14324
FBtr0346500	417	260.979	0	0
FBtr0080139	1379	1221.88	0	0
FBtr0302420	1705	1547.88	72.7815	5.64404
FBtr0300408	1227	1069.88	10	1.12195
FBtr0345728	1174	1016.88	14	1.65259
FBtr0079805	527	370.12	782	253.612
FBtr0091844	1023	865.875	18.1088	2.51038
FBti0019260-RA	180	48.5135	0	0
FBtr0331295	662	504.959	17.3666	4.12824
FBtr0085961	614	456.959	851.873	223.771
FBtr0345541	656	498.959	23.76	5.71592
FBtr0079933	2623	2465.88	272	13.2405
FBtr0080934	705	547.959	9.8673	2.1615
FBtr0343770	544	387.12	33.1613	10.2823
FBtr0308804	466	309.495	0	0
FBtr0339566	300	147.884	4	3.24671
FBti0215084-RA	1092	934.875	0	0
FBtr0342648	249	102.109	1	1.17555
FBtr0301130	846	688.959	167	29.0957
FBtr0081450	1198	1040.88	626.038	72.195
FBtr0339567	1192	1034.88	16.9619	1.9674
FBtr0079150	1041	883.875	374	50.7909
FBtr0079486	1262	1104.88	7	0.760484
FBtr0091836	493	336.398	63.7329	22.7413
FBtr0077667	1911	1753.88	211.98	14.5078
FBtr0335480	1771	1613.88	0.02043	0.00151951
FBtr0339575	350	195.468	0	0
FBtr0077550	335	180.98	2	1.32649
FBtr0333354	3292	3134.88	1.6666	0.0638141
FBtr0081514	1411	1253.88	4.3334	0.414839
FBti0063556-RA	985	827.959	0	0
FBtr0113552	126	18.6733	2	12.8562
FBti0060217-RA	2374	2216.88	0	0
FBtr0081367	1539	1381.88	44.7875	3.89039
FBtr0346417	1689	1531.88	10.2125	0.800228
FBtr0081227	2809	2651.88	51	2.30846
FBtr0077575	715	557.959	19.7052	4.23919
FBti0019160-RA	3613	3455.88	0	0
FBti0019750-RA	6523	6365.88	0	0
FBtr0344578	795	637.959	53	9.97214
FBtr0289986	1804	1646.88	74.7204	5.44608
FBti0063661-RA	240	94.741	0	0
FBti0064217-RA	155	32.9649	0	0
FBtr0331375	2948	2790.88	40.0844	1.72401
FBtr0079355	1834	1676.88	116.916	8.36906
FBtr0078018	1073	915.875	0	0
FBtr0445832	1185	1027.88	8	0.934232
FBtr0112512	1484	1326.88	5	0.452319
FBti0063627-RA	242	96.3074	0	0
FBtr0310482	1186	1028.88	7.15255	0.834456
FBtr0079888	791	633.959	74.5834	14.1217
FBtr0100164	774	616.959	493.264	95.9684
FBtr0305483	361	206.065	12	6.99009
FBtr0346909	3150	2992.88	6	0.24064
FBtr0345766	1027	869.875	0	0
FBtr0345632	1948	1790.88	152.349	10.2113
FBtr0077441	1807	1649.88	7.65104	0.55664
FBtr0343843	1244	1086.88	3.10785	0.34323
FBtr0085926	413	257.03	13.8931	6.48815
FBtr0344864	3704	3546.88	3	0.101527
FBtr0290281	4117	3959.88	0	0
FBtr0300967	6360	6202.88	0	0
FBtr0300966	6366	6208.88	1271.63	24.5841
FBtr0332179	7824	7666.88	92.164	1.44294
FBtr0081318	7522	7364.88	168.204	2.74143
FBtr0091821	493	336.398	4.5416	1.62054
FBti0019850-RA	1295	1137.88	3.13514	0.330726
FBtr0091870	529	372.12	8.22222	2.65223
FBtr0303208	708	550.959	260.947	56.8509
FBtr0077757	693	535.959	862.053	193.067
FBtr0309699	21	5	0	0
FBtr0079202	5629	5471.88	2520	55.2802
FBti0063643-RA	56	15.5385	0	0
FBtr0310481	1087	929.875	10.5315	1.35947
FBtr0306976	579	421.959	198.08	56.3475
FBtr0346588	2482	2324.88	10.021	0.517389
FBtr0306975	2250	2092.88	94.9391	5.44511
FBtr0304323	78	13.0244	0	0
FBtr0331624	1844	1686.88	0	0
FBtr0080929	1681	1523.88	171	13.4695
FBtr0077689	1073	915.875	3	0.393179
FBti0060661-RA	136	23.049	0	0
FBtr0112366	662	504.959	400.147	95.1194
FBtr0081390	2461	2303.88	78.8028	4.1057
FBtr0336824	2551	2393.88	53.1972	2.66743
FBti0063776-RA	53	21.125	0	0
FBtr0300370	912	754.959	179.962	28.613
FBtr0335472	1024	866.875	238.038	32.9606
FBtr0081200	1913	1755.88	227.613	15.56
